fips,state,year,month,count
44,RI,2012,05,0
44,RI,2012,06,0
44,RI,2012,07,0
44,RI,2012,08,0
44,RI,2012,09,2
44,RI,2012,10,0
44,RI,2012,11,0
44,RI,2012,12,0
44,RI,2013,01,0
44,RI,2013,02,0
44,RI,2013,03,0
44,RI,2013,04,0
44,RI,2013,05,0
44,RI,2013,06,0
44,RI,2013,07,0
44,RI,2013,08,0
44,RI,2013,09,1
44,RI,2013,10,0
44,RI,2013,11,0
44,RI,2013,12,0
44,RI,2014,01,0
44,RI,2014,02,0
44,RI,2014,03,0
44,RI,2014,04,0
44,RI,2014,05,0
44,RI,2014,06,0
44,RI,2014,07,0
44,RI,2014,08,0
44,RI,2014,09,0
44,RI,2014,10,0
44,RI,2014,11,0
44,RI,2014,12,0
44,RI,2015,01,0
44,RI,2015,02,0
44,RI,2015,03,0
44,RI,2015,04,0
44,RI,2015,05,0
44,RI,2015,06,0
44,RI,2015,07,0
44,RI,2015,08,0
44,RI,2015,09,0
44,RI,2015,10,0
44,RI,2015,11,0
44,RI,2015,12,0
44,RI,2016,01,0
44,RI,2016,02,0
44,RI,2016,03,0
44,RI,2016,04,0
44,RI,2016,05,0
44,RI,2016,06,0
44,RI,2016,07,0
44,RI,2016,08,2
44,RI,2016,09,0
44,RI,2016,10,0
44,RI,2016,11,0
44,RI,2016,12,0
44,RI,2017,01,0
44,RI,2017,02,0
44,RI,2017,03,0
44,RI,2017,04,0
44,RI,2017,05,0
44,RI,2017,06,0
44,RI,2017,07,0
44,RI,2017,08,0
44,RI,2017,09,1
44,RI,2017,10,0
44,RI,2017,11,0
44,RI,2017,12,0
44,RI,2018,01,0
44,RI,2018,02,0
44,RI,2018,03,0
44,RI,2018,04,0
44,RI,2018,05,0
44,RI,2018,06,0
44,RI,2018,07,0
44,RI,2018,08,0
44,RI,2018,09,0
44,RI,2018,10,0
44,RI,2018,11,0
44,RI,2018,12,0
44,RI,2019,01,0
44,RI,2019,02,0
44,RI,2019,03,0
44,RI,2019,04,0
44,RI,2019,05,0
44,RI,2019,06,0
44,RI,2019,07,0
44,RI,2019,08,0
44,RI,2019,09,0
44,RI,2019,10,0
44,RI,2019,11,0
44,RI,2019,12,0
44,RI,2020,01,0
44,RI,2020,02,0
44,RI,2020,03,0
44,RI,2020,04,0
44,RI,2020,05,0
44,RI,2020,06,0
44,RI,2020,07,0
44,RI,2020,08,0
44,RI,2020,09,0
44,RI,2020,10,0
44,RI,2020,11,0
44,RI,2020,12,0
44,RI,2021,01,0
44,RI,2021,02,0
44,RI,2021,03,0
44,RI,2021,04,0
44,RI,2021,05,0
44,RI,2021,06,0
44,RI,2021,07,0
44,RI,2021,08,0
44,RI,2021,09,1
44,RI,2021,10,0
44,RI,2021,11,0
44,RI,2021,12,0
44,RI,2022,01,0
44,RI,2022,02,0
44,RI,2022,03,0
44,RI,2022,04,0
44,RI,2022,05,0
44,RI,2022,06,0
44,RI,2022,07,0
44,RI,2022,08,1
44,RI,2022,09,0
44,RI,2022,10,0
44,RI,2022,11,0
44,RI,2022,12,0
45,SC,2000,01,0
45,SC,2000,02,0
45,SC,2000,03,0
45,SC,2000,04,0
45,SC,2000,05,0
45,SC,2000,06,0
45,SC,2000,07,0
45,SC,2000,08,0
45,SC,2000,09,0
45,SC,2000,10,0
45,SC,2000,11,0
45,SC,2000,12,0
45,SC,2001,01,0
45,SC,2001,02,0
45,SC,2001,03,0
45,SC,2001,04,0
45,SC,2001,05,0
45,SC,2001,06,0
45,SC,2001,07,0
45,SC,2001,08,0
45,SC,2001,09,0
45,SC,2001,10,0
45,SC,2001,11,0
45,SC,2001,12,0
45,SC,2002,01,0
45,SC,2002,02,0
45,SC,2002,03,0
45,SC,2002,04,0
45,SC,2002,05,0
45,SC,2002,06,0
45,SC,2002,07,1
45,SC,2002,08,0
45,SC,2002,09,0
45,SC,2002,10,0
45,SC,2002,11,0
45,SC,2002,12,0
45,SC,2003,01,0
45,SC,2003,02,0
45,SC,2003,03,0
45,SC,2003,04,0
45,SC,2003,05,1
45,SC,2003,06,0
45,SC,2003,07,0
45,SC,2003,08,0
45,SC,2003,09,1
45,SC,2003,10,0
45,SC,2003,11,1
45,SC,2003,12,0
45,SC,2004,01,0
45,SC,2004,02,0
45,SC,2004,03,0
45,SC,2004,04,0
45,SC,2004,05,0
45,SC,2004,06,0
45,SC,2004,07,0
45,SC,2004,08,0
45,SC,2004,09,0
45,SC,2004,10,0
45,SC,2004,11,0
45,SC,2004,12,0
45,SC,2005,01,0
45,SC,2005,02,0
45,SC,2005,03,0
45,SC,2005,04,0
45,SC,2005,05,0
45,SC,2005,06,0
45,SC,2005,07,0
45,SC,2005,08,1
45,SC,2005,09,3
45,SC,2005,10,1
45,SC,2005,11,0
45,SC,2005,12,0
45,SC,2006,01,0
45,SC,2006,02,0
45,SC,2006,03,0
45,SC,2006,04,0
45,SC,2006,05,0
45,SC,2006,06,0
45,SC,2006,07,0
45,SC,2006,08,0
45,SC,2006,09,0
45,SC,2006,10,1
45,SC,2006,11,0
45,SC,2006,12,0
45,SC,2007,01,0
45,SC,2007,02,0
45,SC,2007,03,0
45,SC,2007,04,0
45,SC,2007,05,0
45,SC,2007,06,0
45,SC,2007,07,0
45,SC,2007,08,2
45,SC,2007,09,0
45,SC,2007,10,1
45,SC,2007,11,0
45,SC,2007,12,0
45,SC,2008,01,0
45,SC,2008,02,0
45,SC,2008,03,0
45,SC,2008,04,0
45,SC,2008,05,0
45,SC,2008,06,0
45,SC,2008,07,0
45,SC,2008,08,0
45,SC,2008,09,0
45,SC,2008,10,0
45,SC,2008,11,0
45,SC,2008,12,0
45,SC,2009,01,0
45,SC,2009,02,0
45,SC,2009,03,0
45,SC,2009,04,0
45,SC,2009,05,0
45,SC,2009,06,0
45,SC,2009,07,0
45,SC,2009,08,3
45,SC,2009,09,0
45,SC,2009,10,0
45,SC,2009,11,0
45,SC,2009,12,0
45,SC,2010,01,0
45,SC,2010,02,0
45,SC,2010,03,0
45,SC,2010,04,0
45,SC,2010,05,0
45,SC,2010,06,0
45,SC,2010,07,0
45,SC,2010,08,0
45,SC,2010,09,0
45,SC,2010,10,1
45,SC,2010,11,0
45,SC,2010,12,0
45,SC,2011,01,0
45,SC,2011,02,0
45,SC,2011,03,0
45,SC,2011,04,0
45,SC,2011,05,0
45,SC,2011,06,0
45,SC,2011,07,0
45,SC,2011,08,0
45,SC,2011,09,0
45,SC,2011,10,0
45,SC,2011,11,0
45,SC,2011,12,0
45,SC,2012,01,0
45,SC,2012,02,0
45,SC,2012,03,0
45,SC,2012,04,0
45,SC,2012,05,0
45,SC,2012,06,0
45,SC,2012,07,2
45,SC,2012,08,13
45,SC,2012,09,4
45,SC,2012,10,1
45,SC,2012,11,0
45,SC,2012,12,0
45,SC,2013,01,0
45,SC,2013,02,0
45,SC,2013,03,0
45,SC,2013,04,0
45,SC,2013,05,0
45,SC,2013,06,0
45,SC,2013,07,0
45,SC,2013,08,0
45,SC,2013,09,2
45,SC,2013,10,1
45,SC,2013,11,0
45,SC,2013,12,0
45,SC,2014,01,0
45,SC,2014,02,0
45,SC,2014,03,0
45,SC,2014,04,0
45,SC,2014,05,0
45,SC,2014,06,0
45,SC,2014,07,1
45,SC,2014,08,1
45,SC,2014,09,0
45,SC,2014,10,0
45,SC,2014,11,0
45,SC,2014,12,1
45,SC,2015,01,0
45,SC,2015,02,0
45,SC,2015,03,0
45,SC,2015,04,0
45,SC,2015,05,0
45,SC,2015,06,0
45,SC,2015,07,0
45,SC,2015,08,0
45,SC,2015,09,0
45,SC,2015,10,0
45,SC,2015,11,0
45,SC,2015,12,0
45,SC,2016,01,0
45,SC,2016,02,0
45,SC,2016,03,0
45,SC,2016,04,0
45,SC,2016,05,1
45,SC,2016,06,0
45,SC,2016,07,0
45,SC,2016,08,3
45,SC,2016,09,0
45,SC,2016,10,2
45,SC,2016,11,0
45,SC,2016,12,0
45,SC,2017,01,0
45,SC,2017,02,0
45,SC,2017,03,0
45,SC,2017,04,0
45,SC,2017,05,0
45,SC,2017,06,0
45,SC,2017,07,2
45,SC,2017,08,2
45,SC,2017,09,6
45,SC,2017,10,6
45,SC,2017,11,0
45,SC,2017,12,0
45,SC,2018,01,0
45,SC,2018,02,0
45,SC,2018,03,0
45,SC,2018,04,0
45,SC,2018,05,0
45,SC,2018,06,0
45,SC,2018,07,2
45,SC,2018,08,2
45,SC,2018,09,3
45,SC,2018,10,4
45,SC,2018,11,1
45,SC,2018,12,0
45,SC,2019,01,0
45,SC,2019,02,0
45,SC,2019,03,0
45,SC,2019,04,0
45,SC,2019,05,0
45,SC,2019,06,0
45,SC,2019,07,0
45,SC,2019,08,1
45,SC,2019,09,0
45,SC,2019,10,1
45,SC,2019,11,0
45,SC,2019,12,0
45,SC,2020,01,0
45,SC,2020,02,0
45,SC,2020,03,0
45,SC,2020,04,0
45,SC,2020,05,0
45,SC,2020,06,0
45,SC,2020,07,0
45,SC,2020,08,2
45,SC,2020,09,2
45,SC,2020,10,0
45,SC,2020,11,0
45,SC,2020,12,0
45,SC,2021,01,0
45,SC,2021,02,0
45,SC,2021,03,0
45,SC,2021,04,0
45,SC,2021,05,0
45,SC,2021,06,0
45,SC,2021,07,2
45,SC,2021,08,1
45,SC,2021,09,2
45,SC,2021,10,0
45,SC,2021,11,1
45,SC,2021,12,0
45,SC,2022,01,0
45,SC,2022,02,0
45,SC,2022,03,0
45,SC,2022,04,0
45,SC,2022,05,0
45,SC,2022,06,0
45,SC,2022,07,0
45,SC,2022,08,5
45,SC,2022,09,2
45,SC,2022,10,2
45,SC,2022,11,0
45,SC,2022,12,0
46,SD,2000,01,0
46,SD,2000,02,0
46,SD,2000,03,0
46,SD,2000,04,0
46,SD,2000,05,0
46,SD,2000,06,0
46,SD,2000,07,0
46,SD,2000,08,0
46,SD,2000,09,0
46,SD,2000,10,0
46,SD,2000,11,0
46,SD,2000,12,0
46,SD,2001,01,0
46,SD,2001,02,0
46,SD,2001,03,0
46,SD,2001,04,0
46,SD,2001,05,0
46,SD,2001,06,0
46,SD,2001,07,0
46,SD,2001,08,0
46,SD,2001,09,0
46,SD,2001,10,0
46,SD,2001,11,0
46,SD,2001,12,0
46,SD,2002,01,0
46,SD,2002,02,0
46,SD,2002,03,0
46,SD,2002,04,0
46,SD,2002,05,0
46,SD,2002,06,0
46,SD,2002,07,1
46,SD,2002,08,10
46,SD,2002,09,5
46,SD,2002,10,1
46,SD,2002,11,0
46,SD,2002,12,0
46,SD,2003,01,0
46,SD,2003,02,0
46,SD,2003,03,0
46,SD,2003,04,0
46,SD,2003,05,0
46,SD,2003,06,0
46,SD,2003,07,24
46,SD,2003,08,98
46,SD,2003,09,28
46,SD,2003,10,1
46,SD,2003,11,0
46,SD,2003,12,0
46,SD,2004,01,0
46,SD,2004,02,0
46,SD,2004,03,0
46,SD,2004,04,0
46,SD,2004,05,1
46,SD,2004,06,0
46,SD,2004,07,1
46,SD,2004,08,3
46,SD,2004,09,1
46,SD,2004,10,0
46,SD,2004,11,0
46,SD,2004,12,0
46,SD,2005,01,0
46,SD,2005,02,0
46,SD,2005,03,0
46,SD,2005,04,0
46,SD,2005,05,0
46,SD,2005,06,1
46,SD,2005,07,9
46,SD,2005,08,21
46,SD,2005,09,4
46,SD,2005,10,1
46,SD,2005,11,0
46,SD,2005,12,0
46,SD,2006,01,0
46,SD,2006,02,0
46,SD,2006,03,0
46,SD,2006,04,0
46,SD,2006,05,0
46,SD,2006,06,0
46,SD,2006,07,10
46,SD,2006,08,18
46,SD,2006,09,9
46,SD,2006,10,1
46,SD,2006,11,0
46,SD,2006,12,0
46,SD,2007,01,0
46,SD,2007,02,0
46,SD,2007,03,0
46,SD,2007,04,0
46,SD,2007,05,0
46,SD,2007,06,0
46,SD,2007,07,19
46,SD,2007,08,24
46,SD,2007,09,5
46,SD,2007,10,0
46,SD,2007,11,0
46,SD,2007,12,0
46,SD,2008,01,0
46,SD,2008,02,0
46,SD,2008,03,0
46,SD,2008,04,0
46,SD,2008,05,0
46,SD,2008,06,0
46,SD,2008,07,3
46,SD,2008,08,8
46,SD,2008,09,0
46,SD,2008,10,0
46,SD,2008,11,0
46,SD,2008,12,0
46,SD,2009,01,0
46,SD,2009,02,0
46,SD,2009,03,0
46,SD,2009,04,0
46,SD,2009,05,0
46,SD,2009,06,0
46,SD,2009,07,4
46,SD,2009,08,2
46,SD,2009,09,0
46,SD,2009,10,0
46,SD,2009,11,0
46,SD,2009,12,0
46,SD,2010,01,0
46,SD,2010,02,0
46,SD,2010,03,0
46,SD,2010,04,0
46,SD,2010,05,0
46,SD,2010,06,0
46,SD,2010,07,0
46,SD,2010,08,4
46,SD,2010,09,0
46,SD,2010,10,0
46,SD,2010,11,0
46,SD,2010,12,0
46,SD,2011,01,0
46,SD,2011,02,0
46,SD,2011,03,0
46,SD,2011,04,0
46,SD,2011,05,0
46,SD,2011,06,0
46,SD,2011,07,0
46,SD,2011,08,0
46,SD,2011,09,0
46,SD,2011,10,0
46,SD,2011,11,0
46,SD,2011,12,0
46,SD,2012,01,0
46,SD,2012,02,0
46,SD,2012,03,0
46,SD,2012,04,0
46,SD,2012,05,0
46,SD,2012,06,0
46,SD,2012,07,14
46,SD,2012,08,38
46,SD,2012,09,8
46,SD,2012,10,2
46,SD,2012,11,0
46,SD,2012,12,0
46,SD,2013,01,0
46,SD,2013,02,0
46,SD,2013,03,0
46,SD,2013,04,0
46,SD,2013,05,0
46,SD,2013,06,2
46,SD,2013,07,16
46,SD,2013,08,23
46,SD,2013,09,16
46,SD,2013,10,0
46,SD,2013,11,0
46,SD,2013,12,0
46,SD,2014,01,0
46,SD,2014,02,0
46,SD,2014,03,0
46,SD,2014,04,0
46,SD,2014,05,0
46,SD,2014,06,0
46,SD,2014,07,3
46,SD,2014,08,8
46,SD,2014,09,1
46,SD,2014,10,0
46,SD,2014,11,0
46,SD,2014,12,0
46,SD,2015,01,0
46,SD,2015,02,0
46,SD,2015,03,0
46,SD,2015,04,0
46,SD,2015,05,0
46,SD,2015,06,0
46,SD,2015,07,2
46,SD,2015,08,5
46,SD,2015,09,4
46,SD,2015,10,0
46,SD,2015,11,0
46,SD,2015,12,0
46,SD,2016,01,0
46,SD,2016,02,0
46,SD,2016,03,0
46,SD,2016,04,0
46,SD,2016,05,0
46,SD,2016,06,1
46,SD,2016,07,5
46,SD,2016,08,17
46,SD,2016,09,11
46,SD,2016,10,1
46,SD,2016,11,0
46,SD,2016,12,0
46,SD,2017,01,0
46,SD,2017,02,0
46,SD,2017,03,0
46,SD,2017,04,0
46,SD,2017,05,0
46,SD,2017,06,0
46,SD,2017,07,7
46,SD,2017,08,14
46,SD,2017,09,6
46,SD,2017,10,0
46,SD,2017,11,0
46,SD,2017,12,0
46,SD,2018,01,0
46,SD,2018,02,0
46,SD,2018,03,0
46,SD,2018,04,0
46,SD,2018,05,0
46,SD,2018,06,0
46,SD,2018,07,9
46,SD,2018,08,28
46,SD,2018,09,10
46,SD,2018,10,0
46,SD,2018,11,0
46,SD,2018,12,0
46,SD,2019,01,0
46,SD,2019,02,0
46,SD,2019,03,0
46,SD,2019,04,0
46,SD,2019,05,0
46,SD,2019,06,0
46,SD,2019,07,0
46,SD,2019,08,0
46,SD,2019,09,0
46,SD,2019,10,0
46,SD,2019,11,0
46,SD,2019,12,0
46,SD,2020,01,0
46,SD,2020,02,0
46,SD,2020,03,0
46,SD,2020,04,0
46,SD,2020,05,0
46,SD,2020,06,0
46,SD,2020,07,1
46,SD,2020,08,3
46,SD,2020,09,6
46,SD,2020,10,0
46,SD,2020,11,0
46,SD,2020,12,0
46,SD,2021,01,0
46,SD,2021,02,0
46,SD,2021,03,0
46,SD,2021,04,0
46,SD,2021,05,0
46,SD,2021,06,0
46,SD,2021,07,5
46,SD,2021,08,8
46,SD,2021,09,5
46,SD,2021,10,0
46,SD,2021,11,0
46,SD,2021,12,0
46,SD,2022,01,0
46,SD,2022,02,0
46,SD,2022,03,0
46,SD,2022,04,0
46,SD,2022,05,0
46,SD,2022,06,0
46,SD,2022,07,3
46,SD,2022,08,18
46,SD,2022,09,14
46,SD,2022,10,0
46,SD,2022,11,0
46,SD,2022,12,0
47,TN,2000,01,0
47,TN,2000,02,0
47,TN,2000,03,0
47,TN,2000,04,0
47,TN,2000,05,0
47,TN,2000,06,0
47,TN,2000,07,0
47,TN,2000,08,0
47,TN,2000,09,0
47,TN,2000,10,0
47,TN,2000,11,0
47,TN,2000,12,0
47,TN,2001,01,0
47,TN,2001,02,0
47,TN,2001,03,0
47,TN,2001,04,0
47,TN,2001,05,0
47,TN,2001,06,0
47,TN,2001,07,0
47,TN,2001,08,0
47,TN,2001,09,0
47,TN,2001,10,0
47,TN,2001,11,0
47,TN,2001,12,0
47,TN,2002,01,0
47,TN,2002,02,0
47,TN,2002,03,0
47,TN,2002,04,0
47,TN,2002,05,0
47,TN,2002,06,0
47,TN,2002,07,3
47,TN,2002,08,30
47,TN,2002,09,13
47,TN,2002,10,1
47,TN,2002,11,0
47,TN,2002,12,0
47,TN,2003,01,0
47,TN,2003,02,0
47,TN,2003,03,0
47,TN,2003,04,0
47,TN,2003,05,0
47,TN,2003,06,0
47,TN,2003,07,2
47,TN,2003,08,7
47,TN,2003,09,11
47,TN,2003,10,1
47,TN,2003,11,0
47,TN,2003,12,0
47,TN,2004,01,0
47,TN,2004,02,0
47,TN,2004,03,0
47,TN,2004,04,0
47,TN,2004,05,0
47,TN,2004,06,0
47,TN,2004,07,2
47,TN,2004,08,5
47,TN,2004,09,6
47,TN,2004,10,0
47,TN,2004,11,0
47,TN,2004,12,0
47,TN,2005,01,0
47,TN,2005,02,0
47,TN,2005,03,0
47,TN,2005,04,0
47,TN,2005,05,0
47,TN,2005,06,0
47,TN,2005,07,0
47,TN,2005,08,9
47,TN,2005,09,4
47,TN,2005,10,1
47,TN,2005,11,1
47,TN,2005,12,0
47,TN,2006,01,0
47,TN,2006,02,0
47,TN,2006,03,0
47,TN,2006,04,0
47,TN,2006,05,0
47,TN,2006,06,0
47,TN,2006,07,1
47,TN,2006,08,13
47,TN,2006,09,2
47,TN,2006,10,0
47,TN,2006,11,0
47,TN,2006,12,0
47,TN,2007,01,0
47,TN,2007,02,0
47,TN,2007,03,1
47,TN,2007,04,0
47,TN,2007,05,0
47,TN,2007,06,0
47,TN,2007,07,0
47,TN,2007,08,1
47,TN,2007,09,2
47,TN,2007,10,1
47,TN,2007,11,0
47,TN,2007,12,0
47,TN,2008,01,0
47,TN,2008,02,0
47,TN,2008,03,0
47,TN,2008,04,0
47,TN,2008,05,0
47,TN,2008,06,3
47,TN,2008,07,1
47,TN,2008,08,4
47,TN,2008,09,4
47,TN,2008,10,0
47,TN,2008,11,0
47,TN,2008,12,0
47,TN,2009,01,0
47,TN,2009,02,0
47,TN,2009,03,0
47,TN,2009,04,0
47,TN,2009,05,0
47,TN,2009,06,1
47,TN,2009,07,1
47,TN,2009,08,0
47,TN,2009,09,2
47,TN,2009,10,0
47,TN,2009,11,0
47,TN,2009,12,0
47,TN,2010,01,0
47,TN,2010,02,0
47,TN,2010,03,0
47,TN,2010,04,0
47,TN,2010,05,0
47,TN,2010,06,0
47,TN,2010,07,0
47,TN,2010,08,1
47,TN,2010,09,1
47,TN,2010,10,0
47,TN,2010,11,0
47,TN,2010,12,0
47,TN,2011,01,0
47,TN,2011,02,0
47,TN,2011,03,0
47,TN,2011,04,0
47,TN,2011,05,0
47,TN,2011,06,0
47,TN,2011,07,0
47,TN,2011,08,8
47,TN,2011,09,6
47,TN,2011,10,2
47,TN,2011,11,0
47,TN,2011,12,0
47,TN,2012,01,0
47,TN,2012,02,0
47,TN,2012,03,0
47,TN,2012,04,0
47,TN,2012,05,0
47,TN,2012,06,0
47,TN,2012,07,1
47,TN,2012,08,12
47,TN,2012,09,5
47,TN,2012,10,0
47,TN,2012,11,0
47,TN,2012,12,1
47,TN,2013,01,0
47,TN,2013,02,0
47,TN,2013,03,0
47,TN,2013,04,1
47,TN,2013,05,0
47,TN,2013,06,0
47,TN,2013,07,1
47,TN,2013,08,5
47,TN,2013,09,6
47,TN,2013,10,4
47,TN,2013,11,0
47,TN,2013,12,0
47,TN,2014,01,0
47,TN,2014,02,0
47,TN,2014,03,0
47,TN,2014,04,0
47,TN,2014,05,0
47,TN,2014,06,1
47,TN,2014,07,1
47,TN,2014,08,3
47,TN,2014,09,6
47,TN,2014,10,1
47,TN,2014,11,0
47,TN,2014,12,0
47,TN,2015,01,0
47,TN,2015,02,0
47,TN,2015,03,0
47,TN,2015,04,0
47,TN,2015,05,0
47,TN,2015,06,1
47,TN,2015,07,1
47,TN,2015,08,0
47,TN,2015,09,3
47,TN,2015,10,0
47,TN,2015,11,0
47,TN,2015,12,0
47,TN,2016,01,0
47,TN,2016,02,0
47,TN,2016,03,0
47,TN,2016,04,0
47,TN,2016,05,0
47,TN,2016,06,0
47,TN,2016,07,1
47,TN,2016,08,1
47,TN,2016,09,1
47,TN,2016,10,0
47,TN,2016,11,0
47,TN,2016,12,0
47,TN,2017,01,0
47,TN,2017,02,0
47,TN,2017,03,0
47,TN,2017,04,1
47,TN,2017,05,0
47,TN,2017,06,0
47,TN,2017,07,4
47,TN,2017,08,11
47,TN,2017,09,5
47,TN,2017,10,1
47,TN,2017,11,0
47,TN,2017,12,0
47,TN,2018,01,0
47,TN,2018,02,0
47,TN,2018,03,0
47,TN,2018,04,0
47,TN,2018,05,0
47,TN,2018,06,1
47,TN,2018,07,2
47,TN,2018,08,4
47,TN,2018,09,3
47,TN,2018,10,1
47,TN,2018,11,0
47,TN,2018,12,0
47,TN,2019,01,0
47,TN,2019,02,0
47,TN,2019,03,0
47,TN,2019,04,0
47,TN,2019,05,0
47,TN,2019,06,0
47,TN,2019,07,1
47,TN,2019,08,2
47,TN,2019,09,0
47,TN,2019,10,0
47,TN,2019,11,0
47,TN,2019,12,0
47,TN,2020,01,0
47,TN,2020,02,0
47,TN,2020,03,0
47,TN,2020,04,0
47,TN,2020,05,0
47,TN,2020,06,0
47,TN,2020,07,0
47,TN,2020,08,0
47,TN,2020,09,0
47,TN,2020,10,0
47,TN,2020,11,0
47,TN,2020,12,0
47,TN,2021,01,0
47,TN,2021,02,0
47,TN,2021,03,0
47,TN,2021,04,0
47,TN,2021,05,0
47,TN,2021,06,0
47,TN,2021,07,1
47,TN,2021,08,1
47,TN,2021,09,1
47,TN,2021,10,0
47,TN,2021,11,0
47,TN,2021,12,0
47,TN,2022,01,0
47,TN,2022,02,0
47,TN,2022,03,0
47,TN,2022,04,0
47,TN,2022,05,0
47,TN,2022,06,0
47,TN,2022,07,1
47,TN,2022,08,1
47,TN,2022,09,0
47,TN,2022,10,0
47,TN,2022,11,0
47,TN,2022,12,0
48,TX,2000,01,0
48,TX,2000,02,0
48,TX,2000,03,0
48,TX,2000,04,0
48,TX,2000,05,0
48,TX,2000,06,0
48,TX,2000,07,0
48,TX,2000,08,0
48,TX,2000,09,0
48,TX,2000,10,0
48,TX,2000,11,0
48,TX,2000,12,0
48,TX,2001,01,0
48,TX,2001,02,0
48,TX,2001,03,0
48,TX,2001,04,0
48,TX,2001,05,0
48,TX,2001,06,0
48,TX,2001,07,0
48,TX,2001,08,0
48,TX,2001,09,0
48,TX,2001,10,0
48,TX,2001,11,0
48,TX,2001,12,0
48,TX,2002,01,0
48,TX,2002,02,0
48,TX,2002,03,0
48,TX,2002,04,0
48,TX,2002,05,0
48,TX,2002,06,0
48,TX,2002,07,27
48,TX,2002,08,81
48,TX,2002,09,64
48,TX,2002,10,25
48,TX,2002,11,5
48,TX,2002,12,0
48,TX,2003,01,0
48,TX,2003,02,0
48,TX,2003,03,0
48,TX,2003,04,0
48,TX,2003,05,0
48,TX,2003,06,6
48,TX,2003,07,98
48,TX,2003,08,240
48,TX,2003,09,67
48,TX,2003,10,15
48,TX,2003,11,5
48,TX,2003,12,0
48,TX,2004,01,0
48,TX,2004,02,0
48,TX,2004,03,0
48,TX,2004,04,0
48,TX,2004,05,2
48,TX,2004,06,2
48,TX,2004,07,9
48,TX,2004,08,61
48,TX,2004,09,33
48,TX,2004,10,7
48,TX,2004,11,5
48,TX,2004,12,0
48,TX,2005,01,0
48,TX,2005,02,0
48,TX,2005,03,0
48,TX,2005,04,0
48,TX,2005,05,0
48,TX,2005,06,6
48,TX,2005,07,21
48,TX,2005,08,47
48,TX,2005,09,35
48,TX,2005,10,17
48,TX,2005,11,1
48,TX,2005,12,1
48,TX,2006,01,0
48,TX,2006,02,0
48,TX,2006,03,0
48,TX,2006,04,2
48,TX,2006,05,0
48,TX,2006,06,15
48,TX,2006,07,94
48,TX,2006,08,81
48,TX,2006,09,30
48,TX,2006,10,7
48,TX,2006,11,2
48,TX,2006,12,2
48,TX,2007,01,0
48,TX,2007,02,0
48,TX,2007,03,0
48,TX,2007,04,1
48,TX,2007,05,1
48,TX,2007,06,2
48,TX,2007,07,12
48,TX,2007,08,72
48,TX,2007,09,52
48,TX,2007,10,27
48,TX,2007,11,3
48,TX,2007,12,0
48,TX,2008,01,0
48,TX,2008,02,0
48,TX,2008,03,0
48,TX,2008,04,0
48,TX,2008,05,0
48,TX,2008,06,3
48,TX,2008,07,7
48,TX,2008,08,18
48,TX,2008,09,9
48,TX,2008,10,3
48,TX,2008,11,0
48,TX,2008,12,0
48,TX,2009,01,0
48,TX,2009,02,0
48,TX,2009,03,0
48,TX,2009,04,0
48,TX,2009,05,2
48,TX,2009,06,1
48,TX,2009,07,15
48,TX,2009,08,53
48,TX,2009,09,18
48,TX,2009,10,4
48,TX,2009,11,0
48,TX,2009,12,0
48,TX,2010,01,0
48,TX,2010,02,0
48,TX,2010,03,0
48,TX,2010,04,0
48,TX,2010,05,0
48,TX,2010,06,1
48,TX,2010,07,3
48,TX,2010,08,34
48,TX,2010,09,33
48,TX,2010,10,6
48,TX,2010,11,0
48,TX,2010,12,0
48,TX,2011,01,0
48,TX,2011,02,0
48,TX,2011,03,0
48,TX,2011,04,0
48,TX,2011,05,1
48,TX,2011,06,1
48,TX,2011,07,6
48,TX,2011,08,8
48,TX,2011,09,3
48,TX,2011,10,1
48,TX,2011,11,0
48,TX,2011,12,0
48,TX,2012,01,0
48,TX,2012,02,0
48,TX,2012,03,0
48,TX,2012,04,0
48,TX,2012,05,1
48,TX,2012,06,38
48,TX,2012,07,328
48,TX,2012,08,359
48,TX,2012,09,84
48,TX,2012,10,24
48,TX,2012,11,8
48,TX,2012,12,2
48,TX,2013,01,0
48,TX,2013,02,0
48,TX,2013,03,0
48,TX,2013,04,0
48,TX,2013,05,1
48,TX,2013,06,1
48,TX,2013,07,7
48,TX,2013,08,39
48,TX,2013,09,37
48,TX,2013,10,25
48,TX,2013,11,2
48,TX,2013,12,1
48,TX,2014,01,0
48,TX,2014,02,1
48,TX,2014,03,0
48,TX,2014,04,0
48,TX,2014,05,0
48,TX,2014,06,3
48,TX,2014,07,51
48,TX,2014,08,112
48,TX,2014,09,68
48,TX,2014,10,12
48,TX,2014,11,5
48,TX,2014,12,1
48,TX,2015,01,0
48,TX,2015,02,0
48,TX,2015,03,0
48,TX,2015,04,1
48,TX,2015,05,1
48,TX,2015,06,3
48,TX,2015,07,21
48,TX,2015,08,91
48,TX,2015,09,63
48,TX,2015,10,12
48,TX,2015,11,4
48,TX,2015,12,0
48,TX,2016,01,0
48,TX,2016,02,0
48,TX,2016,03,0
48,TX,2016,04,0
48,TX,2016,05,1
48,TX,2016,06,9
48,TX,2016,07,32
48,TX,2016,08,85
48,TX,2016,09,50
48,TX,2016,10,43
48,TX,2016,11,27
48,TX,2016,12,5
48,TX,2017,01,0
48,TX,2017,02,0
48,TX,2017,03,0
48,TX,2017,04,3
48,TX,2017,05,1
