"DateTime","Fever[en]"
"2014-10-03 00:00:00",2268
"2014-10-04 00:00:00",1783
"2014-10-05 00:00:00",1968
"2014-10-06 00:00:00",2789
"2014-10-07 00:00:00",2920
"2014-10-08 00:00:00",2735
"2014-10-09 00:00:00",2850
"2014-10-10 00:00:00",2527
"2014-10-11 00:00:00",2119
"2014-10-12 00:00:00",2518
"2014-10-13 00:00:00",2960
"2014-10-14 00:00:00",3030
"2014-10-15 00:00:00",3546
"2014-10-16 00:00:00",3551
"2014-10-17 00:00:00",2323
"2014-10-18 00:00:00",1845
"2014-10-19 00:00:00",1798
"2014-10-20 00:00:00",2738
"2014-10-21 00:00:00",2394
"2014-10-22 00:00:00",2226
"2014-10-23 00:00:00",2108
"2014-10-24 00:00:00",2082
"2014-10-25 00:00:00",1554
"2014-10-26 00:00:00",1754
"2014-10-27 00:00:00",2579
"2014-10-28 00:00:00",2608
"2014-10-29 00:00:00",2536
"2014-10-30 00:00:00",2271
"2014-10-31 00:00:00",1781
"2014-11-01 00:00:00",1453
"2014-11-02 00:00:00",1666
"2014-11-03 00:00:00",2315
"2014-11-04 00:00:00",2402
"2014-11-05 00:00:00",2333
"2014-11-06 00:00:00",2197
"2014-11-07 00:00:00",1864
"2014-11-08 00:00:00",1483
"2014-11-09 00:00:00",1782
"2014-11-10 00:00:00",2302
"2014-11-11 00:00:00",2422
"2014-11-12 00:00:00",2231
"2014-11-13 00:00:00",2085
"2014-11-14 00:00:00",1755
"2014-11-15 00:00:00",1712
"2014-11-16 00:00:00",1652
"2014-11-17 00:00:00",2198
"2014-11-18 00:00:00",2345
"2014-11-19 00:00:00",2176
"2014-11-20 00:00:00",2002
"2014-11-21 00:00:00",1796
"2014-11-22 00:00:00",1470
"2014-11-23 00:00:00",1681
"2014-11-24 00:00:00",2043
"2014-11-25 00:00:00",2061
"2014-11-26 00:00:00",1961
"2014-11-27 00:00:00",1553
"2014-11-28 00:00:00",1422
"2014-11-29 00:00:00",1333
"2014-11-30 00:00:00",1635
"2014-12-01 00:00:00",2096
"2014-12-02 00:00:00",2189
"2014-12-03 00:00:00",2115
"2014-12-04 00:00:00",1977
"2014-12-05 00:00:00",1843
"2014-12-06 00:00:00",1481
"2014-12-07 00:00:00",1619
"2014-12-08 00:00:00",2060
"2014-12-09 00:00:00",2083
"2014-12-10 00:00:00",2049
"2014-12-11 00:00:00",1980
"2014-12-12 00:00:00",1626
"2014-12-13 00:00:00",1341
"2014-12-14 00:00:00",1471
"2014-12-15 00:00:00",2053
"2014-12-16 00:00:00",2188
"2014-12-17 00:00:00",1837
"2014-12-18 00:00:00",1812
"2014-12-19 00:00:00",1511
"2014-12-20 00:00:00",1221
"2014-12-21 00:00:00",1245
"2014-12-22 00:00:00",1698
"2014-12-23 00:00:00",1648
"2014-12-24 00:00:00",1199
"2014-12-25 00:00:00",958
"2014-12-26 00:00:00",1229
"2014-12-27 00:00:00",1181
"2014-12-28 00:00:00",1400
"2014-12-29 00:00:00",1658
"2014-12-30 00:00:00",1650
"2014-12-31 00:00:00",1397
"2015-01-01 00:00:00",1349
"2015-01-02 00:00:00",1425
"2015-01-03 00:00:00",1562
"2015-01-04 00:00:00",1649
"2015-01-05 00:00:00",1940
"2015-01-06 00:00:00",2044
"2015-01-07 00:00:00",2363
"2015-01-08 00:00:00",1907
"2015-01-09 00:00:00",1706
"2015-01-10 00:00:00",1366
"2015-01-11 00:00:00",1459
"2015-01-12 00:00:00",2007
"2015-01-13 00:00:00",1948
"2015-01-14 00:00:00",2013
"2015-01-15 00:00:00",1811
"2015-01-16 00:00:00",1703
"2015-01-17 00:00:00",1443
"2015-01-18 00:00:00",1438
"2015-01-19 00:00:00",2059
"2015-01-20 00:00:00",2031
"2015-01-21 00:00:00",2020
"2015-01-22 00:00:00",1847
"2015-01-23 00:00:00",1751
"2015-01-24 00:00:00",1369
"2015-01-25 00:00:00",1511
"2015-01-26 00:00:00",1967
"2015-01-27 00:00:00",1930
"2015-01-28 00:00:00",1947
"2015-01-29 00:00:00",1973
"2015-01-30 00:00:00",1547
"2015-01-31 00:00:00",1322
"2015-02-01 00:00:00",1493
"2015-02-02 00:00:00",1922
"2015-02-03 00:00:00",2138
"2015-02-04 00:00:00",2083
"2015-02-05 00:00:00",2564
"2015-02-06 00:00:00",1894
"2015-02-07 00:00:00",1525
"2015-02-08 00:00:00",1668
"2015-02-09 00:00:00",2225
"2015-02-10 00:00:00",2088
"2015-02-11 00:00:00",2142
"2015-02-12 00:00:00",2087
"2015-02-13 00:00:00",1862
"2015-02-14 00:00:00",1355
"2015-02-15 00:00:00",1471
"2015-02-16 00:00:00",1995
"2015-02-17 00:00:00",2053
"2015-02-18 00:00:00",1939
"2015-02-19 00:00:00",1952
"2015-02-20 00:00:00",1698
"2015-02-21 00:00:00",1515
"2015-02-22 00:00:00",1479
"2015-02-23 00:00:00",2040
"2015-02-24 00:00:00",2202
"2015-02-25 00:00:00",2102
"2015-02-26 00:00:00",1897
"2015-02-27 00:00:00",1867
"2015-02-28 00:00:00",1282
"2015-03-01 00:00:00",1464
"2015-03-02 00:00:00",2094
"2015-03-03 00:00:00",1895
"2015-03-04 00:00:00",2036
"2015-03-05 00:00:00",1892
"2015-03-06 00:00:00",1623
"2015-03-07 00:00:00",1367
"2015-03-08 00:00:00",1380
"2015-03-09 00:00:00",2061
"2015-03-10 00:00:00",1997
"2015-03-11 00:00:00",1932
"2015-03-12 00:00:00",1827
"2015-03-13 00:00:00",1633
"2015-03-14 00:00:00",1358
"2015-03-15 00:00:00",1429
"2015-03-16 00:00:00",2003
"2015-03-17 00:00:00",1924
"2015-03-18 00:00:00",1866
"2015-03-19 00:00:00",1728
"2015-03-20 00:00:00",1440
"2015-03-21 00:00:00",1099
"2015-03-22 00:00:00",1396
"2015-03-23 00:00:00",1827
"2015-03-24 00:00:00",1697
"2015-03-25 00:00:00",1829
"2015-03-26 00:00:00",1751
"2015-03-27 00:00:00",1427
"2015-03-28 00:00:00",1231
"2015-03-29 00:00:00",1354
"2015-03-30 00:00:00",1742
"2015-03-31 00:00:00",1848
"2015-04-01 00:00:00",1631
"2015-04-02 00:00:00",1471
"2015-04-03 00:00:00",1367
"2015-04-04 00:00:00",1119
"2015-04-05 00:00:00",1141
"2015-04-06 00:00:00",1759
"2015-04-07 00:00:00",1980
"2015-04-08 00:00:00",1877
"2015-04-09 00:00:00",1742
"2015-04-10 00:00:00",1468
"2015-04-11 00:00:00",1176
"2015-04-12 00:00:00",1430
"2015-04-13 00:00:00",1734
"2015-04-14 00:00:00",1892
"2015-04-15 00:00:00",1810
"2015-04-16 00:00:00",1603
"2015-04-17 00:00:00",1587
"2015-04-18 00:00:00",1174
"2015-04-19 00:00:00",1347
"2015-04-20 00:00:00",1697
"2015-04-21 00:00:00",1826
"2015-04-22 00:00:00",1782
"2015-04-23 00:00:00",1738
"2015-04-24 00:00:00",1308
"2015-04-25 00:00:00",1145
"2015-04-26 00:00:00",1347
"2015-04-27 00:00:00",1995
"2015-04-28 00:00:00",1759
"2015-04-29 00:00:00",1656
"2015-04-30 00:00:00",1501
"2015-05-01 00:00:00",1239
"2015-05-02 00:00:00",1023
"2015-05-03 00:00:00",1177
"2015-05-04 00:00:00",1708
"2015-05-05 00:00:00",1596
"2015-05-06 00:00:00",1655
"2015-05-07 00:00:00",1423
"2015-05-08 00:00:00",1354
"2015-05-09 00:00:00",999
"2015-05-10 00:00:00",1148
"2015-05-11 00:00:00",1702
"2015-05-12 00:00:00",1573
"2015-05-13 00:00:00",1628
"2015-05-14 00:00:00",1408
"2015-05-15 00:00:00",1092
"2015-05-16 00:00:00",1014
"2015-05-17 00:00:00",1210
"2015-05-18 00:00:00",1565
"2015-05-19 00:00:00",1537
"2015-05-20 00:00:00",1393
"2015-05-21 00:00:00",1529
"2015-05-22 00:00:00",1119
"2015-05-23 00:00:00",1024
"2015-05-24 00:00:00",1102
"2015-05-25 00:00:00",1291
"2015-05-26 00:00:00",1544
"2015-05-27 00:00:00",1529
"2015-05-28 00:00:00",1402
"2015-05-29 00:00:00",1302
"2015-05-30 00:00:00",1073
"2015-05-31 00:00:00",1073
"2015-06-01 00:00:00",1465
"2015-06-02 00:00:00",1459
"2015-06-03 00:00:00",1460
"2015-06-04 00:00:00",1304
"2015-06-05 00:00:00",1230
"2015-06-06 00:00:00",1672
"2015-06-07 00:00:00",1088
"2015-06-08 00:00:00",1509
"2015-06-09 00:00:00",1427
"2015-06-10 00:00:00",1409
"2015-06-11 00:00:00",1255
"2015-06-12 00:00:00",1158
"2015-06-13 00:00:00",895
"2015-06-14 00:00:00",835
"2015-06-15 00:00:00",1142
"2015-06-16 00:00:00",887
"2015-06-17 00:00:00",461
"2015-06-18 00:00:00",503
"2015-06-19 00:00:00",441
"2015-06-20 00:00:00",348
"2015-06-21 00:00:00",350
"2015-06-22 00:00:00",482
"2015-06-23 00:00:00",577
"2015-06-24 00:00:00",717
"2015-06-25 00:00:00",737
"2015-06-26 00:00:00",747
"2015-06-27 00:00:00",686
"2015-06-28 00:00:00",810
"2015-06-29 00:00:00",1088
"2015-06-30 00:00:00",980
"2015-07-01 00:00:00",1044
"2015-07-02 00:00:00",1020
"2015-07-03 00:00:00",852
"2015-07-04 00:00:00",657
"2015-07-05 00:00:00",764
"2015-07-06 00:00:00",1139
"2015-07-07 00:00:00",1163
"2015-07-08 00:00:00",1060
"2015-07-09 00:00:00",970
"2015-07-10 00:00:00",867
"2015-07-11 00:00:00",688
"2015-07-12 00:00:00",757
"2015-07-13 00:00:00",1026
"2015-07-14 00:00:00",1067
"2015-07-15 00:00:00",958
"2015-07-16 00:00:00",992
"2015-07-17 00:00:00",946
"2015-07-18 00:00:00",656
"2015-07-19 00:00:00",841
"2015-07-20 00:00:00",1018
"2015-07-21 00:00:00",1028
"2015-07-22 00:00:00",1090
"2015-07-23 00:00:00",1036
"2015-07-24 00:00:00",853
"2015-07-25 00:00:00",682
"2015-07-26 00:00:00",778
"2015-07-27 00:00:00",994
"2015-07-28 00:00:00",1055
"2015-07-29 00:00:00",1136
"2015-07-30 00:00:00",1038
"2015-07-31 00:00:00",793
"2015-08-01 00:00:00",708
"2015-08-02 00:00:00",804
"2015-08-03 00:00:00",981
"2015-08-04 00:00:00",1100
"2015-08-05 00:00:00",978
"2015-08-06 00:00:00",944
"2015-08-07 00:00:00",864
"2015-08-08 00:00:00",744
"2015-08-09 00:00:00",786
"2015-08-10 00:00:00",967
"2015-08-11 00:00:00",1075
"2015-08-12 00:00:00",982
"2015-08-13 00:00:00",920
"2015-08-14 00:00:00",960
"2015-08-15 00:00:00",720
"2015-08-16 00:00:00",874
"2015-08-17 00:00:00",987
"2015-08-18 00:00:00",1086
"2015-08-19 00:00:00",1125
"2015-08-20 00:00:00",950
"2015-08-21 00:00:00",822
"2015-08-22 00:00:00",733
"2015-08-23 00:00:00",850
"2015-08-24 00:00:00",1089
"2015-08-25 00:00:00",1099
"2015-08-26 00:00:00",1079
"2015-08-27 00:00:00",1046
"2015-08-28 00:00:00",910
"2015-08-29 00:00:00",711
"2015-08-30 00:00:00",845
"2015-08-31 00:00:00",1101
"2015-09-01 00:00:00",1112
"2015-09-02 00:00:00",1193
"2015-09-03 00:00:00",1136
"2015-09-04 00:00:00",1024
"2015-09-05 00:00:00",803
"2015-09-06 00:00:00",854
"2015-09-07 00:00:00",1120
"2015-09-08 00:00:00",1293
"2015-09-09 00:00:00",1273
"2015-09-10 00:00:00",1197
"2015-09-11 00:00:00",903
"2015-09-12 00:00:00",854
"2015-09-13 00:00:00",880
"2015-09-14 00:00:00",1367
"2015-09-15 00:00:00",1318
"2015-09-16 00:00:00",1196
"2015-09-17 00:00:00",1270
"2015-09-18 00:00:00",1082
"2015-09-19 00:00:00",883
"2015-09-20 00:00:00",999
"2015-09-21 00:00:00",1255
"2015-09-22 00:00:00",1324
"2015-09-23 00:00:00",1282
"2015-09-24 00:00:00",1034
"2015-09-25 00:00:00",1086
"2015-09-26 00:00:00",854
"2015-09-27 00:00:00",986
"2015-09-28 00:00:00",1159
"2015-09-29 00:00:00",1263
"2015-09-30 00:00:00",1396
"2015-10-01 00:00:00",1250
"2015-10-02 00:00:00",1117
"2015-10-03 00:00:00",869
"2015-10-04 00:00:00",1025
"2015-10-05 00:00:00",1330
"2015-10-06 00:00:00",1380
"2015-10-07 00:00:00",1389
"2015-10-08 00:00:00",1265
"2015-10-09 00:00:00",1143
"2015-10-10 00:00:00",902
"2015-10-11 00:00:00",1143
"2015-10-12 00:00:00",1231
"2015-10-13 00:00:00",1307
"2015-10-14 00:00:00",1239
"2015-10-15 00:00:00",1240
"2015-10-16 00:00:00",1118
"2015-10-17 00:00:00",961
"2015-10-18 00:00:00",928
"2015-10-19 00:00:00",1247
"2015-10-20 00:00:00",1226
"2015-10-21 00:00:00",1303
"2015-10-22 00:00:00",1148
"2015-10-23 00:00:00",1027
"2015-10-24 00:00:00",845
"2015-10-25 00:00:00",934
"2015-10-26 00:00:00",1217
"2015-10-27 00:00:00",1296
"2015-10-28 00:00:00",1332
"2015-10-29 00:00:00",3244
"2015-10-30 00:00:00",1188
"2015-10-31 00:00:00",872
"2015-11-01 00:00:00",919
"2015-11-02 00:00:00",1259
"2015-11-03 00:00:00",1303
"2015-11-04 00:00:00",1348
"2015-11-05 00:00:00",1312
"2015-11-06 00:00:00",1127
"2015-11-07 00:00:00",946
"2015-11-08 00:00:00",1067
"2015-11-09 00:00:00",1294
"2015-11-10 00:00:00",1166
"2015-11-11 00:00:00",1149
"2015-11-12 00:00:00",1209
"2015-11-13 00:00:00",948
"2015-11-14 00:00:00",910
"2015-11-15 00:00:00",905
"2015-11-16 00:00:00",1177
"2015-11-17 00:00:00",1305
"2015-11-18 00:00:00",1301
"2015-11-19 00:00:00",1260
"2015-11-20 00:00:00",1108
"2015-11-21 00:00:00",787
"2015-11-22 00:00:00",900
"2015-11-23 00:00:00",1212
"2015-11-24 00:00:00",1199
"2015-11-25 00:00:00",1053
"2015-11-26 00:00:00",1030
"2015-11-27 00:00:00",934
"2015-11-28 00:00:00",862
"2015-11-29 00:00:00",963
"2015-11-30 00:00:00",1272
"2015-12-01 00:00:00",1312
"2015-12-02 00:00:00",1264
"2015-12-03 00:00:00",1178
"2015-12-04 00:00:00",1013
"2015-12-05 00:00:00",769
"2015-12-06 00:00:00",908
"2015-12-07 00:00:00",1254
"2015-12-08 00:00:00",1365
"2015-12-09 00:00:00",1314
"2015-12-10 00:00:00",1220
"2015-12-11 00:00:00",1064
"2015-12-12 00:00:00",857
"2015-12-13 00:00:00",946
"2015-12-14 00:00:00",1165
"2015-12-15 00:00:00",1211
"2015-12-16 00:00:00",1131
"2015-12-17 00:00:00",1102
"2015-12-18 00:00:00",907
"2015-12-19 00:00:00",733
"2015-12-20 00:00:00",837
"2015-12-21 00:00:00",933
"2015-12-22 00:00:00",885
"2015-12-23 00:00:00",786
"2015-12-24 00:00:00",747
"2015-12-25 00:00:00",653
"2015-12-26 00:00:00",663
"2015-12-27 00:00:00",675
"2015-12-28 00:00:00",865
"2015-12-29 00:00:00",946
"2015-12-30 00:00:00",1066
"2015-12-31 00:00:00",758
"2016-01-01 00:00:00",603
"2016-01-02 00:00:00",741
"2016-01-03 00:00:00",778
"2016-01-04 00:00:00",1064
"2016-01-05 00:00:00",1186
"2016-01-06 00:00:00",1186
"2016-01-07 00:00:00",1092
"2016-01-08 00:00:00",1125
"2016-01-09 00:00:00",853
"2016-01-10 00:00:00",862
"2016-01-11 00:00:00",1219
"2016-01-12 00:00:00",1255
"2016-01-13 00:00:00",1177
"2016-01-14 00:00:00",1132
"2016-01-15 00:00:00",875
"2016-01-16 00:00:00",816
"2016-01-17 00:00:00",899
"2016-01-18 00:00:00",1207
"2016-01-19 00:00:00",1197
"2016-01-20 00:00:00",1203
"2016-01-21 00:00:00",1177
"2016-01-22 00:00:00",1097
"2016-01-23 00:00:00",817
"2016-01-24 00:00:00",930
"2016-01-25 00:00:00",1303
"2016-01-26 00:00:00",2098
"2016-01-27 00:00:00",1307
"2016-01-28 00:00:00",1338
"2016-01-29 00:00:00",1107
"2016-01-30 00:00:00",874
"2016-01-31 00:00:00",1066
"2016-02-01 00:00:00",1330
"2016-02-02 00:00:00",1328
"2016-02-03 00:00:00",1326
"2016-02-04 00:00:00",1349
"2016-02-05 00:00:00",1120
"2016-02-06 00:00:00",850
"2016-02-07 00:00:00",990
"2016-02-08 00:00:00",1299
"2016-02-09 00:00:00",1363
"2016-02-10 00:00:00",1338
"2016-02-11 00:00:00",1444
"2016-02-12 00:00:00",1008
"2016-02-13 00:00:00",873
"2016-02-14 00:00:00",950
"2016-02-15 00:00:00",1289
"2016-02-16 00:00:00",1353
"2016-02-17 00:00:00",1280
"2016-02-18 00:00:00",1294
"2016-02-19 00:00:00",1200
"2016-02-20 00:00:00",900
"2016-02-21 00:00:00",946
"2016-02-22 00:00:00",1291
"2016-02-23 00:00:00",1287
"2016-02-24 00:00:00",1161
"2016-02-25 00:00:00",1296
"2016-02-26 00:00:00",1055
"2016-02-27 00:00:00",880
"2016-02-28 00:00:00",978
"2016-02-29 00:00:00",1317
"2016-03-01 00:00:00",1305
"2016-03-02 00:00:00",1354
"2016-03-03 00:00:00",1260
"2016-03-04 00:00:00",1191
"2016-03-05 00:00:00",924
"2016-03-06 00:00:00",1014
"2016-03-07 00:00:00",1208
"2016-03-08 00:00:00",1313
"2016-03-09 00:00:00",1253
"2016-03-10 00:00:00",1284
"2016-03-11 00:00:00",1064
"2016-03-12 00:00:00",847
"2016-03-13 00:00:00",963
"2016-03-14 00:00:00",1274
"2016-03-15 00:00:00",1172
"2016-03-16 00:00:00",1258
"2016-03-17 00:00:00",1081
"2016-03-18 00:00:00",966
"2016-03-19 00:00:00",785
"2016-03-20 00:00:00",882
"2016-03-21 00:00:00",1089
"2016-03-22 00:00:00",1068
"2016-03-23 00:00:00",1007
"2016-03-24 00:00:00",944
"2016-03-25 00:00:00",847
"2016-03-26 00:00:00",718
"2016-03-27 00:00:00",751
"2016-03-28 00:00:00",1101
"2016-03-29 00:00:00",1240
"2016-03-30 00:00:00",1090
"2016-03-31 00:00:00",974
"2016-04-01 00:00:00",988
"2016-04-02 00:00:00",733
"2016-04-03 00:00:00",844
"2016-04-04 00:00:00",1074
"2016-04-05 00:00:00",1093
"2016-04-06 00:00:00",1065
"2016-04-07 00:00:00",1010
"2016-04-08 00:00:00",945
"2016-04-09 00:00:00",738
"2016-04-10 00:00:00",872
"2016-04-11 00:00:00",1166
"2016-04-12 00:00:00",1096
"2016-04-13 00:00:00",1192
"2016-04-14 00:00:00",1074
"2016-04-15 00:00:00",1085
"2016-04-16 00:00:00",794
"2016-04-17 00:00:00",795
"2016-04-18 00:00:00",1135
"2016-04-19 00:00:00",1203
"2016-04-20 00:00:00",1045
"2016-04-21 00:00:00",1013
"2016-04-22 00:00:00",935
"2016-04-23 00:00:00",698
"2016-04-24 00:00:00",769
"2016-04-25 00:00:00",1081
"2016-04-26 00:00:00",1039
"2016-04-27 00:00:00",1020
"2016-04-28 00:00:00",969
"2016-04-29 00:00:00",720
"2016-04-30 00:00:00",609
"2016-05-01 00:00:00",665
"2016-05-02 00:00:00",929
"2016-05-03 00:00:00",1083
"2016-05-04 00:00:00",914
"2016-05-05 00:00:00",899
"2016-05-06 00:00:00",771
"2016-05-07 00:00:00",650
"2016-05-08 00:00:00",676
"2016-05-09 00:00:00",1043
"2016-05-10 00:00:00",1053
"2016-05-11 00:00:00",946
"2016-05-12 00:00:00",910
"2016-05-13 00:00:00",812
"2016-05-14 00:00:00",662
"2016-05-15 00:00:00",752
"2016-05-16 00:00:00",879
"2016-05-17 00:00:00",893
"2016-05-18 00:00:00",966
"2016-05-19 00:00:00",865
"2016-05-20 00:00:00",821
"2016-05-21 00:00:00",618
"2016-05-22 00:00:00",747
"2016-05-23 00:00:00",860
"2016-05-24 00:00:00",1113
"2016-05-25 00:00:00",887
"2016-05-26 00:00:00",850
"2016-05-27 00:00:00",698
"2016-05-28 00:00:00",646
"2016-05-29 00:00:00",670
"2016-05-30 00:00:00",796
"2016-05-31 00:00:00",866
"2016-06-01 00:00:00",810
"2016-06-02 00:00:00",800
"2016-06-03 00:00:00",879
"2016-06-04 00:00:00",635
"2016-06-05 00:00:00",737
"2016-06-06 00:00:00",902
"2016-06-07 00:00:00",971
"2016-06-08 00:00:00",961
"2016-06-09 00:00:00",797
"2016-06-10 00:00:00",770
"2016-06-11 00:00:00",647
"2016-06-12 00:00:00",642
"2016-06-13 00:00:00",831
"2016-06-14 00:00:00",849
"2016-06-15 00:00:00",988
"2016-06-16 00:00:00",842
"2016-06-17 00:00:00",878
"2016-06-18 00:00:00",734
"2016-06-19 00:00:00",704
"2016-06-20 00:00:00",865
"2016-06-21 00:00:00",1014
"2016-06-22 00:00:00",849
"2016-06-23 00:00:00",794
"2016-06-24 00:00:00",882
"2016-06-25 00:00:00",606
"2016-06-26 00:00:00",629
"2016-06-27 00:00:00",806
"2016-06-28 00:00:00",787
"2016-06-29 00:00:00",814
"2016-06-30 00:00:00",713
"2016-07-01 00:00:00",601
"2016-07-02 00:00:00",508
"2016-07-03 00:00:00",563
"2016-07-04 00:00:00",700
"2016-07-05 00:00:00",702
"2016-07-06 00:00:00",725
"2016-07-07 00:00:00",733
"2016-07-08 00:00:00",600
"2016-07-09 00:00:00",579
"2016-07-10 00:00:00",548
"2016-07-11 00:00:00",747
"2016-07-12 00:00:00",784
"2016-07-13 00:00:00",723
"2016-07-14 00:00:00",787
"2016-07-15 00:00:00",657
"2016-07-16 00:00:00",514
"2016-07-17 00:00:00",542
"2016-07-18 00:00:00",776
"2016-07-19 00:00:00",917
"2016-07-20 00:00:00",875
"2016-07-21 00:00:00",784
"2016-07-22 00:00:00",735
"2016-07-23 00:00:00",547
"2016-07-24 00:00:00",633
"2016-07-25 00:00:00",862
"2016-07-26 00:00:00",778
"2016-07-27 00:00:00",792
"2016-07-28 00:00:00",765
"2016-07-29 00:00:00",695
"2016-07-30 00:00:00",554
"2016-07-31 00:00:00",1133
"2016-08-01 00:00:00",917
"2016-08-02 00:00:00",1065
"2016-08-03 00:00:00",973
"2016-08-04 00:00:00",967
"2016-08-05 00:00:00",999
"2016-08-06 00:00:00",777
"2016-08-07 00:00:00",774
"2016-08-08 00:00:00",1175
"2016-08-09 00:00:00",1189
"2016-08-10 00:00:00",1118
"2016-08-11 00:00:00",987
"2016-08-12 00:00:00",836
"2016-08-13 00:00:00",568
"2016-08-14 00:00:00",600
"2016-08-15 00:00:00",809
"2016-08-16 00:00:00",1019
"2016-08-17 00:00:00",880
"2016-08-18 00:00:00",763
"2016-08-19 00:00:00",710
"2016-08-20 00:00:00",577
"2016-08-21 00:00:00",626
"2016-08-22 00:00:00",884
"2016-08-23 00:00:00",918
"2016-08-24 00:00:00",908
"2016-08-25 00:00:00",890
"2016-08-26 00:00:00",825
"2016-08-27 00:00:00",662
"2016-08-28 00:00:00",711
"2016-08-29 00:00:00",926
"2016-08-30 00:00:00",979
"2016-08-31 00:00:00",1018
"2016-09-01 00:00:00",901
"2016-09-02 00:00:00",782
"2016-09-03 00:00:00",621
"2016-09-04 00:00:00",708
"2016-09-05 00:00:00",963
"2016-09-06 00:00:00",1194
"2016-09-07 00:00:00",1154
"2016-09-08 00:00:00",1152
"2016-09-09 00:00:00",1009
"2016-09-10 00:00:00",733
"2016-09-11 00:00:00",888
"2016-09-12 00:00:00",1146
"2016-09-13 00:00:00",1099
"2016-09-14 00:00:00",1067
"2016-09-15 00:00:00",1050
"2016-09-16 00:00:00",1032
"2016-09-17 00:00:00",719
"2016-09-18 00:00:00",808
"2016-09-19 00:00:00",1187
"2016-09-20 00:00:00",1108
"2016-09-21 00:00:00",1010
"2016-09-22 00:00:00",986
"2016-09-23 00:00:00",923
"2016-09-24 00:00:00",679
"2016-09-25 00:00:00",799
"2016-09-26 00:00:00",1206
"2016-09-27 00:00:00",1126
"2016-09-28 00:00:00",1127
"2016-09-29 00:00:00",1488
"2016-09-30 00:00:00",925
"2016-10-01 00:00:00",846
"2016-10-02 00:00:00",787
"2016-10-03 00:00:00",1132
"2016-10-04 00:00:00",1143
"2016-10-05 00:00:00",1050
"2016-10-06 00:00:00",1032
"2016-10-07 00:00:00",996
"2016-10-08 00:00:00",808
"2016-10-09 00:00:00",820
"2016-10-10 00:00:00",1025
"2016-10-11 00:00:00",1134
"2016-10-12 00:00:00",1149
"2016-10-13 00:00:00",1187
"2016-10-14 00:00:00",1012
"2016-10-15 00:00:00",782
"2016-10-16 00:00:00",851
"2016-10-17 00:00:00",1047
"2016-10-18 00:00:00",1147
"2016-10-19 00:00:00",1136
"2016-10-20 00:00:00",1070
"2016-10-21 00:00:00",903
"2016-10-22 00:00:00",701
"2016-10-23 00:00:00",798
"2016-10-24 00:00:00",1233
"2016-10-25 00:00:00",1139
"2016-10-26 00:00:00",1065
"2016-10-27 00:00:00",1025
"2016-10-28 00:00:00",871
"2016-10-29 00:00:00",1335
"2016-10-30 00:00:00",784
"2016-10-31 00:00:00",1005
"2016-11-01 00:00:00",1030
"2016-11-02 00:00:00",1175
"2016-11-03 00:00:00",1239
"2016-11-04 00:00:00",970
"2016-11-05 00:00:00",757
"2016-11-06 00:00:00",868
"2016-11-07 00:00:00",1105
"2016-11-08 00:00:00",1099
"2016-11-09 00:00:00",977
"2016-11-10 00:00:00",1054
"2016-11-11 00:00:00",968
"2016-11-12 00:00:00",711
"2016-11-13 00:00:00",873
"2016-11-14 00:00:00",1018
"2016-11-15 00:00:00",1094
"2016-11-16 00:00:00",1069
"2016-11-17 00:00:00",949
"2016-11-18 00:00:00",873
"2016-11-19 00:00:00",736
"2016-11-20 00:00:00",802
"2016-11-21 00:00:00",1047
"2016-11-22 00:00:00",1040
"2016-11-23 00:00:00",905
"2016-11-24 00:00:00",866
"2016-11-25 00:00:00",696
"2016-11-26 00:00:00",632
"2016-11-27 00:00:00",797
"2016-11-28 00:00:00",1137
"2016-11-29 00:00:00",1132
"2016-11-30 00:00:00",1100
"2016-12-01 00:00:00",1042
"2016-12-02 00:00:00",873
"2016-12-03 00:00:00",713
"2016-12-04 00:00:00",828
"2016-12-05 00:00:00",1047
"2016-12-06 00:00:00",1142
"2016-12-07 00:00:00",1004
"2016-12-08 00:00:00",995
"2016-12-09 00:00:00",986
"2016-12-10 00:00:00",670
"2016-12-11 00:00:00",819
"2016-12-12 00:00:00",995
"2016-12-13 00:00:00",1030
"2016-12-14 00:00:00",1001
"2016-12-15 00:00:00",941
"2016-12-16 00:00:00",796
"2016-12-17 00:00:00",614
"2016-12-18 00:00:00",694
"2016-12-19 00:00:00",897
"2016-12-20 00:00:00",972
"2016-12-21 00:00:00",852
"2016-12-22 00:00:00",766
"2016-12-23 00:00:00",827
"2016-12-24 00:00:00",560
"2016-12-25 00:00:00",504
"2016-12-26 00:00:00",612
"2016-12-27 00:00:00",778
"2016-12-28 00:00:00",843
"2016-12-29 00:00:00",872
"2016-12-30 00:00:00",758
"2016-12-31 00:00:00",583
"2017-01-01 00:00:00",509
"2017-01-02 00:00:00",821
"2017-01-03 00:00:00",1024
"2017-01-04 00:00:00",1027
"2017-01-05 00:00:00",1113
"2017-01-06 00:00:00",959
"2017-01-07 00:00:00",771
"2017-01-08 00:00:00",834
"2017-01-09 00:00:00",1247
"2017-01-10 00:00:00",1180
"2017-01-11 00:00:00",1040
"2017-01-12 00:00:00",983
"2017-01-13 00:00:00",874
"2017-01-14 00:00:00",743
"2017-01-15 00:00:00",810
"2017-01-16 00:00:00",1012
"2017-01-17 00:00:00",1115
"2017-01-18 00:00:00",1097
"2017-01-19 00:00:00",1014
"2017-01-20 00:00:00",902
"2017-01-21 00:00:00",732
