"DateTime","Influenza[en]"
"2014-10-03 00:00:00",3674
"2014-10-04 00:00:00",2459
"2014-10-05 00:00:00",2893
"2014-10-06 00:00:00",4677
"2014-10-07 00:00:00",4776
"2014-10-08 00:00:00",5015
"2014-10-09 00:00:00",5386
"2014-10-10 00:00:00",4305
"2014-10-11 00:00:00",2780
"2014-10-12 00:00:00",3387
"2014-10-13 00:00:00",5070
"2014-10-14 00:00:00",5633
"2014-10-15 00:00:00",6223
"2014-10-16 00:00:00",6363
"2014-10-17 00:00:00",5115
"2014-10-18 00:00:00",3014
"2014-10-19 00:00:00",3355
"2014-10-20 00:00:00",5967
"2014-10-21 00:00:00",5035
"2014-10-22 00:00:00",4175
"2014-10-23 00:00:00",3818
"2014-10-24 00:00:00",3882
"2014-10-25 00:00:00",2446
"2014-10-26 00:00:00",3418
"2014-10-27 00:00:00",4275
"2014-10-28 00:00:00",5140
"2014-10-29 00:00:00",6762
"2014-10-30 00:00:00",24019
"2014-10-31 00:00:00",2847
"2014-11-01 00:00:00",2074
"2014-11-02 00:00:00",2521
"2014-11-03 00:00:00",3752
"2014-11-04 00:00:00",4663
"2014-11-05 00:00:00",3768
"2014-11-06 00:00:00",3734
"2014-11-07 00:00:00",3230
"2014-11-08 00:00:00",2210
"2014-11-09 00:00:00",2441
"2014-11-10 00:00:00",3590
"2014-11-11 00:00:00",8092
"2014-11-12 00:00:00",3856
"2014-11-13 00:00:00",3555
"2014-11-14 00:00:00",2906
"2014-11-15 00:00:00",2244
"2014-11-16 00:00:00",2545
"2014-11-17 00:00:00",3927
"2014-11-18 00:00:00",4397
"2014-11-19 00:00:00",3717
"2014-11-20 00:00:00",3148
"2014-11-21 00:00:00",2904
"2014-11-22 00:00:00",1955
"2014-11-23 00:00:00",2398
"2014-11-24 00:00:00",3409
"2014-11-25 00:00:00",3354
"2014-11-26 00:00:00",3194
"2014-11-27 00:00:00",2459
"2014-11-28 00:00:00",2124
"2014-11-29 00:00:00",1961
"2014-11-30 00:00:00",2335
"2014-12-01 00:00:00",3753
"2014-12-02 00:00:00",3783
"2014-12-03 00:00:00",3831
"2014-12-04 00:00:00",4006
"2014-12-05 00:00:00",3609
"2014-12-06 00:00:00",2214
"2014-12-07 00:00:00",2518
"2014-12-08 00:00:00",3838
"2014-12-09 00:00:00",3941
"2014-12-10 00:00:00",3789
"2014-12-11 00:00:00",3929
"2014-12-12 00:00:00",3246
"2014-12-13 00:00:00",2215
"2014-12-14 00:00:00",2394
"2014-12-15 00:00:00",3864
"2014-12-16 00:00:00",4149
"2014-12-17 00:00:00",3799
"2014-12-18 00:00:00",3414
"2014-12-19 00:00:00",2986
"2014-12-20 00:00:00",2248
"2014-12-21 00:00:00",2274
"2014-12-22 00:00:00",3332
"2014-12-23 00:00:00",3031
"2014-12-24 00:00:00",2491
"2014-12-25 00:00:00",1800
"2014-12-26 00:00:00",2245
"2014-12-27 00:00:00",2191
"2014-12-28 00:00:00",2499
"2014-12-29 00:00:00",3119
"2014-12-30 00:00:00",3503
"2014-12-31 00:00:00",3845
"2015-01-01 00:00:00",2629
"2015-01-02 00:00:00",3157
"2015-01-03 00:00:00",2951
"2015-01-04 00:00:00",3136
"2015-01-05 00:00:00",4251
"2015-01-06 00:00:00",4918
"2015-01-07 00:00:00",4681
"2015-01-08 00:00:00",4630
"2015-01-09 00:00:00",4134
"2015-01-10 00:00:00",4901
"2015-01-11 00:00:00",2971
"2015-01-12 00:00:00",4345
"2015-01-13 00:00:00",4427
"2015-01-14 00:00:00",4871
"2015-01-15 00:00:00",5997
"2015-01-16 00:00:00",5608
"2015-01-17 00:00:00",4475
"2015-01-18 00:00:00",4233
"2015-01-19 00:00:00",5529
"2015-01-20 00:00:00",5304
"2015-01-21 00:00:00",5407
"2015-01-22 00:00:00",4956
"2015-01-23 00:00:00",4188
"2015-01-24 00:00:00",3074
"2015-01-25 00:00:00",3211
"2015-01-26 00:00:00",4256
"2015-01-27 00:00:00",4494
"2015-01-28 00:00:00",4407
"2015-01-29 00:00:00",4232
"2015-01-30 00:00:00",3680
"2015-01-31 00:00:00",2581
"2015-02-01 00:00:00",2982
"2015-02-02 00:00:00",3840
"2015-02-03 00:00:00",4156
"2015-02-04 00:00:00",4391
"2015-02-05 00:00:00",4510
"2015-02-06 00:00:00",3731
"2015-02-07 00:00:00",2704
"2015-02-08 00:00:00",2936
"2015-02-09 00:00:00",4249
"2015-02-10 00:00:00",4022
"2015-02-11 00:00:00",3809
"2015-02-12 00:00:00",3744
"2015-02-13 00:00:00",3252
"2015-02-14 00:00:00",2058
"2015-02-15 00:00:00",2377
"2015-02-16 00:00:00",3881
"2015-02-17 00:00:00",3730
"2015-02-18 00:00:00",3956
"2015-02-19 00:00:00",3743
"2015-02-20 00:00:00",3479
"2015-02-21 00:00:00",2663
"2015-02-22 00:00:00",2825
"2015-02-23 00:00:00",4647
"2015-02-24 00:00:00",4389
"2015-02-25 00:00:00",5294
"2015-02-26 00:00:00",3752
"2015-02-27 00:00:00",3346
"2015-02-28 00:00:00",2374
"2015-03-01 00:00:00",2942
"2015-03-02 00:00:00",3873
"2015-03-03 00:00:00",3940
"2015-03-04 00:00:00",3834
"2015-03-05 00:00:00",3334
"2015-03-06 00:00:00",3165
"2015-03-07 00:00:00",2102
"2015-03-08 00:00:00",2385
"2015-03-09 00:00:00",3452
"2015-03-10 00:00:00",3376
"2015-03-11 00:00:00",3240
"2015-03-12 00:00:00",4024
"2015-03-13 00:00:00",2877
"2015-03-14 00:00:00",2124
"2015-03-15 00:00:00",2117
"2015-03-16 00:00:00",3087
"2015-03-17 00:00:00",2953
"2015-03-18 00:00:00",3108
"2015-03-19 00:00:00",2782
"2015-03-20 00:00:00",2858
"2015-03-21 00:00:00",1718
"2015-03-22 00:00:00",2036
"2015-03-23 00:00:00",3019
"2015-03-24 00:00:00",2803
"2015-03-25 00:00:00",2871
"2015-03-26 00:00:00",2694
"2015-03-27 00:00:00",2512
"2015-03-28 00:00:00",1856
"2015-03-29 00:00:00",1870
"2015-03-30 00:00:00",2594
"2015-03-31 00:00:00",2618
"2015-04-01 00:00:00",2480
"2015-04-02 00:00:00",2216
"2015-04-03 00:00:00",1745
"2015-04-04 00:00:00",1393
"2015-04-05 00:00:00",1472
"2015-04-06 00:00:00",2142
"2015-04-07 00:00:00",2606
"2015-04-08 00:00:00",2651
"2015-04-09 00:00:00",2510
"2015-04-10 00:00:00",2122
"2015-04-11 00:00:00",1558
"2015-04-12 00:00:00",1873
"2015-04-13 00:00:00",2765
"2015-04-14 00:00:00",2876
"2015-04-15 00:00:00",2778
"2015-04-16 00:00:00",2527
"2015-04-17 00:00:00",2206
"2015-04-18 00:00:00",1504
"2015-04-19 00:00:00",1890
"2015-04-20 00:00:00",2663
"2015-04-21 00:00:00",2720
"2015-04-22 00:00:00",2766
"2015-04-23 00:00:00",3244
"2015-04-24 00:00:00",2535
"2015-04-25 00:00:00",1524
"2015-04-26 00:00:00",1824
"2015-04-27 00:00:00",2617
"2015-04-28 00:00:00",2656
"2015-04-29 00:00:00",2473
"2015-04-30 00:00:00",2395
"2015-05-01 00:00:00",1922
"2015-05-02 00:00:00",1415
"2015-05-03 00:00:00",1619
"2015-05-04 00:00:00",2434
"2015-05-05 00:00:00",2548
"2015-05-06 00:00:00",2526
"2015-05-07 00:00:00",2168
"2015-05-08 00:00:00",2249
"2015-05-09 00:00:00",1258
"2015-05-10 00:00:00",1650
"2015-05-11 00:00:00",2501
"2015-05-12 00:00:00",2438
"2015-05-13 00:00:00",2178
"2015-05-14 00:00:00",2122
"2015-05-15 00:00:00",1913
"2015-05-16 00:00:00",1220
"2015-05-17 00:00:00",1565
"2015-05-18 00:00:00",2344
"2015-05-19 00:00:00",2294
"2015-05-20 00:00:00",2287
"2015-05-21 00:00:00",2105
"2015-05-22 00:00:00",1686
"2015-05-23 00:00:00",1259
"2015-05-24 00:00:00",1306
"2015-05-25 00:00:00",1872
"2015-05-26 00:00:00",2081
"2015-05-27 00:00:00",1899
"2015-05-28 00:00:00",2107
"2015-05-29 00:00:00",1809
"2015-05-30 00:00:00",1369
"2015-05-31 00:00:00",1463
"2015-06-01 00:00:00",2713
"2015-06-02 00:00:00",2370
"2015-06-03 00:00:00",2187
"2015-06-04 00:00:00",2007
"2015-06-05 00:00:00",1842
"2015-06-06 00:00:00",1378
"2015-06-07 00:00:00",1446
"2015-06-08 00:00:00",1963
"2015-06-09 00:00:00",2040
"2015-06-10 00:00:00",2067
"2015-06-11 00:00:00",1878
"2015-06-12 00:00:00",1480
"2015-06-13 00:00:00",1143
"2015-06-14 00:00:00",1319
"2015-06-15 00:00:00",1755
"2015-06-16 00:00:00",1298
"2015-06-17 00:00:00",946
"2015-06-18 00:00:00",893
"2015-06-19 00:00:00",667
"2015-06-20 00:00:00",461
"2015-06-21 00:00:00",451
"2015-06-22 00:00:00",636
"2015-06-23 00:00:00",651
"2015-06-24 00:00:00",595
"2015-06-25 00:00:00",917
"2015-06-26 00:00:00",717
"2015-06-27 00:00:00",596
"2015-06-28 00:00:00",893
"2015-06-29 00:00:00",1211
"2015-06-30 00:00:00",1381
"2015-07-01 00:00:00",1403
"2015-07-02 00:00:00",1813
"2015-07-03 00:00:00",1043
"2015-07-04 00:00:00",854
"2015-07-05 00:00:00",966
"2015-07-06 00:00:00",1443
"2015-07-07 00:00:00",1904
"2015-07-08 00:00:00",1414
"2015-07-09 00:00:00",1384
"2015-07-10 00:00:00",1146
"2015-07-11 00:00:00",905
"2015-07-12 00:00:00",895
"2015-07-13 00:00:00",1308
"2015-07-14 00:00:00",1357
"2015-07-15 00:00:00",1317
"2015-07-16 00:00:00",1179
"2015-07-17 00:00:00",980
"2015-07-18 00:00:00",787
"2015-07-19 00:00:00",974
"2015-07-20 00:00:00",1233
"2015-07-21 00:00:00",1172
"2015-07-22 00:00:00",1290
"2015-07-23 00:00:00",1279
"2015-07-24 00:00:00",1105
"2015-07-25 00:00:00",934
"2015-07-26 00:00:00",954
"2015-07-27 00:00:00",1542
"2015-07-28 00:00:00",1341
"2015-07-29 00:00:00",1466
"2015-07-30 00:00:00",1243
"2015-07-31 00:00:00",1091
"2015-08-01 00:00:00",836
"2015-08-02 00:00:00",929
"2015-08-03 00:00:00",1230
"2015-08-04 00:00:00",1364
"2015-08-05 00:00:00",1354
"2015-08-06 00:00:00",1359
"2015-08-07 00:00:00",1008
"2015-08-08 00:00:00",847
"2015-08-09 00:00:00",979
"2015-08-10 00:00:00",1240
"2015-08-11 00:00:00",1353
"2015-08-12 00:00:00",1231
"2015-08-13 00:00:00",1377
"2015-08-14 00:00:00",1222
"2015-08-15 00:00:00",1056
"2015-08-16 00:00:00",1073
"2015-08-17 00:00:00",1361
"2015-08-18 00:00:00",1459
"2015-08-19 00:00:00",1460
"2015-08-20 00:00:00",1328
"2015-08-21 00:00:00",1222
"2015-08-22 00:00:00",870
"2015-08-23 00:00:00",1101
"2015-08-24 00:00:00",1564
"2015-08-25 00:00:00",1595
"2015-08-26 00:00:00",1724
"2015-08-27 00:00:00",1436
"2015-08-28 00:00:00",1131
"2015-08-29 00:00:00",899
"2015-08-30 00:00:00",1117
"2015-08-31 00:00:00",1490
"2015-09-01 00:00:00",1632
"2015-09-02 00:00:00",1571
"2015-09-03 00:00:00",1494
"2015-09-04 00:00:00",1368
"2015-09-05 00:00:00",964
"2015-09-06 00:00:00",1564
"2015-09-07 00:00:00",1836
"2015-09-08 00:00:00",1937
"2015-09-09 00:00:00",1821
"2015-09-10 00:00:00",1720
"2015-09-11 00:00:00",1576
"2015-09-12 00:00:00",1068
"2015-09-13 00:00:00",1292
"2015-09-14 00:00:00",2055
"2015-09-15 00:00:00",1892
"2015-09-16 00:00:00",2000
"2015-09-17 00:00:00",2039
"2015-09-18 00:00:00",3401
"2015-09-19 00:00:00",1212
"2015-09-20 00:00:00",1479
"2015-09-21 00:00:00",2151
"2015-09-22 00:00:00",2100
"2015-09-23 00:00:00",2107
"2015-09-24 00:00:00",1955
"2015-09-25 00:00:00",1591
"2015-09-26 00:00:00",1088
"2015-09-27 00:00:00",1440
"2015-09-28 00:00:00",2189
"2015-09-29 00:00:00",2147
"2015-09-30 00:00:00",2248
"2015-10-01 00:00:00",2133
"2015-10-02 00:00:00",1756
"2015-10-03 00:00:00",1338
"2015-10-04 00:00:00",1606
"2015-10-05 00:00:00",2428
"2015-10-06 00:00:00",2546
"2015-10-07 00:00:00",2368
"2015-10-08 00:00:00",2301
"2015-10-09 00:00:00",2065
"2015-10-10 00:00:00",1292
"2015-10-11 00:00:00",1834
"2015-10-12 00:00:00",2384
"2015-10-13 00:00:00",2507
"2015-10-14 00:00:00",2348
"2015-10-15 00:00:00",2323
"2015-10-16 00:00:00",2134
"2015-10-17 00:00:00",1402
"2015-10-18 00:00:00",1544
"2015-10-19 00:00:00",2584
"2015-10-20 00:00:00",2469
"2015-10-21 00:00:00",2402
"2015-10-22 00:00:00",2431
"2015-10-23 00:00:00",1949
"2015-10-24 00:00:00",1365
"2015-10-25 00:00:00",1485
"2015-10-26 00:00:00",2607
"2015-10-27 00:00:00",2393
"2015-10-28 00:00:00",2425
"2015-10-29 00:00:00",2210
"2015-10-30 00:00:00",2010
"2015-10-31 00:00:00",1328
"2015-11-01 00:00:00",1441
"2015-11-02 00:00:00",2501
"2015-11-03 00:00:00",2539
"2015-11-04 00:00:00",2571
"2015-11-05 00:00:00",2603
"2015-11-06 00:00:00",2137
"2015-11-07 00:00:00",1393
"2015-11-08 00:00:00",1788
"2015-11-09 00:00:00",2560
"2015-11-10 00:00:00",2561
"2015-11-11 00:00:00",2335
"2015-11-12 00:00:00",2434
"2015-11-13 00:00:00",2007
"2015-11-14 00:00:00",1398
"2015-11-15 00:00:00",2007
"2015-11-16 00:00:00",2422
"2015-11-17 00:00:00",2558
"2015-11-18 00:00:00",2490
"2015-11-19 00:00:00",2470
"2015-11-20 00:00:00",2122
"2015-11-21 00:00:00",1408
"2015-11-22 00:00:00",1612
"2015-11-23 00:00:00",2522
"2015-11-24 00:00:00",2614
"2015-11-25 00:00:00",2230
"2015-11-26 00:00:00",1835
"2015-11-27 00:00:00",1538
"2015-11-28 00:00:00",1475
"2015-11-29 00:00:00",1645
"2015-11-30 00:00:00",2539
"2015-12-01 00:00:00",2667
"2015-12-02 00:00:00",2554
"2015-12-03 00:00:00",2569
"2015-12-04 00:00:00",2131
"2015-12-05 00:00:00",1449
"2015-12-06 00:00:00",1834
"2015-12-07 00:00:00",2507
"2015-12-08 00:00:00",2646
"2015-12-09 00:00:00",2837
"2015-12-10 00:00:00",2506
"2015-12-11 00:00:00",1994
"2015-12-12 00:00:00",1405
"2015-12-13 00:00:00",1722
"2015-12-14 00:00:00",2291
"2015-12-15 00:00:00",2282
"2015-12-16 00:00:00",2351
"2015-12-17 00:00:00",2188
"2015-12-18 00:00:00",1974
"2015-12-19 00:00:00",1207
"2015-12-20 00:00:00",1269
"2015-12-21 00:00:00",1759
"2015-12-22 00:00:00",1620
"2015-12-23 00:00:00",1308
"2015-12-24 00:00:00",1051
"2015-12-25 00:00:00",784
"2015-12-26 00:00:00",888
"2015-12-27 00:00:00",1083
"2015-12-28 00:00:00",1390
"2015-12-29 00:00:00",2788
"2015-12-30 00:00:00",2295
"2015-12-31 00:00:00",1709
"2016-01-01 00:00:00",1114
"2016-01-02 00:00:00",1210
"2016-01-03 00:00:00",1428
"2016-01-04 00:00:00",2543
"2016-01-05 00:00:00",2296
"2016-01-06 00:00:00",2361
"2016-01-07 00:00:00",2157
"2016-01-08 00:00:00",1946
"2016-01-09 00:00:00",1340
"2016-01-10 00:00:00",1712
"2016-01-11 00:00:00",2457
"2016-01-12 00:00:00",2484
"2016-01-13 00:00:00",2566
"2016-01-14 00:00:00",2454
"2016-01-15 00:00:00",2127
"2016-01-16 00:00:00",1359
"2016-01-17 00:00:00",1561
"2016-01-18 00:00:00",2310
"2016-01-19 00:00:00",2688
"2016-01-20 00:00:00",2885
"2016-01-21 00:00:00",2495
"2016-01-22 00:00:00",2722
"2016-01-23 00:00:00",1455
"2016-01-24 00:00:00",1760
"2016-01-25 00:00:00",2605
"2016-01-26 00:00:00",2722
"2016-01-27 00:00:00",2852
"2016-01-28 00:00:00",2717
"2016-01-29 00:00:00",2365
"2016-01-30 00:00:00",1542
"2016-01-31 00:00:00",1810
"2016-02-01 00:00:00",2854
"2016-02-02 00:00:00",2588
"2016-02-03 00:00:00",2888
"2016-02-04 00:00:00",2853
"2016-02-05 00:00:00",2545
"2016-02-06 00:00:00",1528
"2016-02-07 00:00:00",1852
"2016-02-08 00:00:00",3309
"2016-02-09 00:00:00",2832
"2016-02-10 00:00:00",2890
"2016-02-11 00:00:00",2843
"2016-02-12 00:00:00",2235
"2016-02-13 00:00:00",1403
"2016-02-14 00:00:00",1594
"2016-02-15 00:00:00",2577
"2016-02-16 00:00:00",2713
"2016-02-17 00:00:00",2702
"2016-02-18 00:00:00",2969
"2016-02-19 00:00:00",2668
"2016-02-20 00:00:00",1872
"2016-02-21 00:00:00",1978
"2016-02-22 00:00:00",3264
"2016-02-23 00:00:00",3374
"2016-02-24 00:00:00",3120
"2016-02-25 00:00:00",3082
"2016-02-26 00:00:00",2776
"2016-02-27 00:00:00",2167
"2016-02-28 00:00:00",1943
"2016-02-29 00:00:00",3127
"2016-03-01 00:00:00",3344
"2016-03-02 00:00:00",3179
"2016-03-03 00:00:00",3117
"2016-03-04 00:00:00",2579
"2016-03-05 00:00:00",1660
"2016-03-06 00:00:00",1967
"2016-03-07 00:00:00",3048
"2016-03-08 00:00:00",3063
"2016-03-09 00:00:00",2994
"2016-03-10 00:00:00",2919
"2016-03-11 00:00:00",2392
"2016-03-12 00:00:00",1532
"2016-03-13 00:00:00",2037
"2016-03-14 00:00:00",2781
"2016-03-15 00:00:00",2651
"2016-03-16 00:00:00",2621
"2016-03-17 00:00:00",2533
"2016-03-18 00:00:00",2075
"2016-03-19 00:00:00",1357
"2016-03-20 00:00:00",1579
"2016-03-21 00:00:00",2590
"2016-03-22 00:00:00",2417
"2016-03-23 00:00:00",2264
"2016-03-24 00:00:00",2008
"2016-03-25 00:00:00",1737
"2016-03-26 00:00:00",1308
"2016-03-27 00:00:00",1238
"2016-03-28 00:00:00",2182
"2016-03-29 00:00:00",2446
"2016-03-30 00:00:00",2340
"2016-03-31 00:00:00",2116
"2016-04-01 00:00:00",1822
"2016-04-02 00:00:00",1335
"2016-04-03 00:00:00",1376
"2016-04-04 00:00:00",2132
"2016-04-05 00:00:00",2172
"2016-04-06 00:00:00",2163
"2016-04-07 00:00:00",2062
"2016-04-08 00:00:00",1862
"2016-04-09 00:00:00",1320
"2016-04-10 00:00:00",1582
"2016-04-11 00:00:00",2240
"2016-04-12 00:00:00",2254
"2016-04-13 00:00:00",2450
"2016-04-14 00:00:00",2176
"2016-04-15 00:00:00",1724
"2016-04-16 00:00:00",1214
"2016-04-17 00:00:00",1361
"2016-04-18 00:00:00",2246
"2016-04-19 00:00:00",2011
"2016-04-20 00:00:00",1974
"2016-04-21 00:00:00",3927
"2016-04-22 00:00:00",5507
"2016-04-23 00:00:00",4709
"2016-04-24 00:00:00",3673
"2016-04-25 00:00:00",3698
"2016-04-26 00:00:00",3026
"2016-04-27 00:00:00",2743
"2016-04-28 00:00:00",2294
"2016-04-29 00:00:00",2032
"2016-04-30 00:00:00",1330
"2016-05-01 00:00:00",1444
"2016-05-02 00:00:00",2178
"2016-05-03 00:00:00",2217
"2016-05-04 00:00:00",2030
"2016-05-05 00:00:00",1960
"2016-05-06 00:00:00",1570
"2016-05-07 00:00:00",1144
"2016-05-08 00:00:00",1299
"2016-05-09 00:00:00",2035
"2016-05-10 00:00:00",2060
"2016-05-11 00:00:00",2092
"2016-05-12 00:00:00",1801
"2016-05-13 00:00:00",1631
"2016-05-14 00:00:00",1098
"2016-05-15 00:00:00",1196
"2016-05-16 00:00:00",1762
"2016-05-17 00:00:00",1851
"2016-05-18 00:00:00",1842
"2016-05-19 00:00:00",2049
"2016-05-20 00:00:00",1489
"2016-05-21 00:00:00",1364
"2016-05-22 00:00:00",1213
"2016-05-23 00:00:00",1888
"2016-05-24 00:00:00",1765
"2016-05-25 00:00:00",1728
"2016-05-26 00:00:00",1762
"2016-05-27 00:00:00",1405
"2016-05-28 00:00:00",1025
"2016-05-29 00:00:00",1061
"2016-05-30 00:00:00",1737
"2016-05-31 00:00:00",1535
"2016-06-01 00:00:00",1636
"2016-06-02 00:00:00",1524
"2016-06-03 00:00:00",1452
"2016-06-04 00:00:00",954
"2016-06-05 00:00:00",1004
"2016-06-06 00:00:00",1501
"2016-06-07 00:00:00",1447
"2016-06-08 00:00:00",1561
"2016-06-09 00:00:00",1412
"2016-06-10 00:00:00",1116
"2016-06-11 00:00:00",827
"2016-06-12 00:00:00",982
"2016-06-13 00:00:00",1403
"2016-06-14 00:00:00",1451
"2016-06-15 00:00:00",1363
"2016-06-16 00:00:00",1361
"2016-06-17 00:00:00",1095
"2016-06-18 00:00:00",814
"2016-06-19 00:00:00",886
"2016-06-20 00:00:00",1239
"2016-06-21 00:00:00",1317
"2016-06-22 00:00:00",1277
"2016-06-23 00:00:00",1271
"2016-06-24 00:00:00",1217
"2016-06-25 00:00:00",1075
"2016-06-26 00:00:00",833
"2016-06-27 00:00:00",1201
"2016-06-28 00:00:00",1193
"2016-06-29 00:00:00",1217
"2016-06-30 00:00:00",1107
"2016-07-01 00:00:00",864
"2016-07-02 00:00:00",729
"2016-07-03 00:00:00",799
"2016-07-04 00:00:00",956
"2016-07-05 00:00:00",996
"2016-07-06 00:00:00",1096
"2016-07-07 00:00:00",1221
"2016-07-08 00:00:00",882
"2016-07-09 00:00:00",679
"2016-07-10 00:00:00",687
"2016-07-11 00:00:00",1067
"2016-07-12 00:00:00",1121
"2016-07-13 00:00:00",1024
"2016-07-14 00:00:00",1052
"2016-07-15 00:00:00",855
"2016-07-16 00:00:00",630
"2016-07-17 00:00:00",741
"2016-07-18 00:00:00",1134
"2016-07-19 00:00:00",1147
"2016-07-20 00:00:00",1163
"2016-07-21 00:00:00",1057
"2016-07-22 00:00:00",829
"2016-07-23 00:00:00",748
"2016-07-24 00:00:00",831
"2016-07-25 00:00:00",1629
"2016-07-26 00:00:00",1156
"2016-07-27 00:00:00",1093
"2016-07-28 00:00:00",1049
"2016-07-29 00:00:00",879
"2016-07-30 00:00:00",692
"2016-07-31 00:00:00",801
"2016-08-01 00:00:00",1055
"2016-08-02 00:00:00",1101
"2016-08-03 00:00:00",1101
"2016-08-04 00:00:00",1053
"2016-08-05 00:00:00",928
"2016-08-06 00:00:00",706
"2016-08-07 00:00:00",834
"2016-08-08 00:00:00",1121
"2016-08-09 00:00:00",1116
"2016-08-10 00:00:00",1064
"2016-08-11 00:00:00",1065
"2016-08-12 00:00:00",875
"2016-08-13 00:00:00",693
"2016-08-14 00:00:00",782
"2016-08-15 00:00:00",1224
"2016-08-16 00:00:00",1127
"2016-08-17 00:00:00",1216
"2016-08-18 00:00:00",1152
"2016-08-19 00:00:00",989
"2016-08-20 00:00:00",757
"2016-08-21 00:00:00",854
"2016-08-22 00:00:00",1276
"2016-08-23 00:00:00",1264
"2016-08-24 00:00:00",1271
"2016-08-25 00:00:00",1302
"2016-08-26 00:00:00",1140
"2016-08-27 00:00:00",803
"2016-08-28 00:00:00",862
"2016-08-29 00:00:00",1316
"2016-08-30 00:00:00",1387
"2016-08-31 00:00:00",1360
"2016-09-01 00:00:00",1315
"2016-09-02 00:00:00",1231
"2016-09-03 00:00:00",829
"2016-09-04 00:00:00",1012
"2016-09-05 00:00:00",1325
"2016-09-06 00:00:00",1592
"2016-09-07 00:00:00",1566
"2016-09-08 00:00:00",1660
"2016-09-09 00:00:00",1346
"2016-09-10 00:00:00",899
"2016-09-11 00:00:00",1114
"2016-09-12 00:00:00",1828
"2016-09-13 00:00:00",1625
"2016-09-14 00:00:00",1707
"2016-09-15 00:00:00",1737
"2016-09-16 00:00:00",1502
"2016-09-17 00:00:00",946
"2016-09-18 00:00:00",1235
"2016-09-19 00:00:00",1865
"2016-09-20 00:00:00",1826
"2016-09-21 00:00:00",1824
"2016-09-22 00:00:00",2423
"2016-09-23 00:00:00",1489
"2016-09-24 00:00:00",988
"2016-09-25 00:00:00",1180
"2016-09-26 00:00:00",2164
"2016-09-27 00:00:00",1895
"2016-09-28 00:00:00",1805
"2016-09-29 00:00:00",1837
"2016-09-30 00:00:00",1546
"2016-10-01 00:00:00",984
"2016-10-02 00:00:00",1411
"2016-10-03 00:00:00",1834
"2016-10-04 00:00:00",1984
"2016-10-05 00:00:00",1959
"2016-10-06 00:00:00",1937
"2016-10-07 00:00:00",1603
"2016-10-08 00:00:00",1138
"2016-10-09 00:00:00",1259
"2016-10-10 00:00:00",1815
"2016-10-11 00:00:00",1986
"2016-10-12 00:00:00",2046
"2016-10-13 00:00:00",1903
"2016-10-14 00:00:00",1714
"2016-10-15 00:00:00",1159
"2016-10-16 00:00:00",1405
"2016-10-17 00:00:00",2158
"2016-10-18 00:00:00",1974
"2016-10-19 00:00:00",2249
"2016-10-20 00:00:00",2023
"2016-10-21 00:00:00",1684
"2016-10-22 00:00:00",1139
"2016-10-23 00:00:00",1234
"2016-10-24 00:00:00",2309
"2016-10-25 00:00:00",2213
"2016-10-26 00:00:00",2129
"2016-10-27 00:00:00",2050
"2016-10-28 00:00:00",1575
"2016-10-29 00:00:00",1056
"2016-10-30 00:00:00",1186
"2016-10-31 00:00:00",1873
"2016-11-01 00:00:00",2018
"2016-11-02 00:00:00",2018
"2016-11-03 00:00:00",1921
"2016-11-04 00:00:00",1687
"2016-11-05 00:00:00",1174
"2016-11-06 00:00:00",1489
"2016-11-07 00:00:00",2131
"2016-11-08 00:00:00",2087
"2016-11-09 00:00:00",1970
"2016-11-10 00:00:00",2041
"2016-11-11 00:00:00",1700
"2016-11-12 00:00:00",1238
"2016-11-13 00:00:00",1541
"2016-11-14 00:00:00",2345
"2016-11-15 00:00:00",2377
"2016-11-16 00:00:00",2276
"2016-11-17 00:00:00",2204
"2016-11-18 00:00:00",1705
"2016-11-19 00:00:00",1333
"2016-11-20 00:00:00",1474
"2016-11-21 00:00:00",2159
"2016-11-22 00:00:00",2156
"2016-11-23 00:00:00",1944
"2016-11-24 00:00:00",1616
"2016-11-25 00:00:00",1384
"2016-11-26 00:00:00",1402
"2016-11-27 00:00:00",1552
"2016-11-28 00:00:00",2268
"2016-11-29 00:00:00",2381
"2016-11-30 00:00:00",2201
"2016-12-01 00:00:00",2294
"2016-12-02 00:00:00",1856
"2016-12-03 00:00:00",1143
"2016-12-04 00:00:00",1539
"2016-12-05 00:00:00",2260
"2016-12-06 00:00:00",2282
"2016-12-07 00:00:00",2225
"2016-12-08 00:00:00",2075
"2016-12-09 00:00:00",1808
"2016-12-10 00:00:00",1317
"2016-12-11 00:00:00",1418
"2016-12-12 00:00:00",2139
"2016-12-13 00:00:00",2216
"2016-12-14 00:00:00",2072
"2016-12-15 00:00:00",2087
"2016-12-16 00:00:00",1662
"2016-12-17 00:00:00",1106
"2016-12-18 00:00:00",1233
"2016-12-19 00:00:00",1970
"2016-12-20 00:00:00",1775
"2016-12-21 00:00:00",1747
"2016-12-22 00:00:00",1501
"2016-12-23 00:00:00",1814
"2016-12-24 00:00:00",1007
"2016-12-25 00:00:00",1060
"2016-12-26 00:00:00",1801
"2016-12-27 00:00:00",1595
"2016-12-28 00:00:00",1692
"2016-12-29 00:00:00",1664
"2016-12-30 00:00:00",1585
"2016-12-31 00:00:00",1158
"2017-01-01 00:00:00",1102
"2017-01-02 00:00:00",1632
"2017-01-03 00:00:00",2261
"2017-01-04 00:00:00",2568
"2017-01-05 00:00:00",2778
