state,statefp,county,countyfp,year,month,trap_type,species,num_pools,num_mosquitoes,num_pools_wnv
New Jersey,34,Atlantic,001,2020,8,GRAV,Culex pipiens,4,212,1
New Jersey,34,Atlantic,001,2020,8,GRAV,Culex pipiens/restuans/salinarius,10,491,0
New Jersey,34,Atlantic,001,2020,9,CO2,Culex pipiens/restuans/salinarius,15,579,0
New Jersey,34,Atlantic,001,2020,9,GRAV,Culex pipiens/restuans/salinarius,14,471,0
New Jersey,34,Atlantic,001,2020,9,OTHER,Culex restuans,1,1,0
New Jersey,34,Atlantic,001,2020,10,CO2,Culex pipiens,3,6,0
New Jersey,34,Atlantic,001,2020,10,CO2,Culex pipiens/restuans/salinarius,6,49,0
New Jersey,34,Atlantic,001,2020,10,CO2,Culex restuans,2,9,0
New Jersey,34,Atlantic,001,2020,10,GRAV,Culex pipiens,7,65,0
New Jersey,34,Atlantic,001,2020,10,GRAV,Culex pipiens/restuans/salinarius,9,115,0
New Jersey,34,Atlantic,001,2020,10,GRAV,Culex restuans,6,33,0
New Jersey,34,Atlantic,001,2021,6,CO2,Culex pipiens/restuans/salinarius,20,598,0
New Jersey,34,Atlantic,001,2021,6,GRAV,Culex pipiens,1,26,0
New Jersey,34,Atlantic,001,2021,6,GRAV,Culex pipiens/restuans/salinarius,25,1211,0
New Jersey,34,Atlantic,001,2021,6,GRAV,Culex restuans,1,17,0
New Jersey,34,Atlantic,001,2021,7,CO2,Culex pipiens/restuans/salinarius,7,236,0
New Jersey,34,Atlantic,001,2021,7,GRAV,Culex pipiens/restuans/salinarius,28,1597,3
New Jersey,34,Atlantic,001,2021,8,BGS,Culex pipiens/restuans/salinarius,1,5,0
New Jersey,34,Atlantic,001,2021,8,CO2,Culex pipiens/restuans/salinarius,12,267,4
New Jersey,34,Atlantic,001,2021,8,GRAV,Culex pipiens/restuans/salinarius,27,1266,8
New Jersey,34,Atlantic,001,2021,9,CO2,Culex pipiens/restuans/salinarius,27,425,2
New Jersey,34,Atlantic,001,2021,9,GRAV,Culex pipiens,1,7,1
New Jersey,34,Atlantic,001,2021,9,GRAV,Culex pipiens/restuans/salinarius,27,1280,14
New Jersey,34,Atlantic,001,2021,9,OTHER,Culex pipiens/restuans/salinarius,8,12,0
New Jersey,34,Atlantic,001,2021,9,OTHER,Culex restuans,3,4,0
New Jersey,34,Atlantic,001,2021,10,BGS,Culex pipiens/restuans/salinarius,1,1,0
New Jersey,34,Atlantic,001,2021,10,CO2,Culex pipiens/restuans/salinarius,9,147,0
New Jersey,34,Atlantic,001,2021,10,GRAV,Culex pipiens/restuans/salinarius,16,259,2
New Jersey,34,Atlantic,001,2022,6,CO2,Culex pipiens/restuans/salinarius,8,218,0
New Jersey,34,Atlantic,001,2022,6,GRAV,Culex pipiens/restuans/salinarius,19,911,0
New Jersey,34,Atlantic,001,2022,7,CO2,Culex pipiens/restuans/salinarius,6,188,0
New Jersey,34,Atlantic,001,2022,7,GRAV,Culex pipiens/restuans/salinarius,35,1890,0
New Jersey,34,Atlantic,001,2022,8,CO2,Culex pipiens/restuans/salinarius,10,111,0
New Jersey,34,Atlantic,001,2022,8,GRAV,Culex pipiens/restuans/salinarius,29,1168,4
New Jersey,34,Atlantic,001,2022,9,CO2,Culex pipiens/restuans/salinarius,14,348,0
New Jersey,34,Atlantic,001,2022,9,GRAV,Culex pipiens/restuans/salinarius,24,871,1
New Jersey,34,Atlantic,001,2022,10,CO2,Culex pipiens/restuans/salinarius,4,28,0
New Jersey,34,Atlantic,001,2022,10,GRAV,Culex pipiens/restuans/salinarius,11,113,0
New Jersey,34,Atlantic,001,2022,10,GRAV,Culex restuans,1,2,0
New Jersey,34,Atlantic,001,2023,5,CO2,Culex pipiens/restuans/salinarius,2,26,0
New Jersey,34,Atlantic,001,2023,5,CO2,Culex salinarius,5,368,0
New Jersey,34,Atlantic,001,2023,5,GRAV,Culex pipiens,2,78,0
New Jersey,34,Atlantic,001,2023,5,GRAV,Culex pipiens/restuans/salinarius,6,376,0
New Jersey,34,Atlantic,001,2023,5,GRAV,Culex restuans,1,45,0
New Jersey,34,Atlantic,001,2023,5,OTHER,Culex restuans,2,2,0
New Jersey,34,Atlantic,001,2023,6,CO2,Culex pipiens/restuans/salinarius,4,76,0
New Jersey,34,Atlantic,001,2023,6,GRAV,Culex pipiens/restuans/salinarius,11,454,0
New Jersey,34,Atlantic,001,2023,6,OTHER,Culex salinarius,1,2,0
New Jersey,34,Atlantic,001,2023,7,CO2,Culex pipiens/restuans/salinarius,12,702,0
New Jersey,34,Atlantic,001,2023,7,CO2,Culex salinarius,2,91,0
New Jersey,34,Atlantic,001,2023,7,GRAV,Culex pipiens,1,9,0
New Jersey,34,Atlantic,001,2023,7,GRAV,Culex pipiens/restuans/salinarius,11,549,3
New Jersey,34,Atlantic,001,2023,7,GRAV,Culex salinarius,1,27,0
New Jersey,34,Atlantic,001,2023,7,OTHER,Culex salinarius,1,1,0
New Jersey,34,Atlantic,001,2023,8,CO2,Culex pipiens/restuans/salinarius,6,268,0
New Jersey,34,Atlantic,001,2023,8,CO2,Culex salinarius,5,324,0
New Jersey,34,Atlantic,001,2023,8,GRAV,Culex pipiens/restuans/salinarius,8,529,6
New Jersey,34,Bergen,003,2003,6,CO2,Culex salinarius,11,550,0
New Jersey,34,Bergen,003,2003,7,CO2,Culex salinarius,7,289,0
New Jersey,34,Bergen,003,2003,7,GRAV,Culex pipiens,1,28,0
New Jersey,34,Bergen,003,2003,7,GRAV,Culex restuans,3,150,0
New Jersey,34,Bergen,003,2003,8,CO2,Culex salinarius,3,150,0
New Jersey,34,Bergen,003,2003,9,CO2,Culex pipiens,4,55,0
New Jersey,34,Bergen,003,2003,9,CO2,Culex restuans,1,5,0
New Jersey,34,Bergen,003,2003,9,CO2,Culex salinarius,6,195,0
New Jersey,34,Bergen,003,2003,9,GRAV,Culex pipiens,10,326,0
New Jersey,34,Bergen,003,2003,9,GRAV,Culex restuans,6,116,0
New Jersey,34,Bergen,003,2003,9,GRAV,Culex salinarius,3,7,0
New Jersey,34,Bergen,003,2003,10,CO2,Culex salinarius,12,600,0
New Jersey,34,Bergen,003,2003,10,GRAV,Culex restuans,2,90,0
New Jersey,34,Bergen,003,2004,7,CO2,Culex salinarius,2,100,0
New Jersey,34,Bergen,003,2004,8,CO2,Culex pipiens,5,140,1
New Jersey,34,Bergen,003,2004,8,CO2,Culex salinarius,22,1567,0
New Jersey,34,Bergen,003,2004,8,GRAV,Culex pipiens,17,1031,6
New Jersey,34,Bergen,003,2004,8,GRAV,Culex restuans,4,37,0
New Jersey,34,Bergen,003,2004,8,GRAV,Culex salinarius,1,33,1
New Jersey,34,Bergen,003,2004,9,CO2,Culex salinarius,9,620,0
New Jersey,34,Bergen,003,2004,10,CO2,Culex salinarius,3,200,0
New Jersey,34,Bergen,003,2005,6,GRAV,Culex pipiens,4,300,0
New Jersey,34,Bergen,003,2005,6,GRAV,Culex restuans,1,45,0
New Jersey,34,Bergen,003,2005,6,GRAV,Culex salinarius,1,2,0
New Jersey,34,Bergen,003,2005,7,CO2,Culex salinarius,4,84,0
New Jersey,34,Bergen,003,2005,7,GRAV,Culex pipiens,6,257,0
New Jersey,34,Bergen,003,2005,7,GRAV,Culex restuans,1,1,0
New Jersey,34,Bergen,003,2005,8,CO2,Culex pipiens,4,37,0
New Jersey,34,Bergen,003,2005,8,CO2,Culex salinarius,2,2,0
New Jersey,34,Bergen,003,2005,8,GRAV,Culex pipiens,30,1574,12
New Jersey,34,Bergen,003,2005,8,GRAV,Culex restuans,6,21,1
New Jersey,34,Bergen,003,2005,9,CO2,Culex pipiens,6,227,1
New Jersey,34,Bergen,003,2005,9,CO2,Culex salinarius,11,607,0
New Jersey,34,Bergen,003,2005,9,GRAV,Culex pipiens,20,990,6
New Jersey,34,Bergen,003,2005,9,GRAV,Culex restuans,3,29,0
New Jersey,34,Bergen,003,2005,10,GRAV,Culex pipiens,1,4,0
New Jersey,34,Bergen,003,2006,8,CO2,Culex pipiens,9,328,1
New Jersey,34,Bergen,003,2006,8,CO2,Culex salinarius,32,1989,0
New Jersey,34,Bergen,003,2006,8,GRAV,Culex pipiens,28,1686,15
New Jersey,34,Bergen,003,2006,8,GRAV,Culex restuans,11,216,3
New Jersey,34,Bergen,003,2006,8,GRAV,Culex salinarius,1,5,0
New Jersey,34,Bergen,003,2006,9,CO2,Culex pipiens,15,797,1
New Jersey,34,Bergen,003,2006,9,CO2,Culex restuans,2,10,0
New Jersey,34,Bergen,003,2006,9,CO2,Culex salinarius,34,2041,0
New Jersey,34,Bergen,003,2006,9,GRAV,Culex pipiens,18,940,4
New Jersey,34,Bergen,003,2006,9,GRAV,Culex restuans,10,407,2
New Jersey,34,Bergen,003,2006,9,GRAV,Culex salinarius,2,7,0
New Jersey,34,Bergen,003,2006,10,CO2,Culex pipiens,4,143,0
New Jersey,34,Bergen,003,2006,10,CO2,Culex restuans,2,17,0
New Jersey,34,Bergen,003,2006,10,CO2,Culex salinarius,6,243,0
New Jersey,34,Bergen,003,2006,10,GRAV,Culex pipiens,10,737,0
New Jersey,34,Bergen,003,2006,10,GRAV,Culex restuans,4,293,0
New Jersey,34,Bergen,003,2006,10,GRAV,Culex salinarius,1,11,0
New Jersey,34,Bergen,003,2007,8,CO2,Culex pipiens,12,628,6
New Jersey,34,Bergen,003,2007,8,CO2,Culex salinarius,15,694,3
New Jersey,34,Bergen,003,2007,8,GRAV,Culex pipiens,9,108,1
New Jersey,34,Bergen,003,2007,8,GRAV,Culex restuans,3,3,0
New Jersey,34,Bergen,003,2007,8,GRAV,Culex salinarius,2,7,0
New Jersey,34,Bergen,003,2007,9,CO2,Culex pipiens,7,133,1
New Jersey,34,Bergen,003,2007,9,CO2,Culex salinarius,23,1349,2
New Jersey,34,Bergen,003,2007,9,GRAV,Culex pipiens,3,40,1
New Jersey,34,Bergen,003,2007,9,GRAV,Culex restuans,2,3,0
New Jersey,34,Bergen,003,2007,10,CO2,Culex pipiens,6,29,0
New Jersey,34,Bergen,003,2007,10,CO2,Culex restuans,1,1,0
New Jersey,34,Bergen,003,2007,10,CO2,Culex salinarius,6,85,0
New Jersey,34,Bergen,003,2007,10,GRAV,Culex pipiens,5,20,0
New Jersey,34,Bergen,003,2007,10,GRAV,Culex restuans,1,1,0
New Jersey,34,Bergen,003,2007,10,GRAV,Culex salinarius,1,10,0
New Jersey,34,Bergen,003,2008,5,GRAV,Culex pipiens,1,1,0
New Jersey,34,Bergen,003,2008,5,GRAV,Culex restuans,1,1,0
New Jersey,34,Bergen,003,2008,6,CO2,Culex pipiens,6,161,0
New Jersey,34,Bergen,003,2008,6,CO2,Culex salinarius,10,398,0
New Jersey,34,Bergen,003,2008,6,GRAV,Culex pipiens,8,33,0
New Jersey,34,Bergen,003,2008,6,GRAV,Culex restuans,9,93,0
New Jersey,34,Bergen,003,2008,7,CO2,Culex pipiens,10,367,0
New Jersey,34,Bergen,003,2008,7,CO2,Culex salinarius,13,456,0
New Jersey,34,Bergen,003,2008,7,GRAV,Culex pipiens,26,1137,4
New Jersey,34,Bergen,003,2008,7,GRAV,Culex restuans,15,213,0
New Jersey,34,Bergen,003,2008,7,GRAV,Culex salinarius,2,3,0
New Jersey,34,Bergen,003,2008,8,CO2,Culex pipiens,15,852,5
New Jersey,34,Bergen,003,2008,8,CO2,Culex salinarius,47,3485,1
New Jersey,34,Bergen,003,2008,8,GRAV,Culex pipiens,9,191,3
New Jersey,34,Bergen,003,2008,8,GRAV,Culex restuans,5,10,0
New Jersey,34,Bergen,003,2008,8,GRAV,Culex salinarius,4,13,0
New Jersey,34,Bergen,003,2008,9,CO2,Culex pipiens,14,721,1
New Jersey,34,Bergen,003,2008,9,CO2,Culex salinarius,48,3540,0
New Jersey,34,Bergen,003,2008,9,GRAV,Culex pipiens,7,68,2
New Jersey,34,Bergen,003,2008,9,GRAV,Culex restuans,2,4,0
New Jersey,34,Bergen,003,2008,10,CO2,Culex pipiens,3,20,0
New Jersey,34,Bergen,003,2008,10,CO2,Culex salinarius,6,209,0
New Jersey,34,Bergen,003,2008,10,GRAV,Culex pipiens,3,29,0
New Jersey,34,Bergen,003,2008,10,GRAV,Culex restuans,1,1,0
New Jersey,34,Bergen,003,2012,8,CO2,Culex salinarius,1,3,1
New Jersey,34,Bergen,003,2019,5,GRAV,Culex pipiens/restuans/salinarius,2,100,0
New Jersey,34,Bergen,003,2019,6,CO2,Culex pipiens/restuans/salinarius,8,342,0
New Jersey,34,Bergen,003,2019,6,CO2,Culex salinarius,3,141,0
New Jersey,34,Bergen,003,2019,6,GRAV,Culex pipiens/restuans/salinarius,39,2823,0
New Jersey,34,Bergen,003,2019,7,CO2,Culex salinarius,1,75,0
New Jersey,34,Bergen,003,2019,7,GRAV,Culex pipiens/restuans/salinarius,62,4624,4
New Jersey,34,Bergen,003,2019,8,CO2,Culex pipiens/restuans/salinarius,1,75,1
New Jersey,34,Bergen,003,2019,8,GRAV,Culex pipiens/restuans/salinarius,82,5822,42
New Jersey,34,Bergen,003,2019,9,GRAV,Culex pipiens/restuans/salinarius,57,3794,31
New Jersey,34,Bergen,003,2019,9,OTHER,Culex pipiens/restuans/salinarius,1,55,0
New Jersey,34,Bergen,003,2019,10,GRAV,Culex pipiens/restuans/salinarius,19,1063,4
New Jersey,34,Bergen,003,2020,3,GRAV,Culex pipiens/restuans/salinarius,1,75,0
New Jersey,34,Bergen,003,2020,5,GRAV,Culex pipiens/restuans/salinarius,10,750,0
New Jersey,34,Bergen,003,2020,6,BGS,Culex salinarius,1,75,0
New Jersey,34,Bergen,003,2020,6,CO2,Culex pipiens/restuans/salinarius,1,74,0
New Jersey,34,Bergen,003,2020,6,GRAV,Culex pipiens/restuans/salinarius,31,2234,0
New Jersey,34,Bergen,003,2020,7,GRAV,Culex pipiens/restuans/salinarius,63,4650,7
New Jersey,34,Bergen,003,2020,8,CO2,Culex pipiens/restuans/salinarius,2,150,0
New Jersey,34,Bergen,003,2020,8,GRAV,Culex pipiens/restuans/salinarius,61,4249,24
New Jersey,34,Bergen,003,2020,9,GRAV,Culex pipiens/restuans/salinarius,68,3866,5
New Jersey,34,Bergen,003,2020,10,GRAV,Culex pipiens/restuans/salinarius,49,1281,3
New Jersey,34,Bergen,003,2021,4,GRAV,Culex pipiens/restuans/salinarius,1,75,0
New Jersey,34,Bergen,003,2021,5,GRAV,Culex pipiens/restuans/salinarius,19,1053,0
New Jersey,34,Bergen,003,2021,6,CO2,Culex pipiens/restuans/salinarius,2,16,0
New Jersey,34,Bergen,003,2021,6,GRAV,Culex pipiens/restuans/salinarius,55,3880,3
New Jersey,34,Bergen,003,2021,7,GRAV,Culex pipiens/restuans/salinarius,70,4221,29
New Jersey,34,Bergen,003,2021,8,GRAV,Culex pipiens/restuans/salinarius,67,3105,42
New Jersey,34,Bergen,003,2021,9,CO2,Culex pipiens/restuans/salinarius,2,14,0
New Jersey,34,Bergen,003,2021,9,CO2,Culex salinarius,1,1,0
New Jersey,34,Bergen,003,2021,9,GRAV,Culex pipiens/restuans/salinarius,55,2209,32
New Jersey,34,Bergen,003,2021,10,CO2,Culex pipiens/restuans/salinarius,4,49,0
New Jersey,34,Bergen,003,2021,10,GRAV,Culex pipiens/restuans/salinarius,37,1131,3
New Jersey,34,Bergen,003,2021,10,OTHER,Culex pipiens/restuans/salinarius,4,47,0
New Jersey,34,Bergen,003,2022,5,GRAV,Culex pipiens/restuans/salinarius,5,319,0
New Jersey,34,Bergen,003,2022,6,CO2,Culex pipiens/restuans/salinarius,2,150,0
New Jersey,34,Bergen,003,2022,6,GRAV,Culex pipiens/restuans/salinarius,56,4079,2
New Jersey,34,Bergen,003,2022,7,GRAV,Culex pipiens/restuans/salinarius,72,4940,28
New Jersey,34,Bergen,003,2022,8,GRAV,Culex pipiens/restuans/salinarius,67,2901,39
New Jersey,34,Bergen,003,2022,9,CO2,Culex pipiens/restuans/salinarius,3,29,0
New Jersey,34,Bergen,003,2022,9,GRAV,Culex pipiens/restuans/salinarius,73,2544,19
New Jersey,34,Bergen,003,2022,10,GRAV,Culex pipiens/restuans/salinarius,43,274,2
New Jersey,34,Bergen,003,2022,11,GRAV,Culex pipiens/restuans/salinarius,14,64,0
New Jersey,34,Bergen,003,2023,6,CO2,Culex pipiens/restuans/salinarius,2,48,0
New Jersey,34,Bergen,003,2023,6,CO2,Culex salinarius,3,225,0
New Jersey,34,Bergen,003,2023,6,GRAV,Culex pipiens/restuans/salinarius,58,3889,1
New Jersey,34,Bergen,003,2023,7,CO2,Culex pipiens/restuans/salinarius,2,91,0
New Jersey,34,Bergen,003,2023,7,GRAV,Culex pipiens/restuans/salinarius,76,4839,30
New Jersey,34,Bergen,003,2023,8,GRAV,Culex pipiens/restuans/salinarius,21,1212,17
New Jersey,34,Burlington,005,2021,9,CO2,Culex salinarius,4,239,0
New Jersey,34,Burlington,005,2022,9,CO2,Culex pipiens,2,3,0
New Jersey,34,Burlington,005,2022,9,CO2,Culex pipiens/restuans/salinarius,1,7,0
New Jersey,34,Burlington,005,2022,9,CO2,Culex restuans,1,2,0
New Jersey,34,Camden,007,2003,6,OTHER,Culex restuans,4,37,0
New Jersey,34,Camden,007,2003,7,OTHER,Culex restuans,4,34,0
New Jersey,34,Camden,007,2003,7,OTHER,Culex salinarius,1,1,0
New Jersey,34,Camden,007,2003,8,CO2,Culex salinarius,1,6,0
New Jersey,34,Camden,007,2003,8,OTHER,Culex restuans,3,8,0
New Jersey,34,Camden,007,2003,9,CO2,Culex pipiens,1,3,0
New Jersey,34,Camden,007,2003,9,CO2,Culex restuans,1,5,0
New Jersey,34,Camden,007,2003,9,CO2,Culex salinarius,1,2,0
New Jersey,34,Camden,007,2003,9,GRAV,Culex pipiens,2,14,1
New Jersey,34,Camden,007,2003,9,GRAV,Culex restuans,1,20,1
New Jersey,34,Camden,007,2003,9,OTHER,Culex pipiens,1,1,0
New Jersey,34,Camden,007,2003,9,OTHER,Culex restuans,4,10,1
New Jersey,34,Camden,007,2003,10,OTHER,Culex pipiens,4,7,0
New Jersey,34,Camden,007,2003,10,OTHER,Culex restuans,2,3,0
New Jersey,34,Camden,007,2003,10,OTHER,Culex salinarius,1,2,0
New Jersey,34,Camden,007,2004,7,OTHER,Culex restuans,1,2,0
New Jersey,34,Camden,007,2004,8,GRAV,Culex pipiens,1,2,0
New Jersey,34,Camden,007,2004,8,GRAV,Culex restuans,1,4,0
New Jersey,34,Camden,007,2004,8,OTHER,Culex pipiens,1,1,0
New Jersey,34,Camden,007,2004,9,GRAV,Culex pipiens,1,1,0
New Jersey,34,Camden,007,2004,9,OTHER,Culex pipiens,3,3,0
New Jersey,34,Camden,007,2004,9,OTHER,Culex restuans,3,8,0
New Jersey,34,Camden,007,2004,10,CO2,Culex pipiens,1,1,0
New Jersey,34,Camden,007,2004,10,CO2,Culex salinarius,1,1,0
New Jersey,34,Camden,007,2004,10,GRAV,Culex pipiens,3,84,1
New Jersey,34,Camden,007,2004,10,GRAV,Culex restuans,2,35,0
New Jersey,34,Camden,007,2004,10,OTHER,Culex pipiens,1,8,0
New Jersey,34,Camden,007,2004,10,OTHER,Culex restuans,1,6,0
New Jersey,34,Camden,007,2005,9,OTHER,Culex pipiens,1,1,0
New Jersey,34,Camden,007,2006,8,OTHER,Culex restuans,2,2,0
New Jersey,34,Camden,007,2006,10,OTHER,Culex restuans,1,1,0
New Jersey,34,Camden,007,2007,6,OTHER,Culex restuans,1,1,0
New Jersey,34,Camden,007,2007,8,CO2,Culex pipiens,10,61,2
New Jersey,34,Camden,007,2007,8,CO2,Culex salinarius,6,13,0
New Jersey,34,Camden,007,2007,8,GRAV,Culex pipiens,16,469,7
New Jersey,34,Camden,007,2007,8,GRAV,Culex restuans,12,46,1
New Jersey,34,Camden,007,2007,8,OTHER,Culex pipiens,1,1,0
New Jersey,34,Camden,007,2007,8,OTHER,Culex salinarius,1,1,0
New Jersey,34,Camden,007,2007,9,CO2,Culex pipiens,13,79,0
New Jersey,34,Camden,007,2007,9,CO2,Culex restuans,3,3,0
New Jersey,34,Camden,007,2007,9,CO2,Culex salinarius,8,18,0
New Jersey,34,Camden,007,2007,9,GRAV,Culex pipiens,14,362,4
New Jersey,34,Camden,007,2007,9,GRAV,Culex restuans,8,16,0
New Jersey,34,Camden,007,2007,9,OTHER,Culex restuans,1,1,0
New Jersey,34,Camden,007,2007,10,CO2,Culex pipiens,9,14,0
New Jersey,34,Camden,007,2007,10,CO2,Culex restuans,2,4,0
New Jersey,34,Camden,007,2007,10,CO2,Culex salinarius,9,18,0
New Jersey,34,Camden,007,2007,10,GRAV,Culex pipiens,18,194,0
New Jersey,34,Camden,007,2007,10,GRAV,Culex restuans,14,40,0
New Jersey,34,Camden,007,2007,10,OTHER,Culex pipiens,5,24,0
New Jersey,34,Camden,007,2007,10,OTHER,Culex restuans,4,14,0
New Jersey,34,Camden,007,2007,10,OTHER,Culex salinarius,1,1,0
New Jersey,34,Camden,007,2008,5,OTHER,Culex restuans,1,4,0
New Jersey,34,Camden,007,2008,6,CO2,Culex pipiens,2,31,0
New Jersey,34,Camden,007,2008,6,CO2,Culex restuans,2,60,0
New Jersey,34,Camden,007,2008,6,CO2,Culex salinarius,3,14,0
New Jersey,34,Camden,007,2008,6,GRAV,Culex pipiens,3,131,0
New Jersey,34,Camden,007,2008,6,GRAV,Culex restuans,7,366,0
New Jersey,34,Camden,007,2008,6,OTHER,Culex restuans,3,5,0
New Jersey,34,Camden,007,2008,7,CO2,Culex pipiens,1,4,0
New Jersey,34,Camden,007,2008,7,GRAV,Culex pipiens,5,329,0
New Jersey,34,Camden,007,2008,7,GRAV,Culex restuans,1,41,0
New Jersey,34,Camden,007,2008,7,OTHER,Culex restuans,2,3,0
New Jersey,34,Camden,007,2008,8,OTHER,Culex restuans,1,2,0
New Jersey,34,Camden,007,2008,9,CO2,Culex pipiens,1,7,0
New Jersey,34,Camden,007,2008,9,CO2,Culex restuans,1,8,0
New Jersey,34,Camden,007,2008,9,GRAV,Culex pipiens,1,28,0
New Jersey,34,Camden,007,2008,9,GRAV,Culex restuans,1,30,0
New Jersey,34,Camden,007,2008,9,GRAV,Culex salinarius,1,1,0
New Jersey,34,Camden,007,2008,9,OTHER,Culex restuans,2,3,0
New Jersey,34,Camden,007,2008,10,OTHER,Culex pipiens,1,1,0
New Jersey,34,Camden,007,2008,10,OTHER,Culex restuans,2,3,0
New Jersey,34,Camden,007,2009,6,GRAV,Culex pipiens,1,12,0
New Jersey,34,Camden,007,2009,6,OTHER,Culex restuans,2,2,0
New Jersey,34,Camden,007,2009,7,GRAV,Culex pipiens,2,95,0
New Jersey,34,Camden,007,2009,9,GRAV,Culex restuans,1,1,0
New Jersey,34,Camden,007,2010,8,GRAV,Culex pipiens,1,28,0
New Jersey,34,Camden,007,2011,9,GRAV,Culex pipiens,3,135,0
New Jersey,34,Camden,007,2013,10,CO2,Culex salinarius,1,50,0
New Jersey,34,Camden,007,2021,9,CO2,Culex pipiens/restuans/salinarius,11,44,0
New Jersey,34,Camden,007,2021,9,CO2,Culex salinarius,2,2,0
New Jersey,34,Camden,007,2021,9,OTHER,Culex pipiens/restuans/salinarius,9,14,0
New Jersey,34,Camden,007,2021,9,OTHER,Culex restuans,3,3,0
New Jersey,34,Cape May,009,2003,5,CO2,Culex salinarius,1,3,0
New Jersey,34,Cape May,009,2003,5,GRAV,Culex restuans,36,504,0
New Jersey,34,Cape May,009,2003,6,GRAV,Culex pipiens,1,4,0
New Jersey,34,Cape May,009,2003,6,GRAV,Culex restuans,46,983,0
New Jersey,34,Cape May,009,2003,6,OTHER,Culex restuans,6,213,0
New Jersey,34,Cape May,009,2003,7,GRAV,Culex pipiens,2,17,0
New Jersey,34,Cape May,009,2003,7,GRAV,Culex restuans,18,319,0
New Jersey,34,Cape May,009,2003,7,GRAV,Culex salinarius,2,6,0
New Jersey,34,Cape May,009,2003,7,OTHER,Culex restuans,6,108,0
New Jersey,34,Cape May,009,2003,7,OTHER,Culex salinarius,4,9,0
New Jersey,34,Cape May,009,2003,8,CO2,Culex restuans,1,5,0
New Jersey,34,Cape May,009,2003,8,CO2,Culex salinarius,7,74,0
New Jersey,34,Cape May,009,2003,8,GRAV,Culex pipiens,6,119,0
New Jersey,34,Cape May,009,2003,8,GRAV,Culex restuans,9,92,0
New Jersey,34,Cape May,009,2003,8,GRAV,Culex salinarius,2,6,0
New Jersey,34,Cape May,009,2003,8,OTHER,Culex restuans,1,11,0
New Jersey,34,Cape May,009,2003,9,CO2,Culex salinarius,3,39,0
New Jersey,34,Cape May,009,2003,9,GRAV,Culex pipiens,10,188,3
New Jersey,34,Cape May,009,2003,9,GRAV,Culex restuans,4,25,1
New Jersey,34,Cape May,009,2003,9,GRAV,Culex salinarius,1,4,0
New Jersey,34,Cape May,009,2003,9,OTHER,Culex restuans,2,5,0
New Jersey,34,Cape May,009,2003,9,OTHER,Culex salinarius,1,1,0
New Jersey,34,Cape May,009,2003,10,GRAV,Culex pipiens,13,157,0
New Jersey,34,Cape May,009,2003,10,GRAV,Culex restuans,17,105,0
New Jersey,34,Cape May,009,2003,10,OTHER,Culex salinarius,1,1,0
New Jersey,34,Cape May,009,2004,6,GRAV,Culex pipiens,20,219,0
New Jersey,34,Cape May,009,2004,6,GRAV,Culex restuans,22,168,1
New Jersey,34,Cape May,009,2004,6,GRAV,Culex salinarius,1,6,0
New Jersey,34,Cape May,009,2004,6,OTHER,Culex restuans,1,8,0
New Jersey,34,Cape May,009,2004,6,OTHER,Culex salinarius,1,5,0
New Jersey,34,Cape May,009,2004,7,CO2,Culex salinarius,6,156,0
New Jersey,34,Cape May,009,2004,7,GRAV,Culex pipiens,24,421,0
New Jersey,34,Cape May,009,2004,7,GRAV,Culex restuans,8,39,0
New Jersey,34,Cape May,009,2004,7,GRAV,Culex salinarius,2,8,0
New Jersey,34,Cape May,009,2004,7,OTHER,Culex restuans,1,1,0
New Jersey,34,Cape May,009,2004,7,OTHER,Culex salinarius,2,6,0
New Jersey,34,Cape May,009,2004,8,CO2,Culex salinarius,1,8,0
New Jersey,34,Cape May,009,2004,8,GRAV,Culex pipiens,24,206,0
New Jersey,34,Cape May,009,2004,8,GRAV,Culex restuans,16,92,1
New Jersey,34,Cape May,009,2004,8,GRAV,Culex salinarius,7,35,0
New Jersey,34,Cape May,009,2004,8,OTHER,Culex pipiens,1,1,0
New Jersey,34,Cape May,009,2004,8,OTHER,Culex restuans,3,14,0
New Jersey,34,Cape May,009,2004,8,OTHER,Culex salinarius,3,13,0
New Jersey,34,Cape May,009,2004,9,CO2,Culex restuans,1,75,0
New Jersey,34,Cape May,009,2004,9,GRAV,Culex pipiens,35,783,2
New Jersey,34,Cape May,009,2004,9,GRAV,Culex restuans,8,54,0
New Jersey,34,Cape May,009,2004,9,OTHER,Culex pipiens,2,2,0
New Jersey,34,Cape May,009,2004,9,OTHER,Culex restuans,3,5,0
New Jersey,34,Cape May,009,2004,9,OTHER,Culex salinarius,1,63,0
New Jersey,34,Cape May,009,2004,10,GRAV,Culex pipiens,8,56,0
New Jersey,34,Cape May,009,2004,10,GRAV,Culex restuans,15,111,0
New Jersey,34,Cape May,009,2004,10,OTHER,Culex restuans,2,3,0
New Jersey,34,Cape May,009,2005,6,CO2,Culex salinarius,1,32,0
New Jersey,34,Cape May,009,2005,6,GRAV,Culex pipiens,3,19,0
New Jersey,34,Cape May,009,2005,6,GRAV,Culex restuans,18,222,0
New Jersey,34,Cape May,009,2005,6,OTHER,Culex restuans,1,10,0
New Jersey,34,Cape May,009,2005,7,CO2,Culex salinarius,1,13,0
New Jersey,34,Cape May,009,2005,7,GRAV,Culex pipiens,13,151,0
