DateTime, Centers for Disease Control and Prevention[en]
2019-03-12, 669
2019-03-13, 703
2019-03-14, 723
2019-03-15, 635
2019-03-16, 416
2019-03-17, 493
2019-03-18, 947
2019-03-19, 622
2019-03-20, 697
2019-03-21, 666
2019-03-22, 591
2019-03-23, 397
2019-03-24, 534
2019-03-25, 705
2019-03-26, 655
2019-03-27, 754
2019-03-28, 741
2019-03-29, 543
2019-03-30, 412
2019-03-31, 520
2019-04-01, 660
2019-04-02, 658
2019-04-03, 622
2019-04-04, 666
2019-04-05, 533
2019-04-06, 449
2019-04-07, 594
2019-04-08, 1029
2019-04-09, 783
2019-04-10, 681
2019-04-11, 725
2019-04-12, 558
2019-04-13, 396
2019-04-14, 477
2019-04-15, 652
2019-04-16, 1013
2019-04-17, 657
2019-04-18, 866
2019-04-19, 454
2019-04-20, 427
2019-04-21, 431
2019-04-22, 621
2019-04-23, 661
2019-04-24, 686
2019-04-25, 944
2019-04-26, 592
2019-04-27, 465
2019-04-28, 478
2019-04-29, 729
2019-04-30, 697
2019-05-01, 643
2019-05-02, 754
2019-05-03, 584
2019-05-04, 366
2019-05-05, 440
2019-05-06, 874
2019-05-07, 611
2019-05-08, 630
2019-05-09, 630
2019-05-10, 747
2019-05-11, 398
2019-05-12, 411
2019-05-13, 600
2019-05-14, 553
2019-05-15, 571
2019-05-16, 626
2019-05-17, 509
2019-05-18, 331
2019-05-19, 389
2019-05-20, 608
2019-05-21, 627
2019-05-22, 577
2019-05-23, 518
2019-05-24, 491
2019-05-25, 352
2019-05-26, 347
2019-05-27, 505
2019-05-28, 698
2019-05-29, 665
2019-05-30, 696
2019-05-31, 682
2019-06-01, 449
2019-06-02, 470
2019-06-03, 630
2019-06-04, 583
2019-06-05, 1029
2019-06-06, 572
2019-06-07, 692
2019-06-08, 717
2019-06-09, 745
2019-06-10, 835
2019-06-11, 614
2019-06-12, 564
2019-06-13, 588
2019-06-14, 473
2019-06-15, 374
2019-06-16, 492
2019-06-17, 521
2019-06-18, 476
2019-06-19, 525
2019-06-20, 455
2019-06-21, 403
2019-06-22, 346
2019-06-23, 336
2019-06-24, 502
2019-06-25, 505
2019-06-26, 464
2019-06-27, 455
2019-06-28, 440
2019-06-29, 319
2019-06-30, 353
2019-07-01, 477
2019-07-02, 453
2019-07-03, 453
2019-07-04, 339
2019-07-05, 352
2019-07-06, 300
2019-07-07, 365
2019-07-08, 821
2019-07-09, 473
2019-07-10, 470
2019-07-11, 538
2019-07-12, 438
2019-07-13, 304
2019-07-14, 354
2019-07-15, 523
2019-07-16, 533
2019-07-17, 504
2019-07-18, 511
2019-07-19, 509
2019-07-20, 284
2019-07-21, 337
2019-07-22, 510
2019-07-23, 493
2019-07-24, 460
2019-07-25, 492
2019-07-26, 409
2019-07-27, 324
2019-07-28, 347
2019-07-29, 513
2019-07-30, 476
2019-07-31, 443
2019-08-01, 411
2019-08-02, 414
2019-08-03, 301
2019-08-04, 316
2019-08-05, 537
2019-08-06, 492
2019-08-07, 488
2019-08-08, 470
2019-08-09, 439
2019-08-10, 312
2019-08-11, 302
2019-08-12, 437
2019-08-13, 467
2019-08-14, 449
2019-08-15, 441
2019-08-16, 407
2019-08-17, 243
2019-08-18, 330
2019-08-19, 518
2019-08-20, 528
2019-08-21, 523
2019-08-22, 575
2019-08-23, 428
2019-08-24, 323
2019-08-25, 345
2019-08-26, 570
2019-08-27, 575
2019-08-28, 565
2019-08-29, 573
2019-08-30, 532
2019-08-31, 510
2019-09-01, 427
2019-09-02, 551
2019-09-03, 588
2019-09-04, 587
2019-09-05, 625
2019-09-06, 579
2019-09-07, 384
2019-09-08, 444
2019-09-09, 666
2019-09-10, 679
2019-09-11, 700
2019-09-12, 693
2019-09-13, 530
2019-09-14, 360
2019-09-15, 460
2019-09-16, 733
2019-09-17, 996
2019-09-18, 786
2019-09-19, 670
2019-09-20, 578
2019-09-21, 380
2019-09-22, 476
2019-09-23, 681
2019-09-24, 669
2019-09-25, 669
2019-09-26, 634
2019-09-27, 598
2019-09-28, 446
2019-09-29, 772
2019-09-30, 716
2019-10-01, 713
2019-10-02, 849
2019-10-03, 812
2019-10-04, 850
2019-10-05, 2046
2019-10-06, 537
2019-10-07, 802
2019-10-08, 958
2019-10-09, 776
2019-10-10, 729
2019-10-11, 686
2019-10-12, 455
2019-10-13, 517
2019-10-14, 780
2019-10-15, 743
2019-10-16, 742
2019-10-17, 764
2019-10-18, 617
2019-10-19, 441
2019-10-20, 476
2019-10-21, 827
2019-10-22, 908
2019-10-23, 1042
2019-10-24, 781
2019-10-25, 677
2019-10-26, 479
2019-10-27, 455
2019-10-28, 774
2019-10-29, 774
2019-10-30, 761
2019-10-31, 762
2019-11-01, 610
2019-11-02, 442
2019-11-03, 533
2019-11-04, 847
2019-11-05, 824
2019-11-06, 828
2019-11-07, 762
2019-11-08, 718
2019-11-09, 515
2019-11-10, 566
2019-11-11, 756
2019-11-12, 709
2019-11-13, 758
2019-11-14, 764
2019-11-15, 673
2019-11-16, 379
2019-11-17, 516
2019-11-18, 748
2019-11-19, 784
2019-11-20, 883
2019-11-21, 806
2019-11-22, 686
2019-11-23, 434
2019-11-24, 487
2019-11-25, 804
2019-11-26, 683
2019-11-27, 605
2019-11-28, 470
2019-11-29, 445
2019-11-30, 402
2019-12-01, 468
2019-12-02, 781
2019-12-03, 730
2019-12-04, 719
2019-12-05, 754
2019-12-06, 656
2019-12-07, 461
2019-12-08, 491
2019-12-09, 865
2019-12-10, 639
2019-12-11, 566
2019-12-12, 668
2019-12-13, 525
2019-12-14, 435
2019-12-15, 429
2019-12-16, 536
2019-12-17, 564
2019-12-18, 510
2019-12-19, 488
2019-12-20, 386
2019-12-21, 343
2019-12-22, 302
2019-12-23, 385
2019-12-24, 294
2019-12-25, 189
2019-12-26, 366
2019-12-27, 388
2019-12-28, 335
2019-12-29, 265
2019-12-30, 361
2019-12-31, 329
2020-01-01, 278
2020-01-02, 429
2020-01-03, 430
2020-01-04, 309
2020-01-05, 359
2020-01-06, 585
2020-01-07, 591
2020-01-08, 502
2020-01-09, 632
2020-01-10, 565
2020-01-11, 348
2020-01-12, 484
2020-01-13, 667
2020-01-14, 673
2020-01-15, 671
2020-01-16, 665
2020-01-17, 572
2020-01-18, 623
2020-01-19, 591
2020-01-20, 711
2020-01-21, 1309
2020-01-22, 1710
2020-01-23, 1665
2020-01-24, 1750
2020-01-25, 1355
2020-01-26, 1531
2020-01-27, 2342
2020-01-28, 2628
2020-01-29, 2265
2020-01-30, 2490
2020-01-31, 2289
2020-02-01, 1353
2020-02-02, 1263
2020-02-03, 1800
2020-02-04, 1777
2020-02-05, 1541
2020-02-06, 1473
2020-02-07, 1417
2020-02-08, 960
2020-02-09, 988
2020-02-10, 1384
2020-02-11, 1532
2020-02-12, 1396
2020-02-13, 1518
2020-02-14, 1375
2020-02-15, 919
2020-02-16, 854
2020-02-17, 1263
2020-02-18, 1262
2020-02-19, 1260
2020-02-20, 1186
2020-02-21, 1167
2020-02-22, 1081
2020-02-23, 1159
2020-02-24, 2040
2020-02-25, 3386
2020-02-26, 5395
2020-02-27, 6152
2020-02-28, 5190
2020-02-29, 3532
2020-03-01, 2925
2020-03-02, 4815
2020-03-03, 4619
2020-03-04, 3440
2020-03-05, 3683
2020-03-06, 4565
2020-03-07, 3372
2020-03-08, 3200
2020-03-09, 4779
2020-03-10, 5207
2020-03-11, 6083
2020-03-12, 8826
2020-03-13, 9506
2020-03-14, 6102
2020-03-15, 5990
2020-03-16, 9958
2020-03-17, 7320
2020-03-18, 6542
2020-03-19, 6285
2020-03-20, 5715
2020-03-21, 4694
2020-03-22, 4955
2020-03-23, 5627
2020-03-24, 5164
2020-03-25, 4933
2020-03-26, 5056
2020-03-27, 4781
2020-03-28, 3746
2020-03-29, 4129
2020-03-30, 4449
2020-03-31, 4123
2020-04-01, 4863
2020-04-02, 4540
2020-04-03, 4336
2020-04-04, 3825
2020-04-05, 3500
2020-04-06, 4176
2020-04-07, 3604
2020-04-08, 3390
2020-04-09, 3703
2020-04-10, 3426
2020-04-11, 2605
2020-04-12, 2501
2020-04-13, 3520
2020-04-14, 3099
2020-04-15, 3613
2020-04-16, 3502
2020-04-17, 3295
2020-04-18, 2749
2020-04-19, 2661
2020-04-20, 2899
2020-04-21, 2861
2020-04-22, 3509
2020-04-23, 3364
2020-04-24, 2626
2020-04-25, 1841
2020-04-26, 2107
2020-04-27, 2439
2020-04-28, 2465
2020-04-29, 2369
2020-04-30, 2217
2020-05-01, 2262
2020-05-02, 2095
2020-05-03, 1946
2020-05-04, 2641
2020-05-05, 2479
2020-05-06, 2361
2020-05-07, 2635
2020-05-08, 2282
2020-05-09, 1565
2020-05-10, 1691
2020-05-11, 1955
2020-05-12, 2210
2020-05-13, 1993
2020-05-14, 2002
2020-05-15, 1818
2020-05-16, 1459
2020-05-17, 1679
2020-05-18, 2473
2020-05-19, 1925
2020-05-20, 2154
2020-05-21, 7670
2020-05-22, 3144
2020-05-23, 1414
2020-05-24, 1256
2020-05-25, 1561
2020-05-26, 1704
2020-05-27, 1631
2020-05-28, 1499
2020-05-29, 1284
2020-05-30, 888
2020-05-31, 845
2020-06-01, 1007
2020-06-02, 931
2020-06-03, 1145
2020-06-04, 988
2020-06-05, 876
2020-06-06, 686
2020-06-07, 695
2020-06-08, 884
2020-06-09, 961
2020-06-10, 952
2020-06-11, 832
2020-06-12, 800
2020-06-13, 643
2020-06-14, 728
2020-06-15, 1066
2020-06-16, 901
2020-06-17, 805
2020-06-18, 867
2020-06-19, 779
2020-06-20, 646
2020-06-21, 648
2020-06-22, 878
2020-06-23, 990
2020-06-24, 860
2020-06-25, 1000
2020-06-26, 1082
2020-06-27, 808
2020-06-28, 751
2020-06-29, 1021
2020-06-30, 1107
2020-07-01, 997
2020-07-02, 956
2020-07-03, 801
2020-07-04, 681
2020-07-05, 724
2020-07-06, 971
2020-07-07, 1107
2020-07-08, 1327
2020-07-09, 1434
2020-07-10, 1367
2020-07-11, 792
2020-07-12, 940
2020-07-13, 1466
2020-07-14, 1914
2020-07-15, 4532
2020-07-16, 3531
2020-07-17, 2398
2020-07-18, 1799
2020-07-19, 1528
2020-07-20, 1607
2020-07-21, 1478
2020-07-22, 1264
2020-07-23, 1237
2020-07-24, 1346
2020-07-25, 823
2020-07-26, 765
2020-07-27, 1076
2020-07-28, 1237
2020-07-29, 1146
2020-07-30, 1085
2020-07-31, 992
2020-08-01, 774
2020-08-02, 774
2020-08-03, 1041
2020-08-04, 932
2020-08-05, 832
2020-08-06, 859
2020-08-07, 767
2020-08-08, 584
2020-08-09, 685
2020-08-10, 915
2020-08-11, 892
2020-08-12, 814
2020-08-13, 935
2020-08-14, 804
2020-08-15, 596
2020-08-16, 641
2020-08-17, 815
2020-08-18, 811
2020-08-19, 789
2020-08-20, 798
2020-08-21, 725
2020-08-22, 593
2020-08-23, 585
2020-08-24, 848
2020-08-25, 894
2020-08-26, 1243
2020-08-27, 1272
2020-08-28, 960
2020-08-29, 650
2020-08-30, 1307
2020-08-31, 2327
2020-09-01, 1613
2020-09-02, 1632
2020-09-03, 1541
2020-09-04, 1065
2020-09-05, 697
2020-09-06, 659
2020-09-07, 815
2020-09-08, 1006
2020-09-09, 953
2020-09-10, 1058
2020-09-11, 873
2020-09-12, 626
2020-09-13, 772
2020-09-14, 1049
2020-09-15, 1157
2020-09-16, 1198
2020-09-17, 1622
2020-09-18, 1226
2020-09-19, 762
2020-09-20, 681
2020-09-21, 1427
2020-09-22, 1755
2020-09-23, 1494
2020-09-24, 1121
2020-09-25, 1037
2020-09-26, 672
2020-09-27, 699
2020-09-28, 1062
2020-09-29, 1062
2020-09-30, 947
2020-10-01, 900
2020-10-02, 864
2020-10-03, 576
2020-10-04, 635
2020-10-05, 1001
2020-10-06, 1155
2020-10-07, 1187
2020-10-08, 1085
2020-10-09, 943
2020-10-10, 778
2020-10-11, 1155
2020-10-12, 1053
2020-10-13, 1036
2020-10-14, 974
2020-10-15, 1063
2020-10-16, 966
2020-10-17, 734
2020-10-18, 683
2020-10-19, 1148
2020-10-20, 1066
2020-10-21, 920
2020-10-22, 983
2020-10-23, 915
2020-10-24, 675
2020-10-25, 735
2020-10-26, 1069
2020-10-27, 1013
2020-10-28, 1063
2020-10-29, 1015
2020-10-30, 977
2020-10-31, 688
2020-11-01, 714
2020-11-02, 1081
2020-11-03, 943
2020-11-04, 761
2020-11-05, 964
2020-11-06, 991
2020-11-07, 680
2020-11-08, 723
2020-11-09, 993
2020-11-10, 1012
2020-11-11, 896
2020-11-12, 1015
2020-11-13, 936
2020-11-14, 682
2020-11-15, 744
2020-11-16, 1049
2020-11-17, 986
2020-11-18, 1084
2020-11-19, 1146
2020-11-20, 992
2020-11-21, 697
2020-11-22, 822
2020-11-23, 1060
2020-11-24, 1078
2020-11-25, 917
2020-11-26, 738
2020-11-27, 711
2020-11-28, 613
2020-11-29, 692
2020-11-30, 965
2020-12-01, 994
2020-12-02, 1111
2020-12-03, 1282
2020-12-04, 1112
2020-12-05, 721
2020-12-06, 750
2020-12-07, 1601
2020-12-08, 1363
2020-12-09, 1163
2020-12-10, 1148
2020-12-11, 1059
2020-12-12, 791
2020-12-13, 805
2020-12-14, 995
2020-12-15, 963
2020-12-16, 1087
2020-12-17, 999
2020-12-18, 853
2020-12-19, 606
2020-12-20, 735
2020-12-21, 917
2020-12-22, 808
2020-12-23, 756
2020-12-24, 537
2020-12-25, 478
2020-12-26, 528
2020-12-27, 553
2020-12-28, 829
2020-12-29, 813
2020-12-30, 770
2020-12-31, 618
2021-01-01, 474
2021-01-02, 577
2021-01-03, 684
2021-01-04, 780
2021-01-05, 1003
2021-01-06, 943
2021-01-07, 808
2021-01-08, 765
2021-01-09, 589
2021-01-10, 665
2021-01-11, 818
2021-01-12, 927
2021-01-13, 982
2021-01-14, 960
2021-01-15, 799
2021-01-16, 627
2021-01-17, 584
2021-01-18, 815
2021-01-19, 919
2021-01-20, 1035
2021-01-21, 1563
2021-01-22, 1243
2021-01-23, 775
2021-01-24, 844
2021-01-25, 1331
2021-01-26, 1201
2021-01-27, 1157
2021-01-28, 1135
2021-01-29, 955
2021-01-30, 828
2021-01-31, 781
2021-02-01, 1028
2021-02-02, 950
2021-02-03, 1102
2021-02-04, 1237
2021-02-05, 995
2021-02-06, 726
2021-02-07, 710
2021-02-08, 881
2021-02-09, 920
2021-02-10, 986
2021-02-11, 1044
2021-02-12, 767
2021-02-13, 641
2021-02-14, 686
2021-02-15, 982
2021-02-16, 939
2021-02-17, 902
2021-02-18, 945
2021-02-19, 874
2021-02-20, 613
2021-02-21, 667
2021-02-22, 954
2021-02-23, 983
2021-02-24, 934
2021-02-25, 915
2021-02-26, 941
2021-02-27, 660
2021-02-28, 689
2021-03-01, 1046
2021-03-02, 1153
2021-03-03, 1088
2021-03-04, 1105
2021-03-05, 919
2021-03-06, 695
2021-03-07, 693
2021-03-08, 1264
2021-03-09, 1348
2021-03-10, 1082
2021-03-11, 988
2021-03-12, 978
2021-03-13, 666
2021-03-14, 655
2021-03-15, 1006
2021-03-16, 1106
2021-03-17, 982
2021-03-18, 957
2021-03-19, 988
2021-03-20, 656
2021-03-21, 683
2021-03-22, 969
2021-03-23, 860
2021-03-24, 954
2021-03-25, 922
2021-03-26, 1177
2021-03-27, 903
2021-03-28, 751
2021-03-29, 1480
2021-03-30, 1511
2021-03-31, 1059
2021-04-01, 928
2021-04-02, 897
2021-04-03, 686
2021-04-04, 633
2021-04-05, 943
2021-04-06, 1051
2021-04-07, 1009
2021-04-08, 1037
2021-04-09, 913
2021-04-10, 653
2021-04-11, 751
2021-04-12, 942
2021-04-13, 1101
2021-04-14, 1058
2021-04-15, 979
2021-04-16, 879
2021-04-17, 625
2021-04-18, 992
2021-04-19, 915
2021-04-20, 938
2021-04-21, 924
2021-04-22, 881
2021-04-23, 888
2021-04-24, 647
2021-04-25, 658
2021-04-26, 970
2021-04-27, 1278
2021-04-28, 1378
2021-04-29, 1076
2021-04-30, 1006
2021-05-01, 593
2021-05-02, 607
2021-05-03, 1047
2021-05-04, 922
2021-05-05, 1086
2021-05-06, 1070
2021-05-07, 999
2021-05-08, 685
2021-05-09, 601
2021-05-10, 953
2021-05-11, 1079
2021-05-12, 977
2021-05-13, 1498
2021-05-14, 2247
2021-05-15, 1024
2021-05-16, 1206
2021-05-17, 1556
2021-05-18, 1268
2021-05-19, 1103
2021-05-20, 989
2021-05-21, 835
2021-05-22, 605
2021-05-23, 638
2021-05-24, 959
2021-05-25, 969
2021-05-26, 894
2021-05-27, 826
2021-05-28, 685
2021-05-29, 558
2021-05-30, 600
2021-05-31, 635
2021-06-01, 726
2021-06-02, 756
2021-06-03, 811
2021-06-04, 801
2021-06-05, 989
2021-06-06, 641
2021-06-07, 745
2021-06-08, 676
2021-06-09, 688
2021-06-10, 658
2021-06-11, 734
2021-06-12, 486
2021-06-13, 483
2021-06-14, 697
2021-06-15, 832
2021-06-16, 757
2021-06-17, 689
2021-06-18, 661
2021-06-19, 569
2021-06-20, 541
2021-06-21, 740
2021-06-22, 724
2021-06-23, 760
2021-06-24, 726
2021-06-25, 703
2021-06-26, 624
2021-06-27, 639
2021-06-28, 842
2021-06-29, 790
2021-06-30, 980
2021-07-01, 1125
2021-07-02, 1019
2021-07-03, 750
2021-07-04, 812
2021-07-05, 949
2021-07-06, 1163
2021-07-07, 1133
2021-07-08, 1163
2021-07-09, 1295
2021-07-10, 793
2021-07-11, 901
2021-07-12, 1189
2021-07-13, 1105
2021-07-14, 1210
2021-07-15, 1418
2021-07-16, 1620
2021-07-17, 1364
2021-07-18, 1396
2021-07-19, 1922
2021-07-20, 1851
2021-07-21, 1826
2021-07-22, 1839
2021-07-23, 1822
2021-07-24, 1292
2021-07-25, 1272
2021-07-26, 1746
2021-07-27, 2438
2021-07-28, 2131
2021-07-29, 1733
2021-07-30, 1997
2021-07-31, 1443
2021-08-01, 1305
2021-08-02, 1788
2021-08-03, 1795
2021-08-04, 2264
2021-08-05, 1857
2021-08-06, 1321
2021-08-07, 1090
2021-08-08, 1028
2021-08-09, 1405
2021-08-10, 1565
2021-08-11, 1533
2021-08-12, 1514
2021-08-13, 1314
2021-08-14, 993
2021-08-15, 835
2021-08-16, 1175
2021-08-17, 1133
2021-08-18, 1242
2021-08-19, 1187
2021-08-20, 1116
2021-08-21, 830
2021-08-22, 751
2021-08-23, 1083
2021-08-24, 1214
2021-08-25, 1629
2021-08-26, 1233
2021-08-27, 1244
2021-08-28, 1018
2021-08-29, 858
2021-08-30, 1111
2021-08-31, 1126
2021-09-01, 1219
2021-09-02, 1264
2021-09-03, 1061
2021-09-04, 810
2021-09-05, 820
2021-09-06, 885
2021-09-07, 1077
2021-09-08, 1173
2021-09-09, 1223
2021-09-10, 1121
2021-09-11, 840
2021-09-12, 810
2021-09-13, 1110
2021-09-14, 1228
2021-09-15, 1167
2021-09-16, 1118
2021-09-17, 1028
2021-09-18, 778
2021-09-19, 857
2021-09-20, 1148
2021-09-21, 1251
2021-09-22, 1313
2021-09-23, 1499
2021-09-24, 1696
2021-09-25, 771
2021-09-26, 789
2021-09-27, 1051
2021-09-28, 1092
2021-09-29, 1077
2021-09-30, 1093
2021-10-01, 935
2021-10-02, 663
2021-10-03, 727
2021-10-04, 942
2021-10-05, 1021
2021-10-06, 928
2021-10-07, 903
2021-10-08, 873
2021-10-09, 661
2021-10-10, 696
2021-10-11, 831
2021-10-12, 898
2021-10-13, 925
2021-10-14, 942
2021-10-15, 850
2021-10-16, 681
2021-10-17, 662
2021-10-18, 872
2021-10-19, 905
2021-10-20, 893
2021-10-21, 941
2021-10-22, 985
2021-10-23, 642
2021-10-24, 716
2021-10-25, 1077
2021-10-26, 1043
2021-10-27, 968
2021-10-28, 1069
2021-10-29, 950
2021-10-30, 708
2021-10-31, 692
2021-11-01, 840
2021-11-02, 1048
2021-11-03, 978
2021-11-04, 957
2021-11-05, 992
2021-11-06, 728
2021-11-07, 783
2021-11-08, 1051
2021-11-09, 993
2021-11-10, 966
2021-11-11, 949
2021-11-12, 881
2021-11-13, 614
2021-11-14, 696
2021-11-15, 1031
2021-11-16, 1007
2021-11-17, 1031
2021-11-18, 1049
2021-11-19, 1041
2021-11-20, 680
2021-11-21, 662
2021-11-22, 895
2021-11-23, 925
2021-11-24, 929
2021-11-25, 713
2021-11-26, 710
2021-11-27, 743
2021-11-28, 725
2021-11-29, 1082
2021-11-30, 1018
2021-12-01, 1132
2021-12-02, 1109
2021-12-03, 1064
2021-12-04, 726
2021-12-05, 881
2021-12-06, 1061
2021-12-07, 958
2021-12-08, 1029
2021-12-09, 1001
2021-12-10, 975
2021-12-11, 665
2021-12-12, 755
2021-12-13, 896
2021-12-14, 897
2021-12-15, 907
2021-12-16, 940
2021-12-17, 874
2021-12-18, 663
2021-12-19, 650
2021-12-20, 876
2021-12-21, 955
2021-12-22, 928
2021-12-23, 587
2021-12-24, 506
2021-12-25, 402
2021-12-26, 457
2021-12-27, 667
2021-12-28, 1194
2021-12-29, 1306
2021-12-30, 1292
2021-12-31, 949
2022-01-01, 703
2022-01-02, 821
2022-01-03, 1032
2022-01-04, 1200
2022-01-05, 1169
2022-01-06, 1226
2022-01-07, 1140
2022-01-08, 934
2022-01-09, 987
2022-01-10, 1207
2022-01-11, 1362
2022-01-12, 1292
2022-01-13, 1239
2022-01-14, 1078
2022-01-15, 853
2022-01-16, 866
2022-01-17, 1055
2022-01-18, 1204
2022-01-19, 1177
2022-01-20, 1052
2022-01-21, 974
2022-01-22, 776
2022-01-23, 758
2022-01-24, 1038
2022-01-25, 1135
2022-01-26, 1711
2022-01-27, 1144
2022-01-28, 1003
2022-01-29, 730
2022-01-30, 701
2022-01-31, 969
2022-02-01, 917
2022-02-02, 856
2022-02-03, 942
2022-02-04, 859
2022-02-05, 655
2022-02-06, 698
2022-02-07, 1013
2022-02-08, 999
2022-02-09, 1054
2022-02-10, 968
2022-02-11, 991
2022-02-12, 667
2022-02-13, 702
2022-02-14, 826
2022-02-15, 961
2022-02-16, 878
2022-02-17, 972
2022-02-18, 905
2022-02-19, 587
2022-02-20, 679
2022-02-21, 886
2022-02-22, 992
2022-02-23, 1001
2022-02-24, 910
2022-02-25, 850
2022-02-26, 683
2022-02-27, 622
2022-02-28, 793
2022-03-01, 803
2022-03-02, 850
2022-03-03, 840
2022-03-04, 793
2022-03-05, 531
2022-03-06, 562
2022-03-07, 907
2022-03-08, 915
2022-03-09, 804
2022-03-10, 818
2022-03-11, 778
2022-03-12, 478
2022-03-13, 523
2022-03-14, 799
2022-03-15, 837
2022-03-16, 870
2022-03-17, 868
2022-03-18, 762
2022-03-19, 586
2022-03-20, 529
2022-03-21, 829
2022-03-22, 878
2022-03-23, 840
2022-03-24, 849
2022-03-25, 790
2022-03-26, 500
2022-03-27, 598
2022-03-28, 844
2022-03-29, 866
2022-03-30, 872
2022-03-31, 890
2022-04-01, 733
2022-04-02, 542
2022-04-03, 634
2022-04-04, 823
2022-04-05, 972
2022-04-06, 875
2022-04-07, 929
2022-04-08, 755
2022-04-09, 529
2022-04-10, 597
2022-04-11, 881
2022-04-12, 876
2022-04-13, 890
2022-04-14, 831
2022-04-15, 715
2022-04-16, 548
2022-04-17, 546
2022-04-18, 891
2022-04-19, 1142
2022-04-20, 1149
2022-04-21, 1215
2022-04-22, 965
2022-04-23, 611
2022-04-24, 640
2022-04-25, 960
2022-04-26, 901
2022-04-27, 820
2022-04-28, 831
2022-04-29, 773
2022-04-30, 587
2022-05-01, 585
2022-05-02, 798
2022-05-03, 835
2022-05-04, 861
2022-05-05, 860
2022-05-06, 793
2022-05-07, 634
2022-05-08, 547
2022-05-09, 767
2022-05-10, 822
2022-05-11, 868
2022-05-12, 790
2022-05-13, 691
2022-05-14, 518
2022-05-15, 527
2022-05-16, 777
2022-05-17, 840
2022-05-18, 822
2022-05-19, 829
2022-05-20, 867
2022-05-21, 565
2022-05-22, 632
2022-05-23, 897
2022-05-24, 891
2022-05-25, 902
2022-05-26, 864
2022-05-27, 731
2022-05-28, 523
2022-05-29, 533
2022-05-30, 681
2022-05-31, 740
2022-06-01, 750
2022-06-02, 800
2022-06-03, 704
2022-06-04, 559
2022-06-05, 473
2022-06-06, 755
2022-06-07, 764
2022-06-08, 689
2022-06-09, 677
2022-06-10, 649
2022-06-11, 515
2022-06-12, 504
2022-06-13, 633
2022-06-14, 684
2022-06-15, 669
2022-06-16, 682
2022-06-17, 609
2022-06-18, 490
2022-06-19, 515
2022-06-20, 630
2022-06-21, 632
2022-06-22, 623
2022-06-23, 705
2022-06-24, 579
2022-06-25, 504
2022-06-26, 456
2022-06-27, 716
2022-06-28, 776
2022-06-29, 646
2022-06-30, 600
2022-07-01, 609
2022-07-02, 476
2022-07-03, 438
2022-07-04, 499
2022-07-05, 727
2022-07-06, 674
2022-07-07, 602
2022-07-08, 533
2022-07-09, 466
2022-07-10, 422
2022-07-11, 590
2022-07-12, 624
2022-07-13, 674
2022-07-14, 648
2022-07-15, 622
2022-07-16, 495
2022-07-17, 477
2022-07-18, 692
2022-07-19, 656
2022-07-20, 685
2022-07-21, 711
2022-07-22, 624
2022-07-23, 503
2022-07-24, 531
2022-07-25, 716
2022-07-26, 878
2022-07-27, 682
2022-07-28, 641
2022-07-29, 726
2022-07-30, 489
2022-07-31, 459
2022-08-01, 676
2022-08-02, 674
2022-08-03, 646
2022-08-04, 603
2022-08-05, 598
2022-08-06, 456
2022-08-07, 447
2022-08-08, 705
2022-08-09, 671
2022-08-10, 677
2022-08-11, 624
2022-08-12, 785
2022-08-13, 549
2022-08-14, 489
2022-08-15, 657
2022-08-16, 679
2022-08-17, 980
2022-08-18, 1185
2022-08-19, 806
2022-08-20, 554
2022-08-21, 608
2022-08-22, 761
2022-08-23, 763
2022-08-24, 683
2022-08-25, 770
2022-08-26, 665
2022-08-27, 488
2022-08-28, 553
2022-08-29, 772
2022-08-30, 726
2022-08-31, 847
2022-09-01, 744
2022-09-02, 769
2022-09-03, 474
2022-09-04, 483
2022-09-05, 611
2022-09-06, 668
2022-09-07, 698
2022-09-08, 733
2022-09-09, 716
2022-09-10, 443
2022-09-11, 489
2022-09-12, 688
2022-09-13, 722
2022-09-14, 806
2022-09-15, 687
2022-09-16, 619
2022-09-17, 487
2022-09-18, 507
2022-09-19, 877
2022-09-20, 698
2022-09-21, 727
2022-09-22, 734
2022-09-23, 657
2022-09-24, 509
2022-09-25, 474
2022-09-26, 666
2022-09-27, 686
2022-09-28, 701
2022-09-29, 762
2022-09-30, 668
2022-10-01, 501
2022-10-02, 513
2022-10-03, 710
2022-10-04, 781
2022-10-05, 637
2022-10-06, 702
2022-10-07, 719
2022-10-08, 533
2022-10-09, 533
2022-10-10, 750
2022-10-11, 754
2022-10-12, 732
2022-10-13, 869
2022-10-14, 729
2022-10-15, 529
2022-10-16, 563
2022-10-17, 741
2022-10-18, 873
2022-10-19, 834
2022-10-20, 824
2022-10-21, 866
2022-10-22, 607
2022-10-23, 648
2022-10-24, 781
2022-10-25, 710
2022-10-26, 798
2022-10-27, 720
2022-10-28, 693
2022-10-29, 498
2022-10-30, 490
2022-10-31, 713
2022-11-01, 703
2022-11-02, 718
2022-11-03, 655
2022-11-04, 596
2022-11-05, 441
2022-11-06, 532
2022-11-07, 619
2022-11-08, 653
2022-11-09, 642
2022-11-10, 651
2022-11-11, 660
2022-11-12, 494
2022-11-13, 498
2022-11-14, 747
2022-11-15, 739
2022-11-16, 731
2022-11-17, 795
2022-11-18, 714
2022-11-19, 509
2022-11-20, 479
2022-11-21, 736
2022-11-22, 691
2022-11-23, 603
2022-11-24, 588
2022-11-25, 522
2022-11-26, 418
2022-11-27, 553
2022-11-28, 736
2022-11-29, 720
