year,month,statefp,countyfp,rate/trap_night
2020,9,6,7,4.856709702660407
2020,9,6,11,0.1707875457875457
2020,9,6,13,92.44245899294297
2020,9,6,19,141.470578950933
2020,9,6,21,5.785714285714286
2020,9,6,29,260.73417454425163
2020,9,6,31,20.0
2020,9,6,37,49.949584171275355
2020,9,6,41,9.200980392156863
2020,9,6,61,43.51946051307847
2020,9,6,65,93.5264200039588
2020,9,6,67,79.88752395055938
2020,9,6,71,97.5841444494499
2020,9,6,75,2.0
2020,9,6,83,6.932019704433497
2020,9,6,85,7.528769234857948
2020,9,6,89,29.16093405221105
2020,9,6,97,23.42156798959011
2020,9,6,99,140.5373753166966
2020,9,6,101,58.37814077814078
2020,9,6,107,248.42611152493058
2020,9,6,111,115.64154636213459
2020,9,6,113,143.0452376497006
2020,9,6,115,27.00612244897959
2020,9,31,13,3.0
2020,9,31,31,3.3333333333333335
2020,9,31,45,0.3636363636363636
2020,9,31,51,6.0
2020,9,31,55,60.06666666666667
2020,9,31,69,6.166666666666666
2020,9,31,79,63.08333333333333
2020,9,31,89,1.875
2020,9,31,107,10.666666666666666
2020,9,31,111,7.333333333333334
2020,9,31,157,2.0909090909090913
2020,9,31,179,0.9999999999999999
2020,9,34,3,65.55509592516252
2020,9,34,9,5.06390977443609
2020,9,34,11,14.857471264367815
2020,9,34,17,58.38392857142857
2020,9,34,21,0.3883308345827085
2020,9,34,25,76.28787878787878
2020,9,34,33,65.28426506681211
2020,9,37,67,0.3333333333333332
2020,9,37,71,0.0
2020,9,37,129,51.6025641025641
2020,9,37,175,0.2
2020,9,38,105,0.5206136145733461
2020,9,46,83,10.179487179487179
2020,9,49,5,12.214285714285715
2020,9,49,11,185.04357298474946
2020,9,49,35,187.41822115036538
2020,9,53,67,0.3333333333333333
2020,9,56,39,0.25
2020,10,4,13,1.4513714217271527
2020,10,4,21,2.1914893617021276
2020,10,4,27,48.80769230769231
2020,10,6,1,7.005342624854819
2020,10,6,7,5.9624062406240625
2020,10,6,11,9.06328320802005
2020,10,6,13,77.92228084415585
2020,10,6,19,184.57125960591762
2020,10,6,21,4.678571428571429
2020,10,6,29,276.87231423838693
2020,10,6,37,70.37650650187521
2020,10,6,41,8.861224489795918
2020,10,6,61,7.001483854408412
2020,10,6,65,217.54158299733837
2020,10,6,67,65.40461459731354
2020,10,6,71,32.75600851687808
2020,10,6,75,1.8571428571428572
2020,10,6,83,4.62404141540562
2020,10,6,85,10.398343373493976
2020,10,6,89,6.680688721702194
2020,10,6,97,7.413636363636364
2020,10,6,99,118.60460558549731
2020,10,6,101,7.066666666666666
2020,10,6,107,245.2082153914197
2020,10,6,111,1.0375901875901874
2020,10,6,113,61.88814361300075
2020,10,6,115,0.2857142857142857
2020,10,34,3,21.4920700152207
2020,10,34,9,1.8519553072625696
2020,10,34,11,6.929411764705882
2020,10,34,17,2.55859375
2020,10,34,21,0.165079365079365
2020,10,34,25,10.839285714285715
2020,10,34,33,27.895833333333332
2020,10,37,67,1.0625
2020,10,37,129,102.64705882352942
2020,10,49,35,17.058441558441558
2020,11,4,13,0.6278522404685759
2020,11,6,1,3.137012987012987
2020,11,6,7,0.6804232804232804
2020,11,6,13,0.0884353741496597
2020,11,6,19,16.323179271708682
2020,11,6,21,0.5454545454545454
2020,11,6,29,0.8877551020408162
2020,11,6,37,63.57228045552259
2020,11,6,61,0.5939612253265386
2020,11,6,65,72.7316463501756
2020,11,6,67,9.521578374539757
2020,11,6,71,7.71537842190016
2020,11,6,83,5.636268343815513
2020,11,6,85,5.12037037037037
2020,11,6,89,0.8254641356808539
2020,11,6,99,25.57142857142857
2020,11,6,111,0.0365448504983388
2020,11,6,113,5.055658627087198
2020,11,34,3,0.0454545454545454
2020,11,34,11,1.0222222222222221
2020,11,37,129,99.36111111111111
2020,12,4,13,0.14859926918392202
2020,12,6,1,2.254054054054054
2020,12,6,13,0.0503311258278145
2020,12,6,19,2.5
2020,12,6,29,2.3333333333333335
2020,12,6,37,90.70454545454545
2020,12,6,61,0.0657004830917874
2020,12,6,65,54.81835548172757
2020,12,6,67,3.489814107461166
2020,12,6,85,0.6666666666666666
2020,12,6,89,0.3333333333333333
2020,12,6,111,0.0214285714285714
2020,12,6,113,0.8609693877551019
2020,12,37,129,51.66666666666667
2021,1,4,13,0.10553527980535271
2021,1,6,1,0.4102564102564102
2021,1,6,13,0.0649350649350648
2021,1,6,19,28.571428571428573
2021,1,6,37,20.973684210526315
2021,1,6,61,0.0434782608695652
2021,1,6,65,96.89166666666668
2021,1,6,67,0.9205008446785251
2021,1,6,83,0.125
2021,1,6,85,1.9313725490196079
2021,1,6,89,0.2229210342417888
2021,1,6,111,0.0
2021,1,6,113,0.7703771289537712
2021,1,37,19,0.3214285714285714
2021,2,4,13,0.748934875228241
2021,2,6,1,6.6268656716417915
2021,2,6,13,0.16134453781512598
2021,2,6,37,12.34567901234568
2021,2,6,61,0.1142857142857142
2021,2,6,65,55.048809523809524
2021,2,6,67,1.422292700057065
2021,2,6,71,3.9845396605035655
2021,2,6,85,2.4615384615384617
2021,2,6,89,4.3171082949308754
2021,2,6,111,0.0042016806722689
2021,2,6,113,0.5699964618469158
2021,2,37,19,4.017857142857142
2021,2,37,67,0.0
2021,3,4,13,3.335739329464309
2021,3,6,1,2.109989648033126
2021,3,6,13,0.040128410914927706
2021,3,6,19,7.916666666666667
2021,3,6,37,14.16389800612628
2021,3,6,61,0.22807017543859642
2021,3,6,65,366.81944252062436
2021,3,6,67,1.6584794874409434
2021,3,6,71,4.7257326007326
2021,3,6,83,0.13043478260869562
2021,3,6,85,1.7428571428571429
2021,3,6,89,3.9051495016611297
2021,3,6,111,0.0654761904761903
2021,3,6,113,0.563134819145049
2021,3,34,3,18.5
2021,3,37,19,7.696428571428571
2021,3,37,67,0.2
2021,3,53,5,0.0
2021,4,4,13,6.090587726824108
2021,4,4,19,4.0
2021,4,4,21,1.5151515151515151
2021,4,4,27,3.0
2021,4,6,1,4.8192401960784315
2021,4,6,7,1.6592760855646862
2021,4,6,13,0.10391198044009771
2021,4,6,19,30.419660261765525
2021,4,6,21,4.5
2021,4,6,29,82.74942476452739
2021,4,6,37,42.943217855337124
2021,4,6,41,1.0090909090909088
2021,4,6,61,1.356060606060606
2021,4,6,65,255.51000162668626
2021,4,6,67,8.120756699947451
2021,4,6,71,15.349421201349012
2021,4,6,83,0.125
2021,4,6,85,3.831872768581629
2021,4,6,89,1.9273399014778323
2021,4,6,97,3.5212876427829696
2021,4,6,99,10.020833333333334
2021,4,6,101,0.2057416267942583
2021,4,6,107,6.802999459255112
2021,4,6,111,5.43276774311257
2021,4,6,113,2.9585683355162917
2021,4,6,115,0.2201257861635219
2021,4,34,3,107.0
2021,4,34,9,0.1969696969696969
2021,4,34,15,3.0
2021,4,34,17,0.1147540983606556
2021,4,34,25,32.5
2021,4,34,37,0.7608695652173914
2021,4,37,19,3.2936507936507935
2021,4,37,67,5.833333333333333
2021,4,37,133,11.3125
2021,4,49,35,0.0
2021,4,53,5,2.1875
2021,4,53,25,2.2738095238095237
2021,4,53,77,1.8947368421052633
2021,5,4,13,3.2921723300970873
2021,5,4,19,0.0666666666666666
2021,5,4,21,13.317460317460316
2021,5,4,27,6.833333333333333
2021,5,6,1,4.136645962732919
2021,5,6,7,9.922831211692598
2021,5,6,11,0.2857142857142856
2021,5,6,13,0.17261904761904762
2021,5,6,19,52.600331328475576
2021,5,6,21,4.857142857142857
2021,5,6,29,88.02586888337733
2021,5,6,31,11.0
2021,5,6,37,100.15053187590958
2021,5,6,41,3.0978260869565215
2021,5,6,61,3.362385321100917
2021,5,6,65,144.31423963133642
2021,5,6,67,43.4907009074061
2021,5,6,71,39.12551399463018
2021,5,6,83,3.508974358974359
2021,5,6,85,9.907132298595712
2021,5,6,89,6.009108136194144
2021,5,6,97,8.224640610961366
2021,5,6,99,57.11040535464262
2021,5,6,101,1.2453416149068322
2021,5,6,107,24.353868515205725
2021,5,6,111,6.98833470169677
2021,5,6,113,36.07097990727069
2021,5,6,115,5.971428571428571
2021,5,34,1,1.0982142857142856
2021,5,34,3,67.63652191894127
2021,5,34,9,0.469244288224956
2021,5,34,11,3.2277227722772275
2021,5,34,15,28.677419354838708
2021,5,34,17,0.24999999999999992
2021,5,34,23,22.82608695652174
2021,5,34,25,24.649382459782043
2021,5,34,29,1.510344827586207
2021,5,34,31,33.55411255411255
2021,5,34,33,18.226921928646064
2021,5,34,37,2.524390243902439
2021,5,37,19,0.2285714285714284
2021,5,37,67,15.574229691876752
2021,5,37,71,2.0
2021,5,37,133,5.6
2021,5,46,11,11.25
2021,5,46,65,0.75
2021,5,46,83,0.3333333333333333
2021,5,46,99,0.7966101694915254
2021,5,49,11,62.479166666666664
2021,5,49,35,56.84971847821116
2021,5,53,5,9.214285714285715
2021,5,53,25,10.222222222222223
2021,5,53,67,5.666666666666667
2021,5,53,77,31.514285714285716
2021,5,56,39,0.0
2021,6,4,12,3.0
2021,6,4,13,1.8414100323274194
2021,6,4,21,34.34375
2021,6,4,27,31.608695652173914
2021,6,6,1,4.078156214180448
2021,6,6,7,32.732638888888886
2021,6,6,11,2.4693877551020407
2021,6,6,13,23.684962406015035
2021,6,6,19,121.3614790993124
2021,6,6,21,5.857142857142857
2021,6,6,29,59.33402157417106
2021,6,6,31,23.599999999999998
2021,6,6,37,106.52374937766521
2021,6,6,41,5.106593406593406
2021,6,6,61,41.193551825206505
2021,6,6,65,142.85776450931252
2021,6,6,67,76.62998148642974
2021,6,6,71,61.58593481037259
2021,6,6,83,8.575757575757576
2021,6,6,85,11.827359688814797
2021,6,6,89,32.0723948547478
2021,6,6,97,14.57107543083153
2021,6,6,99,70.40481469749763
2021,6,6,101,49.79296661193213
2021,6,6,107,23.378310166622114
2021,6,6,111,1.112863959489726
2021,6,6,113,218.07653621407388
2021,6,6,115,77.85145556198188
2021,6,16,45,44.80487804878049
2021,6,31,13,13.333333333333332
2021,6,31,55,2.75
2021,6,31,79,18.555555555555554
2021,6,31,89,9.166666666666666
2021,6,31,111,59.33333333333333
2021,6,31,157,31.166666666666664
2021,6,31,179,56.5
2021,6,34,1,88.68448191593353
2021,6,34,3,141.30028151807295
2021,6,34,9,1.913793103448276
2021,6,34,11,7.18
2021,6,34,15,46.00714285714285
2021,6,34,17,50.87435897435897
2021,6,34,21,16.360580595874712
2021,6,34,23,27.725806451612904
2021,6,34,25,76.5099019607843
2021,6,34,29,5.300000000000001
2021,6,34,31,49.24040404040404
2021,6,34,33,22.73421681199459
2021,6,34,35,0.0919540229885057
2021,6,34,37,5.541666666666666
2021,6,37,19,0.2678571428571427
2021,6,37,67,3.4342105263157894
2021,6,37,133,7.125
2021,6,37,175,0.0
2021,6,38,105,7.77960102960103
2021,6,46,11,33.01960784313725
2021,6,46,29,3.638888888888889
2021,6,46,33,1.7142857142857142
2021,6,46,35,24.8
2021,6,46,47,5.545454545454546
2021,6,46,59,6.0
2021,6,46,65,50.3
2021,6,46,83,15.323076923076924
2021,6,46,99,46.55223880597015
2021,6,46,135,21.0
2021,6,49,5,40.612903225806456
2021,6,49,11,515.1390041493776
2021,6,49,35,617.4841926110419
2021,6,53,5,13.651851851851852
2021,6,53,25,24.055944055944057
2021,6,53,39,3.25
2021,6,53,53,10.5
2021,6,53,67,120.5
2021,6,53,73,19.5
2021,6,53,77,220.43396226415098
2021,6,56,39,0.3255813953488372
2021,7,4,13,1.241200110864745
2021,7,4,19,0.6923076923076923
2021,7,4,21,4.159090909090909
2021,7,4,27,4.916666666666667
2021,7,6,1,7.472403652685343
2021,7,6,7,31.8020128909552
2021,7,6,11,3.603174603174603
2021,7,6,13,27.939416957850135
2021,7,6,19,130.4998237539266
2021,7,6,21,30.992857142857144
2021,7,6,29,75.5161723937657
2021,7,6,31,102.15873015873017
2021,7,6,37,104.21559961594544
2021,7,6,41,6.487121212121212
2021,7,6,61,65.23251748251748
2021,7,6,65,108.81288982035514
2021,7,6,67,66.60186499481553
2021,7,6,71,55.090375546746856
2021,7,6,83,3.0934448160535117
2021,7,6,85,18.907977736549164
2021,7,6,89,44.663947823659726
2021,7,6,97,29.345557543231962
2021,7,6,99,59.92320110701107
2021,7,6,101,44.267383680149635
2021,7,6,107,217.55325996312234
2021,7,6,111,0.9726353555120677
2021,7,6,113,249.45373856054675
2021,7,6,115,36.655470965815795
2021,7,16,45,99.88636363636363
2021,7,31,13,313.8
2021,7,31,55,5.25
2021,7,31,79,6.5
2021,7,31,89,17.2
2021,7,31,111,3.2
2021,7,31,157,315.1666666666667
2021,7,31,179,4.666666666666666
2021,7,34,1,114.20929200471534
2021,7,34,3,99.88001638001639
2021,7,34,11,22.031312217194568
2021,7,34,13,0.0
2021,7,34,15,41.94731182795699
2021,7,34,17,56.43279569892473
2021,7,34,19,248.54649122807015
2021,7,34,21,8.020833333333332
2021,7,34,23,43.47638057218896
2021,7,34,25,141.27051536352124
2021,7,34,29,8.211428571428572
2021,7,34,31,90.29761904761905
2021,7,34,33,10.499151193633953
2021,7,34,35,117.15503023639363
2021,7,34,37,10.10752688172043
2021,7,37,19,0.0317460317460317
2021,7,37,67,5.763636363636364
2021,7,37,71,11.75
2021,7,37,133,6.714285714285714
2021,7,38,105,50.73060869565217
2021,7,46,5,17.142857142857142
2021,7,46,11,54.43103448275862
2021,7,46,29,19.246478873239436
2021,7,46,35,14.0
2021,7,46,59,11.22222222222222
2021,7,46,65,94.14285714285714
2021,7,46,83,8.207792207792208
2021,7,46,99,51.375876817792985
2021,7,49,5,143.96491228070175
2021,7,49,11,1206.9031531531532
2021,7,49,35,679.7743942889393
2021,7,53,5,32.891304347826086
2021,7,53,25,55.40573770491804
2021,7,53,39,16.75
2021,7,53,53,23.25
2021,7,53,67,101.5
2021,7,53,73,30.5
2021,7,53,77,336.90769230769234
2021,7,56,39,1.1304347826086956
2021,8,4,12,11.461538461538462
2021,8,4,13,6.498718067525406
2021,8,4,19,0.1538461538461538
2021,8,4,21,11.121495327102803
2021,8,4,27,34.25
2021,8,6,1,16.40966386554622
2021,8,6,7,13.184523809523808
2021,8,6,11,2.0285714285714285
2021,8,6,13,41.024305733791905
2021,8,6,19,92.97539966124505
2021,8,6,21,10.161904761904761
2021,8,6,29,58.9663873596745
2021,8,6,31,44.256410256410255
2021,8,6,37,100.428219796744
2021,8,6,41,7.420238095238094
2021,8,6,61,39.94032768828308
2021,8,6,65,91.21523035483519
2021,8,6,67,74.41939299972094
2021,8,6,71,39.96428286036779
2021,8,6,83,6.520833333333334
2021,8,6,85,18.212169312169312
2021,8,6,89,27.866289161499118
2021,8,6,97,22.590278520465066
2021,8,6,99,69.81941438506483
2021,8,6,101,22.92880115925638
2021,8,6,107,246.68545102324654
2021,8,6,111,0.802995391705069
2021,8,6,113,174.1313392489863
2021,8,6,115,89.66071428571428
2021,8,16,45,210.4179104477612
2021,8,31,13,53.6
2021,8,31,55,2.666666666666667
2021,8,31,79,20.166666666666668
2021,8,31,89,18.400000000000002
2021,8,31,111,61.666666666666664
2021,8,31,157,151.44444444444446
2021,8,31,179,7.0
2021,8,34,1,82.33123611111112
2021,8,34,3,71.49287605598285
2021,8,34,11,49.63063063063063
2021,8,34,13,0.0
2021,8,34,15,44.52173913043478
2021,8,34,17,54.19072692701477
2021,8,34,19,171.41326951642185
2021,8,34,21,9.19205732946299
2021,8,34,23,82.20442687234664
2021,8,34,25,146.3888925848926
2021,8,34,29,3.5142857142857142
2021,8,34,31,18.129813664596274
2021,8,34,33,34.75737330259808
2021,8,34,35,160.28030303030303
2021,8,34,37,12.052083333333334
2021,8,37,19,0.5428571428571428
2021,8,37,67,7.473684210526316
2021,8,37,133,0.2
2021,8,38,105,31.502948113207548
2021,8,46,5,14.75
2021,8,46,11,17.47058823529412
2021,8,46,29,12.212669683257918
2021,8,46,35,44.25
2021,8,46,59,8.714285714285714
2021,8,46,65,64.4
2021,8,46,83,18.735632183908045
2021,8,46,99,50.08037135278515
2021,8,49,5,99.78048780487805
2021,8,49,11,1292.4311512415352
2021,8,49,35,584.7832306255835
2021,8,53,5,23.79741379310345
2021,8,53,25,55.116279069767444
2021,8,53,39,3.75
2021,8,53,53,23.900000000000002
2021,8,53,67,4.5
2021,8,53,73,4.833333333333334
2021,8,53,77,225.14084507042253
2021,8,56,39,1.16
2021,9,4,12,4.0
2021,9,4,13,6.65176760216642
2021,9,4,19,3.75
2021,9,4,21,21.534246575342465
2021,9,4,27,24.42105263157895
2021,9,6,1,11.554621848739496
2021,9,6,7,9.958114035087718
2021,9,6,11,1.0476190476190477
2021,9,6,13,103.96664574920878
2021,9,6,19,102.43071479497456
2021,9,6,21,2.202380952380952
2021,9,6,29,109.35166007750102
2021,9,6,31,19.2
2021,9,6,37,76.43388362087096
2021,9,6,41,11.678571428571429
2021,9,6,61,24.14391495601173
2021,9,6,65,329.06476591158867
2021,9,6,67,82.31692126130788
2021,9,6,71,27.636301538250883
2021,9,6,83,9.527671209344938
2021,9,6,85,24.459375618456285
2021,9,6,89,27.209190462165783
2021,9,6,97,14.69790498906778
2021,9,6,99,84.2730070319571
2021,9,6,101,18.794400561002394
2021,9,6,107,399.27115892619736
2021,9,6,111,2.324074074074074
2021,9,6,113,196.2664176305892
2021,9,6,115,27.401373626373626
2021,9,16,45,26.189189189189186
2021,9,31,13,0.8333333333333333
2021,9,31,31,3.0
2021,9,31,55,4.25
2021,9,31,79,66.33333333333334
2021,9,31,89,3.25
2021,9,31,111,4.166666666666666
2021,9,31,157,76.4
2021,9,31,179,10.777777777777777
2021,9,34,1,92.09224031895859
2021,9,34,3,71.99509433962264
2021,9,34,5,239.0
2021,9,34,7,2.590567265157429
2021,9,34,9,6.083333333333333
2021,9,34,11,45.64577922077922
2021,9,34,15,51.12216748768473
2021,9,34,17,28.110772047604517
2021,9,34,19,58.544666001994024
2021,9,34,21,6.106288156288156
2021,9,34,23,43.83564964447317
2021,9,34,25,46.43827751196172
2021,9,34,27,8.0
2021,9,34,29,3.8400000000000003
2021,9,34,31,13.800925925925926
2021,9,34,33,70.12220014716704
2021,9,34,35,189.5065666041276
2021,9,34,37,13.702127659574469
2021,9,37,19,1.1785714285714284
2021,9,37,67,15.566188197767145
2021,9,37,175,41.0
2021,9,38,105,0.0755555555555555
2021,9,46,29,0.3879310344827586
2021,9,46,83,8.93939393939394
2021,9,46,99,22.678422425032593
2021,9,49,5,20.774193548387096
2021,9,49,11,388.31865284974094
2021,9,49,35,161.64164468929752
2021,9,53,5,19.076923076923077
2021,9,53,9,0.0
2021,9,53,25,23.890625
2021,9,53,39,0.0
2021,9,53,53,6.25
2021,9,53,67,0.3333333333333333
2021,9,53,77,251.22857142857146
2021,10,4,12,85.0
2021,10,4,13,2.6331366237482117
2021,10,4,19,1.7285714285714286
2021,10,4,21,4.958333333333334
2021,10,4,27,28.125
2021,10,6,1,4.062629399585921
2021,10,6,7,6.283941949342299
2021,10,6,11,1.0952380952380951
2021,10,6,13,26.836956521739133
2021,10,6,19,32.43875647787771
2021,10,6,21,1.342857142857143
2021,10,6,29,45.172569146871176
2021,10,6,31,3.6666666666666665
2021,10,6,37,48.469957474439425
2021,10,6,41,8.178571428571429
2021,10,6,61,2.8563282064650677
2021,10,6,65,286.88862674295666
2021,10,6,67,28.384964503952567
2021,10,6,71,11.135853046121317
2021,10,6,83,1.9454545454545455
2021,10,6,85,9.40813314492071
2021,10,6,89,8.000813150813151
2021,10,6,97,3.881773399014778
2021,10,6,99,43.12138157894737
2021,10,6,101,1.5859237391153342
2021,10,6,107,160.3189345865402
2021,10,6,111,0.4218487394957982
2021,10,6,113,43.81409442150947
2021,10,6,115,0.19374999999999998
2021,10,31,55,1.1666666666666667
2021,10,34,1,38.66851851851852
2021,10,34,3,37.39742104742105
2021,10,34,11,33.147619047619045
2021,10,34,15,15.333333333333334
2021,10,34,17,21.962749615975422
2021,10,34,19,12.044117647058824
2021,10,34,21,2.9366071428571425
2021,10,34,23,36.3015180878553
2021,10,34,25,30.354246553792304
2021,10,34,31,5.231501831501832
2021,10,34,33,52.25733452593918
2021,10,34,35,107.84841628959276
2021,10,34,37,4.298701298701298
2021,10,37,19,2.9571428571428573
2021,10,37,67,11.589371980676328
2021,10,46,83,2.1538461538461537
2021,10,46,99,52.43126684636118
2021,10,49,11,5.181818181818182
2021,10,49,35,21.61585518102372
2021,11,4,13,1.6656963666675486
2021,11,4,19,0.2857142857142857
2021,11,6,1,3.9588744588744595
2021,11,6,7,0.6306935817805381
2021,11,6,13,0.0818619582664526
2021,11,6,19,56.42857142857143
2021,11,6,21,0.1428571428571428
2021,11,6,29,3.0
2021,11,6,37,57.32399470534976
2021,11,6,61,0.3772189349112424
2021,11,6,65,99.76717638622401
2021,11,6,67,7.720128488362312
2021,11,6,71,11.025553012967201
2021,11,6,83,2.875
2021,11,6,85,4.958506332419375
2021,11,6,89,0.484364435429344
2021,11,6,99,5.829131652661064
2021,11,6,111,0.0327380952380951
2021,11,6,113,1.160271002710027
2021,11,34,11,7.75
2021,11,34,17,0.09929078014184389
2021,11,34,21,0.4558823529411764
2021,11,34,25,9.333333333333334
2021,11,34,33,0.0615384615384615
2021,11,34,37,2.4166666666666665
2021,11,37,19,1.3392857142857142
2021,11,37,67,0.6666666666666667
2021,12,4,13,0.40198618307426587
2021,12,4,19,0.0909090909090909
2021,12,6,1,1.75
2021,12,6,13,0.0313513513513512
2021,12,6,37,46.158307210031346
2021,12,6,61,0.1666666666666666
2021,12,6,65,15.00072463768116
2021,12,6,67,2.587179487179487
2021,12,6,85,1.7406612279948475
2021,12,6,89,0.1176470588235294
2021,12,6,111,0.0
2021,12,6,113,0.5333333333333333
2021,12,37,19,0.6249999999999999
2022,1,4,13,0.2957839895416794
2022,1,6,1,2.0259740259740258
2022,1,6,13,0.0541871921182265
2022,1,6,37,30.0
2022,1,6,61,0.1041666666666666
2022,1,6,65,80.84227728792946
2022,1,6,67,1.5959477316106294
2022,1,6,85,2.088819875776397
2022,1,6,89,0.1578947368421052
2022,1,6,111,0.0509803921568626
2022,1,6,113,0.855572998430141
2022,1,37,19,1.1298701298701297
2022,2,4,13,0.44608201380430346
2022,2,4,19,0.0
2022,2,6,1,12.77175402535115
2022,2,6,13,0.1265597147950089
2022,2,6,19,0.3333333333333333
2022,2,6,37,12.736842105263156
2022,2,6,61,0.0517241379310344
2022,2,6,65,248.8105119518163
2022,2,6,67,5.06336777667783
2022,2,6,71,2.232357677370465
2022,2,6,85,1.2477239809642042
2022,2,6,89,1.9000000000000001
2022,2,6,111,0.053854875283446596
2022,2,6,113,1.679332506483256
2022,2,37,19,0.4285714285714285
2022,2,46,59,2.0
2022,3,4,13,0.867874469375379
2022,3,6,1,12.150720529175524
2022,3,6,13,0.06394557823129239
2022,3,6,19,11.987179487179487
2022,3,6,37,56.562990449763994
2022,3,6,61,0.6065573770491803
2022,3,6,65,495.34015231472847
2022,3,6,67,3.7730124913636653
2022,3,6,71,17.325225225225225
2022,3,6,83,0.0
2022,3,6,85,3.9060433595420596
2022,3,6,89,5.199952824952825
2022,3,6,107,0.8333333333333333
2022,3,6,111,0.0647795414462079
2022,3,6,113,2.518518518518518
2022,3,34,3,1.5
2022,3,37,19,1.3214285714285714
2022,3,37,67,3.0606060606060606
2022,3,37,129,2.2777777777777777
2022,4,4,12,0.5
2022,4,4,13,10.060247139588101
2022,4,4,21,2.658823529411765
2022,4,6,1,85.2244071717756
2022,4,6,7,1.4001804276956513
2022,4,6,13,0.0675039246467817
2022,4,6,19,30.641380437515714
2022,4,6,21,0.2857142857142857
2022,4,6,29,31.129243973242456
2022,4,6,37,73.74335386835386
2022,4,6,41,2.293103448275862
2022,4,6,61,1.0476190476190477
2022,4,6,65,275.53540612193615
2022,4,6,67,23.466823641596058
2022,4,6,71,34.28101429697175
2022,4,6,83,3.0516114982578397
2022,4,6,85,5.88828314295604
2022,4,6,89,4.3464912280701755
2022,4,6,97,1.1203703703703705
2022,4,6,99,8.466666666666667
2022,4,6,101,0.4946236559139784
2022,4,6,107,12.522205905805302
2022,4,6,111,0.0342450271247738
2022,4,6,113,18.425381263616558
2022,4,6,115,0.3214285714285714
2022,4,34,21,15.466666666666669
2022,4,34,31,0.0
2022,4,34,37,0.1904761904761904
2022,4,37,19,1.4107142857142858
2022,4,37,67,15.944760101010102
2022,4,37,71,4.0
2022,4,37,129,21.46904024767802
2022,4,37,133,1.25
2022,4,49,35,0.0
2022,4,53,5,0.32258064516129026
2022,4,53,25,1.5232558139534884
2022,4,53,77,1.7333333333333334
2022,5,4,13,11.938058668009567
2022,5,4,19,0.8333333333333333
2022,5,4,21,2.632911392405063
2022,5,4,27,26.341463414634145
2022,5,6,1,15.996696609678354
2022,5,6,7,8.53344682185992
2022,5,6,11,5.333333333333333
2022,5,6,13,9.375893134513824
2022,5,6,19,41.5165006572351
2022,5,6,21,2.342857142857143
2022,5,6,29,108.26694631402661
2022,5,6,31,16.666666666666664
2022,5,6,37,98.58272898587458
2022,5,6,41,4.590042372881356
2022,5,6,61,9.508920187793427
2022,5,6,65,184.55879590810167
2022,5,6,67,31.378304008651515
2022,5,6,71,34.88484523248016
2022,5,6,83,10.161196911196912
2022,5,6,85,8.76325235109718
2022,5,6,89,12.247980295566503
2022,5,6,97,4.536977030352748
2022,5,6,99,57.63591130954634
2022,5,6,101,0.5749128919860627
2022,5,6,107,54.41549370546825
2022,5,6,111,104.89176029962545
2022,5,6,113,28.65322830202417
2022,5,6,115,11.082142857142857
2022,5,31,13,0.0
2022,5,31,111,0.3333333333333333
2022,5,34,1,0.5390625
2022,5,34,3,0.946236559139785
2022,5,34,9,6.914893617021276
2022,5,34,11,1.5843881856540083
2022,5,34,15,55.53333333333333
2022,5,34,17,0.13425925925925922
2022,5,34,19,45.28947368421053
2022,5,34,21,5.07539461467038
2022,5,34,23,1.1261261261261262
2022,5,34,25,8.487962962962962
2022,5,34,29,15.082142857142857
2022,5,34,31,4.533333333333333
2022,5,34,33,9.028284671532846
2022,5,34,35,148.26315789473685
2022,5,34,37,1.0421052631578946
2022,5,37,19,2.242857142857143
2022,5,37,67,24.473684210526315
2022,5,37,71,3.0
2022,5,37,129,75.05532532117695
2022,5,37,133,0.5
2022,5,46,11,1.6842105263157894
2022,5,46,29,0.054054054054054
2022,5,46,65,0.375
2022,5,46,83,1.6666666666666665
2022,5,46,99,1.9553734061930783
2022,5,49,11,91.59102244389027
2022,5,49,35,74.17386936019719
2022,5,53,5,2.6979166666666665
2022,5,53,25,3.5139442231075697
2022,5,53,67,0.1
2022,5,53,77,13.416666666666666
2022,5,56,39,0.0588235294117647
2022,6,4,13,4.53083109919571
2022,6,4,21,13.108108108108109
2022,6,4,27,13.95238095238095
2022,6,6,1,12.862037962037961
2022,6,6,7,34.828019537334384
2022,6,6,11,9.023809523809524
2022,6,6,13,18.818620108593898
2022,6,6,19,74.31954234344673
2022,6,6,21,12.0
2022,6,6,29,87.03876446950824
2022,6,6,31,80.83333333333333
2022,6,6,37,104.28179708922168
2022,6,6,41,3.552941176470588
2022,6,6,61,26.125167652859965
2022,6,6,65,194.46007396431887
2022,6,6,67,69.8303167884107
2022,6,6,71,40.221376811594205
2022,6,6,83,10.320567375886524
2022,6,6,85,9.181339684780053
2022,6,6,89,34.79340047094441
2022,6,6,97,11.786201178017956
2022,6,6,99,39.75065973891932
2022,6,6,101,35.45481185481185
2022,6,6,107,72.89137786101706
2022,6,6,111,41.39429684917445
2022,6,6,113,72.31440187260976
2022,6,6,115,117.09555984555985
2022,6,31,13,1.0
2022,6,31,55,2.0
2022,6,31,79,1.7222222222222223
2022,6,31,89,3.333333333333333
2022,6,31,111,5.166666666666666
2022,6,31,157,0.6
2022,6,31,173,2.5
2022,6,31,179,20.666666666666664
2022,6,34,1,72.62129925735239
