DateTime,West Nile virus[en]
2019-03-30, 60
2019-03-31, 74
2019-04-01, 115
2019-04-02, 97
2019-04-03, 91
2019-04-04, 91
2019-04-05, 71
2019-04-06, 87
2019-04-07, 305
2019-04-08, 119
2019-04-09, 107
2019-04-10, 109
2019-04-11, 104
2019-04-12, 69
2019-04-13, 55
2019-04-14, 83
2019-04-15, 95
2019-04-16, 109
2019-04-17, 120
2019-04-18, 78
2019-04-19, 71
2019-04-20, 59
2019-04-21, 55
2019-04-22, 83
2019-04-23, 98
2019-04-24, 92
2019-04-25, 92
2019-04-26, 83
2019-04-27, 89
2019-04-28, 62
2019-04-29, 101
2019-04-30, 86
2019-05-01, 99
2019-05-02, 105
2019-05-03, 96
2019-05-04, 50
2019-05-05, 73
2019-05-06, 85
2019-05-07, 85
2019-05-08, 97
2019-05-09, 92
2019-05-10, 81
2019-05-11, 64
2019-05-12, 82
2019-05-13, 111
2019-05-14, 73
2019-05-15, 103
2019-05-16, 93
2019-05-17, 69
2019-05-18, 56
2019-05-19, 62
2019-05-20, 90
2019-05-21, 75
2019-05-22, 135
2019-05-23, 80
2019-05-24, 66
2019-05-25, 71
2019-05-26, 79
2019-05-27, 81
2019-05-28, 116
2019-05-29, 114
2019-05-30, 90
2019-05-31, 94
2019-06-01, 77
2019-06-02, 80
2019-06-03, 115
2019-06-04, 112
2019-06-05, 109
2019-06-06, 109
2019-06-07, 85
2019-06-08, 88
2019-06-09, 118
2019-06-10, 185
2019-06-11, 164
2019-06-12, 125
2019-06-13, 121
2019-06-14, 94
2019-06-15, 119
2019-06-16, 93
2019-06-17, 377
2019-06-18, 341
2019-06-19, 329
2019-06-20, 288
2019-06-21, 172
2019-06-22, 110
2019-06-23, 111
2019-06-24, 144
2019-06-25, 141
2019-06-26, 123
2019-06-27, 141
2019-06-28, 106
2019-06-29, 78
2019-06-30, 79
2019-07-01, 114
2019-07-02, 156
2019-07-03, 147
2019-07-04, 127
2019-07-05, 135
2019-07-06, 64
2019-07-07, 61
2019-07-08, 114
2019-07-09, 101
2019-07-10, 135
2019-07-11, 120
2019-07-12, 147
2019-07-13, 132
2019-07-14, 118
2019-07-15, 127
2019-07-16, 124
2019-07-17, 171
2019-07-18, 115
2019-07-19, 119
2019-07-20, 105
2019-07-21, 101
2019-07-22, 154
2019-07-23, 142
2019-07-24, 128
2019-07-25, 157
2019-07-26, 135
2019-07-27, 102
2019-07-28, 80
2019-07-29, 158
2019-07-30, 185
2019-07-31, 207
2019-08-01, 173
2019-08-02, 127
2019-08-03, 91
2019-08-04, 140
2019-08-05, 161
2019-08-06, 261
2019-08-07, 170
2019-08-08, 178
2019-08-09, 196
2019-08-10, 143
2019-08-11, 124
2019-08-12, 158
2019-08-13, 248
2019-08-14, 156
2019-08-15, 166
2019-08-16, 162
2019-08-17, 94
2019-08-18, 79
2019-08-19, 138
2019-08-20, 210
2019-08-21, 207
2019-08-22, 194
2019-08-23, 155
2019-08-24, 96
2019-08-25, 101
2019-08-26, 181
2019-08-27, 164
2019-08-28, 129
2019-08-29, 131
2019-08-30, 134
2019-08-31, 115
2019-09-01, 113
2019-09-02, 97
2019-09-03, 89
2019-09-04, 142
2019-09-05, 118
2019-09-06, 130
2019-09-07, 88
2019-09-08, 105
2019-09-09, 117
2019-09-10, 110
2019-09-11, 112
2019-09-12, 122
2019-09-13, 99
2019-09-14, 98
2019-09-15, 99
2019-09-16, 121
2019-09-17, 126
2019-09-18, 154
2019-09-19, 125
2019-09-20, 123
2019-09-21, 60
2019-09-22, 67
2019-09-23, 118
2019-09-24, 115
2019-09-25, 159
2019-09-26, 121
2019-09-27, 176
2019-09-28, 92
2019-09-29, 109
2019-09-30, 209
2019-10-01, 192
2019-10-02, 142
2019-10-03, 141
2019-10-04, 100
2019-10-05, 57
2019-10-06, 74
2019-10-07, 72
2019-10-08, 96
2019-10-09, 130
2019-10-10, 113
2019-10-11, 91
2019-10-12, 49
2019-10-13, 59
2019-10-14, 95
2019-10-15, 108
2019-10-16, 85
2019-10-17, 75
2019-10-18, 99
2019-10-19, 57
2019-10-20, 73
2019-10-21, 110
2019-10-22, 90
2019-10-23, 107
2019-10-24, 130
2019-10-25, 146
2019-10-26, 86
2019-10-27, 77
2019-10-28, 102
2019-10-29, 101
2019-10-30, 73
2019-10-31, 87
2019-11-01, 76
2019-11-02, 60
2019-11-03, 55
2019-11-04, 80
2019-11-05, 79
2019-11-06, 75
2019-11-07, 78
2019-11-08, 87
2019-11-09, 56
2019-11-10, 45
2019-11-11, 104
2019-11-12, 109
2019-11-13, 92
2019-11-14, 72
2019-11-15, 79
2019-11-16, 41
2019-11-17, 60
2019-11-18, 72
2019-11-19, 80
2019-11-20, 73
2019-11-21, 64
2019-11-22, 75
2019-11-23, 70
2019-11-24, 65
2019-11-25, 102
2019-11-26, 77
2019-11-27, 87
2019-11-28, 56
2019-11-29, 48
2019-11-30, 49
2019-12-01, 55
2019-12-02, 85
2019-12-03, 79
2019-12-04, 86
2019-12-05, 76
2019-12-06, 53
2019-12-07, 61
2019-12-08, 45
2019-12-09, 53
2019-12-10, 67
2019-12-11, 66
2019-12-12, 68
2019-12-13, 45
2019-12-14, 37
2019-12-15, 53
2019-12-16, 57
2019-12-17, 46
2019-12-18, 49
2019-12-19, 60
2019-12-20, 50
2019-12-21, 44
2019-12-22, 31
2019-12-23, 29
2019-12-24, 31
2019-12-25, 35
2019-12-26, 52
2019-12-27, 33
2019-12-28, 42
2019-12-29, 27
2019-12-30, 44
2019-12-31, 29
2020-01-01, 27
2020-01-02, 53
2020-01-03, 39
2020-01-04, 44
2020-01-05, 47
2020-01-06, 55
2020-01-07, 61
2020-01-08, 51
2020-01-09, 63
2020-01-10, 58
2020-01-11, 39
2020-01-12, 37
2020-01-13, 59
2020-01-14, 82
2020-01-15, 71
2020-01-16, 63
2020-01-17, 63
2020-01-18, 72
2020-01-19, 49
2020-01-20, 66
2020-01-21, 89
2020-01-22, 74
2020-01-23, 111
2020-01-24, 108
2020-01-25, 94
2020-01-26, 93
2020-01-27, 161
2020-01-28, 189
2020-01-29, 134
2020-01-30, 128
2020-01-31, 107
2020-02-01, 107
2020-02-02, 90
2020-02-03, 124
2020-02-04, 110
2020-02-05, 98
2020-02-06, 98
2020-02-07, 85
2020-02-08, 95
2020-02-09, 64
2020-02-10, 95
2020-02-11, 103
2020-02-12, 103
2020-02-13, 122
2020-02-14, 67
2020-02-15, 58
2020-02-16, 72
2020-02-17, 73
2020-02-18, 75
2020-02-19, 64
2020-02-20, 86
2020-02-21, 76
2020-02-22, 52
2020-02-23, 56
2020-02-24, 85
2020-02-25, 111
2020-02-26, 122
2020-02-27, 136
2020-02-28, 131
2020-02-29, 99
2020-03-01, 96
2020-03-02, 161
2020-03-03, 130
2020-03-04, 100
2020-03-05, 126
2020-03-06, 125
2020-03-07, 122
2020-03-08, 112
2020-03-09, 191
2020-03-10, 226
2020-03-11, 224
2020-03-12, 235
2020-03-13, 361
2020-03-14, 192
2020-03-15, 177
2020-03-16, 215
2020-03-17, 253
2020-03-18, 391
2020-03-19, 506
2020-03-20, 398
2020-03-21, 250
2020-03-22, 256
2020-03-23, 274
2020-03-24, 258
2020-03-25, 734
2020-03-26, 206
2020-03-27, 220
2020-03-28, 198
2020-03-29, 167
2020-03-30, 191
2020-03-31, 168
2020-04-01, 178
2020-04-02, 185
2020-04-03, 145
2020-04-04, 148
2020-04-05, 278
2020-04-06, 263
2020-04-07, 156
2020-04-08, 152
2020-04-09, 142
2020-04-10, 122
2020-04-11, 112
2020-04-12, 121
2020-04-13, 136
2020-04-14, 186
2020-04-15, 144
2020-04-16, 133
2020-04-17, 129
2020-04-18, 121
2020-04-19, 119
2020-04-20, 133
2020-04-21, 126
2020-04-22, 136
2020-04-23, 118
2020-04-24, 101
2020-04-25, 99
2020-04-26, 86
2020-04-27, 107
2020-04-28, 166
2020-04-29, 118
2020-04-30, 117
2020-05-01, 93
2020-05-02, 84
2020-05-03, 87
2020-05-04, 100
2020-05-05, 106
2020-05-06, 98
2020-05-07, 111
2020-05-08, 80
2020-05-09, 49
2020-05-10, 93
2020-05-11, 84
2020-05-12, 109
2020-05-13, 100
2020-05-14, 114
2020-05-15, 145
2020-05-16, 98
2020-05-17, 78
2020-05-18, 87
2020-05-19, 97
2020-05-20, 68
2020-05-21, 73
2020-05-22, 77
2020-05-23, 65
2020-05-24, 80
2020-05-25, 60
2020-05-26, 87
2020-05-27, 83
2020-05-28, 117
2020-05-29, 64
2020-05-30, 55
2020-05-31, 44
2020-06-01, 63
2020-06-02, 86
2020-06-03, 61
2020-06-04, 80
2020-06-05, 109
2020-06-06, 77
2020-06-07, 64
2020-06-08, 84
2020-06-09, 97
2020-06-10, 95
2020-06-11, 143
2020-06-12, 100
2020-06-13, 60
2020-06-14, 61
2020-06-15, 73
2020-06-16, 77
2020-06-17, 90
2020-06-18, 82
2020-06-19, 105
2020-06-20, 74
2020-06-21, 77
2020-06-22, 87
2020-06-23, 75
2020-06-24, 76
2020-06-25, 57
2020-06-26, 73
2020-06-27, 48
2020-06-28, 57
2020-06-29, 86
2020-06-30, 92
2020-07-01, 49
2020-07-02, 72
2020-07-03, 52
2020-07-04, 39
2020-07-05, 89
2020-07-06, 75
2020-07-07, 161
2020-07-08, 125
2020-07-09, 84
2020-07-10, 78
2020-07-11, 92
2020-07-12, 68
2020-07-13, 76
2020-07-14, 86
2020-07-15, 101
2020-07-16, 161
2020-07-17, 103
2020-07-18, 67
2020-07-19, 79
2020-07-20, 84
2020-07-21, 76
2020-07-22, 75
2020-07-23, 92
2020-07-24, 85
2020-07-25, 48
2020-07-26, 61
2020-07-27, 112
2020-07-28, 114
2020-07-29, 94
2020-07-30, 110
2020-07-31, 96
2020-08-01, 67
2020-08-02, 80
2020-08-03, 62
2020-08-04, 107
2020-08-05, 106
2020-08-06, 92
2020-08-07, 75
2020-08-08, 105
2020-08-09, 82
2020-08-10, 89
2020-08-11, 124
2020-08-12, 180
2020-08-13, 215
2020-08-14, 188
2020-08-15, 125
2020-08-16, 109
2020-08-17, 124
2020-08-18, 106
2020-08-19, 169
2020-08-20, 118
2020-08-21, 210
2020-08-22, 113
2020-08-23, 127
2020-08-24, 115
2020-08-25, 158
2020-08-26, 154
2020-08-27, 113
2020-08-28, 96
2020-08-29, 83
2020-08-30, 80
2020-08-31, 116
2020-09-01, 86
2020-09-02, 128
2020-09-03, 72
2020-09-04, 87
2020-09-05, 60
2020-09-06, 63
2020-09-07, 84
2020-09-08, 83
2020-09-09, 88
2020-09-10, 99
2020-09-11, 143
2020-09-12, 108
2020-09-13, 75
2020-09-14, 104
2020-09-15, 84
2020-09-16, 206
2020-09-17, 116
2020-09-18, 106
2020-09-19, 76
2020-09-20, 67
2020-09-21, 86
2020-09-22, 86
2020-09-23, 77
2020-09-24, 62
2020-09-25, 80
2020-09-26, 56
2020-09-27, 45
2020-09-28, 79
2020-09-29, 73
2020-09-30, 76
2020-10-01, 69
2020-10-02, 51
2020-10-03, 43
2020-10-04, 59
2020-10-05, 71
2020-10-06, 1096
2020-10-07, 203
2020-10-08, 127
2020-10-09, 90
2020-10-10, 66
2020-10-11, 42
2020-10-12, 79
2020-10-13, 125
2020-10-14, 88
2020-10-15, 225
2020-10-16, 140
2020-10-17, 73
2020-10-18, 61
2020-10-19, 81
2020-10-20, 93
2020-10-21, 89
2020-10-22, 71
2020-10-23, 61
2020-10-24, 36
2020-10-25, 48
2020-10-26, 62
2020-10-27, 63
2020-10-28, 66
2020-10-29, 50
2020-10-30, 56
2020-10-31, 52
2020-11-01, 52
2020-11-02, 68
2020-11-03, 46
2020-11-04, 35
2020-11-05, 50
2020-11-06, 58
2020-11-07, 36
2020-11-08, 99
2020-11-09, 79
2020-11-10, 74
2020-11-11, 93
2020-11-12, 78
2020-11-13, 64
2020-11-14, 54
2020-11-15, 42
2020-11-16, 68
2020-11-17, 45
2020-11-18, 63
2020-11-19, 57
2020-11-20, 52
2020-11-21, 36
2020-11-22, 56
2020-11-23, 59
2020-11-24, 73
2020-11-25, 58
2020-11-26, 35
2020-11-27, 48
2020-11-28, 34
2020-11-29, 45
2020-11-30, 61
2020-12-01, 75
2020-12-02, 47
2020-12-03, 75
2020-12-04, 66
2020-12-05, 32
2020-12-06, 44
2020-12-07, 80
2020-12-08, 62
2020-12-09, 62
2020-12-10, 43
2020-12-11, 50
2020-12-12, 30
2020-12-13, 42
2020-12-14, 42
2020-12-15, 41
2020-12-16, 37
2020-12-17, 40
2020-12-18, 43
2020-12-19, 27
2020-12-20, 43
2020-12-21, 51
2020-12-22, 49
2020-12-23, 50
2020-12-24, 34
2020-12-25, 17
2020-12-26, 40
2020-12-27, 39
2020-12-28, 43
2020-12-29, 60
2020-12-30, 53
2020-12-31, 34
2021-01-01, 55
2021-01-02, 40
2021-01-03, 55
2021-01-04, 46
2021-01-05, 43
2021-01-06, 42
2021-01-07, 48
2021-01-08, 48
2021-01-09, 43
2021-01-10, 51
2021-01-11, 43
2021-01-12, 45
2021-01-13, 42
2021-01-14, 47
2021-01-15, 38
2021-01-16, 30
2021-01-17, 36
2021-01-18, 52
2021-01-19, 48
2021-01-20, 43
2021-01-21, 47
2021-01-22, 985
2021-01-23, 738
2021-01-24, 361
2021-01-25, 233
2021-01-26, 137
2021-01-27, 153
2021-01-28, 125
2021-01-29, 97
2021-01-30, 69
2021-01-31, 68
2021-02-01, 130
2021-02-02, 88
2021-02-03, 78
2021-02-04, 82
2021-02-05, 76
2021-02-06, 50
2021-02-07, 56
2021-02-08, 68
2021-02-09, 63
2021-02-10, 67
2021-02-11, 73
2021-02-12, 64
2021-02-13, 200
2021-02-14, 231
2021-02-15, 155
2021-02-16, 128
2021-02-17, 116
2021-02-18, 107
2021-02-19, 97
2021-02-20, 87
2021-02-21, 77
2021-02-22, 77
2021-02-23, 83
2021-02-24, 64
2021-02-25, 67
2021-02-26, 59
2021-02-27, 40
2021-02-28, 55
2021-03-01, 68
2021-03-02, 68
2021-03-03, 69
2021-03-04, 71
2021-03-05, 72
2021-03-06, 58
2021-03-07, 43
2021-03-08, 69
2021-03-09, 64
2021-03-10, 101
2021-03-11, 78
2021-03-12, 44
2021-03-13, 62
2021-03-14, 64
2021-03-15, 69
2021-03-16, 54
2021-03-17, 72
2021-03-18, 69
2021-03-19, 44
2021-03-20, 48
2021-03-21, 53
2021-03-22, 104
2021-03-23, 83
2021-03-24, 59
2021-03-25, 63
2021-03-26, 50
2021-03-27, 42
2021-03-28, 52
2021-03-29, 63
2021-03-30, 53
2021-03-31, 48
2021-04-01, 60
2021-04-02, 46
2021-04-03, 29
2021-04-04, 52
2021-04-05, 57
2021-04-06, 53
2021-04-07, 56
2021-04-08, 52
2021-04-09, 61
2021-04-10, 39
2021-04-11, 36
2021-04-12, 46
2021-04-13, 59
2021-04-14, 75
2021-04-15, 56
2021-04-16, 55
2021-04-17, 38
2021-04-18, 35
2021-04-19, 49
2021-04-20, 54
2021-04-21, 51
2021-04-22, 67
2021-04-23, 49
2021-04-24, 46
2021-04-25, 58
2021-04-26, 53
2021-04-27, 56
2021-04-28, 55
2021-04-29, 49
2021-04-30, 48
2021-05-01, 31
2021-05-02, 51
2021-05-03, 57
2021-05-04, 54
2021-05-05, 67
2021-05-06, 80
2021-05-07, 49
2021-05-08, 28
2021-05-09, 55
2021-05-10, 48
2021-05-11, 62
2021-05-12, 49
2021-05-13, 55
2021-05-14, 38
2021-05-15, 46
2021-05-16, 43
2021-05-17, 58
2021-05-18, 70
2021-05-19, 48
2021-05-20, 60
2021-05-21, 38
2021-05-22, 41
2021-05-23, 35
2021-05-24, 53
2021-05-25, 57
2021-05-26, 49
2021-05-27, 45
2021-05-28, 55
2021-05-29, 45
2021-05-30, 35
2021-05-31, 49
2021-06-01, 67
2021-06-02, 70
2021-06-03, 60
2021-06-04, 60
2021-06-05, 53
2021-06-06, 38
2021-06-07, 56
2021-06-08, 48
2021-06-09, 63
2021-06-10, 67
2021-06-11, 62
2021-06-12, 40
2021-06-13, 23
2021-06-14, 55
2021-06-15, 42
2021-06-16, 52
2021-06-17, 51
2021-06-18, 44
2021-06-19, 49
2021-06-20, 45
2021-06-21, 58
2021-06-22, 51
2021-06-23, 61
2021-06-24, 45
2021-06-25, 39
2021-06-26, 34
2021-06-27, 39
2021-06-28, 50
2021-06-29, 55
2021-06-30, 44
2021-07-01, 57
2021-07-02, 53
2021-07-03, 31
2021-07-04, 35
2021-07-05, 76
2021-07-06, 83
2021-07-07, 55
2021-07-08, 49
2021-07-09, 94
2021-07-10, 76
2021-07-11, 57
2021-07-12, 67
2021-07-13, 73
2021-07-14, 63
2021-07-15, 47
2021-07-16, 80
2021-07-17, 55
2021-07-18, 42
2021-07-19, 51
2021-07-20, 53
2021-07-21, 74
2021-07-22, 90
2021-07-23, 113
2021-07-24, 49
2021-07-25, 81
2021-07-26, 63
2021-07-27, 60
2021-07-28, 58
2021-07-29, 71
2021-07-30, 65
2021-07-31, 40
2021-08-01, 54
2021-08-02, 52
2021-08-03, 52
2021-08-04, 64
2021-08-05, 58
2021-08-06, 42
2021-08-07, 35
2021-08-08, 56
2021-08-09, 66
2021-08-10, 90
2021-08-11, 63
2021-08-12, 79
2021-08-13, 47
2021-08-14, 36
2021-08-15, 33
2021-08-16, 53
2021-08-17, 49
2021-08-18, 81
2021-08-19, 72
2021-08-20, 98
2021-08-21, 69
2021-08-22, 48
2021-08-23, 63
2021-08-24, 74
2021-08-25, 82
2021-08-26, 74
2021-08-27, 62
2021-08-28, 59
2021-08-29, 49
2021-08-30, 130
2021-08-31, 71
2021-09-01, 70
2021-09-02, 70
2021-09-03, 87
2021-09-04, 52
2021-09-05, 64
2021-09-06, 57
2021-09-07, 61
2021-09-08, 79
2021-09-09, 74
2021-09-10, 61
2021-09-11, 41
2021-09-12, 48
2021-09-13, 74
2021-09-14, 81
2021-09-15, 57
2021-09-16, 89
2021-09-17, 65
2021-09-18, 52
2021-09-19, 46
2021-09-20, 83
2021-09-21, 71
2021-09-22, 83
2021-09-23, 82
2021-09-24, 90
2021-09-25, 50
2021-09-26, 35
2021-09-27, 51
2021-09-28, 49
2021-09-29, 58
2021-09-30, 60
2021-10-01, 70
2021-10-02, 44
2021-10-03, 39
2021-10-04, 58
2021-10-05, 57
2021-10-06, 49
2021-10-07, 69
2021-10-08, 63
2021-10-09, 33
2021-10-10, 31
2021-10-11, 51
2021-10-12, 53
2021-10-13, 57
2021-10-14, 67
2021-10-15, 52
2021-10-16, 41
2021-10-17, 32
2021-10-18, 46
2021-10-19, 67
2021-10-20, 44
2021-10-21, 54
2021-10-22, 53
2021-10-23, 27
2021-10-24, 36
2021-10-25, 40
2021-10-26, 43
2021-10-27, 39
2021-10-28, 46
2021-10-29, 36
2021-10-30, 18
2021-10-31, 37
2021-11-01, 49
2021-11-02, 49
2021-11-03, 38
2021-11-04, 33
2021-11-05, 33
2021-11-06, 26
2021-11-07, 41
2021-11-08, 47
2021-11-09, 44
2021-11-10, 27
2021-11-11, 45
2021-11-12, 54
2021-11-13, 36
2021-11-14, 44
2021-11-15, 32
2021-11-16, 40
2021-11-17, 42
2021-11-18, 44
2021-11-19, 22
2021-11-20, 23
2021-11-21, 41
2021-11-22, 34
2021-11-23, 37
2021-11-24, 33
2021-11-25, 40
2021-11-26, 32
2021-11-27, 27
2021-11-28, 40
2021-11-29, 48
2021-11-30, 48
2021-12-01, 34
2021-12-02, 47
2021-12-03, 35
2021-12-04, 33
2021-12-05, 27
2021-12-06, 35
2021-12-07, 44
2021-12-08, 45
2021-12-09, 45
2021-12-10, 27
2021-12-11, 36
2021-12-12, 38
2021-12-13, 137
2021-12-14, 93
2021-12-15, 29
2021-12-16, 26
2021-12-17, 25
2021-12-18, 24
2021-12-19, 18
2021-12-20, 40
2021-12-21, 28
2021-12-22, 31
2021-12-23, 38
2021-12-24, 15
2021-12-25, 18
2021-12-26, 27
2021-12-27, 31
2021-12-28, 39
2021-12-29, 33
2021-12-30, 29
2021-12-31, 17
2022-01-01, 23
2022-01-02, 21
2022-01-03, 38
2022-01-04, 29
2022-01-05, 38
2022-01-06, 27
2022-01-07, 40
2022-01-08, 22
2022-01-09, 50
2022-01-10, 43
2022-01-11, 45
2022-01-12, 45
2022-01-13, 32
2022-01-14, 36
2022-01-15, 34
2022-01-16, 27
2022-01-17, 40
2022-01-18, 55
2022-01-19, 34
2022-01-20, 40
2022-01-21, 25
2022-01-22, 18
2022-01-23, 32
2022-01-24, 35
2022-01-25, 39
2022-01-26, 38
2022-01-27, 37
2022-01-28, 45
2022-01-29, 24
2022-01-30, 37
2022-01-31, 36
2022-02-01, 48
2022-02-02, 29
2022-02-03, 29
2022-02-04, 35
2022-02-05, 32
2022-02-06, 27
2022-02-07, 34
2022-02-08, 43
2022-02-09, 47
2022-02-10, 44
2022-02-11, 32
2022-02-12, 21
2022-02-13, 24
2022-02-14, 38
2022-02-15, 58
2022-02-16, 36
2022-02-17, 38
2022-02-18, 41
2022-02-19, 23
2022-02-20, 39
2022-02-21, 36
2022-02-22, 39
2022-02-23, 31
2022-02-24, 40
2022-02-25, 32
2022-02-26, 32
2022-02-27, 17
2022-02-28, 29
2022-03-01, 39
2022-03-02, 37
2022-03-03, 35
2022-03-04, 40
2022-03-05, 20
2022-03-06, 21
2022-03-07, 39
2022-03-08, 32
2022-03-09, 60
2022-03-10, 42
2022-03-11, 58
2022-03-12, 38
2022-03-13, 28
2022-03-14, 36
2022-03-15, 35
2022-03-16, 45
2022-03-17, 28
2022-03-18, 25
2022-03-19, 28
2022-03-20, 31
2022-03-21, 36
2022-03-22, 29
2022-03-23, 27
2022-03-24, 42
2022-03-25, 40
2022-03-26, 34
2022-03-27, 38
2022-03-28, 46
2022-03-29, 50
2022-03-30, 35
2022-03-31, 41
2022-04-01, 32
2022-04-02, 26
2022-04-03, 55
2022-04-04, 67
2022-04-05, 43
2022-04-06, 40
2022-04-07, 50
2022-04-08, 40
2022-04-09, 32
2022-04-10, 26
2022-04-11, 36
2022-04-12, 41
2022-04-13, 27
2022-04-14, 45
2022-04-15, 44
2022-04-16, 23
2022-04-17, 38
2022-04-18, 28
2022-04-19, 36
2022-04-20, 36
2022-04-21, 42
2022-04-22, 25
2022-04-23, 32
2022-04-24, 58
2022-04-25, 35
2022-04-26, 35
2022-04-27, 37
2022-04-28, 48
2022-04-29, 36
2022-04-30, 24
2022-05-01, 25
2022-05-02, 36
2022-05-03, 35
2022-05-04, 26
2022-05-05, 35
2022-05-06, 29
2022-05-07, 22
2022-05-08, 18
2022-05-09, 44
2022-05-10, 64
2022-05-11, 49
2022-05-12, 33
2022-05-13, 42
2022-05-14, 21
2022-05-15, 28
2022-05-16, 61
2022-05-17, 31
2022-05-18, 38
2022-05-19, 53
2022-05-20, 56
2022-05-21, 32
2022-05-22, 28
2022-05-23, 34
2022-05-24, 33
2022-05-25, 41
2022-05-26, 25
2022-05-27, 19
2022-05-28, 27
2022-05-29, 125
2022-05-30, 144
2022-05-31, 77
2022-06-01, 54
2022-06-02, 30
2022-06-03, 54
2022-06-04, 30
2022-06-05, 36
2022-06-06, 33
2022-06-07, 47
2022-06-08, 36
2022-06-09, 35
2022-06-10, 27
2022-06-11, 22
2022-06-12, 34
2022-06-13, 41
2022-06-14, 47
2022-06-15, 39
2022-06-16, 30
2022-06-17, 27
2022-06-18, 19
2022-06-19, 42
2022-06-20, 32
2022-06-21, 39
2022-06-22, 40
2022-06-23, 38
2022-06-24, 41
2022-06-25, 30
2022-06-26, 22
2022-06-27, 29
2022-06-28, 34
2022-06-29, 53
2022-06-30, 39
2022-07-01, 37
2022-07-02, 22
2022-07-03, 26
2022-07-04, 25
2022-07-05, 76
2022-07-06, 56
2022-07-07, 64
2022-07-08, 42
2022-07-09, 27
2022-07-10, 18
2022-07-11, 45
2022-07-12, 40
2022-07-13, 37
2022-07-14, 37
2022-07-15, 59
2022-07-16, 45
2022-07-17, 43
2022-07-18, 41
2022-07-19, 52
2022-07-20, 60
2022-07-21, 75
2022-07-22, 80
2022-07-23, 43
2022-07-24, 32
2022-07-25, 37
2022-07-26, 48
2022-07-27, 45
2022-07-28, 46
2022-07-29, 45
2022-07-30, 77
2022-07-31, 50
2022-08-01, 55
2022-08-02, 99
2022-08-03, 72
2022-08-04, 77
2022-08-05, 69
2022-08-06, 63
2022-08-07, 28
2022-08-08, 60
2022-08-09, 81
2022-08-10, 66
2022-08-11, 84
2022-08-12, 59
2022-08-13, 63
2022-08-14, 46
2022-08-15, 56
2022-08-16, 69
2022-08-17, 116
2022-08-18, 89
2022-08-19, 71
2022-08-20, 47
2022-08-21, 39
2022-08-22, 68
2022-08-23, 77
2022-08-24, 57
2022-08-25, 71
2022-08-26, 62
2022-08-27, 47
2022-08-28, 59
2022-08-29, 40
2022-08-30, 75
2022-08-31, 60
2022-09-01, 54
2022-09-02, 67
2022-09-03, 54
2022-09-04, 44
2022-09-05, 56
2022-09-06, 67
2022-09-07, 76
2022-09-08, 77
2022-09-09, 58
2022-09-10, 58
2022-09-11, 43
2022-09-12, 53
2022-09-13, 41
2022-09-14, 68
2022-09-15, 74
2022-09-16, 62
2022-09-17, 40
2022-09-18, 33
2022-09-19, 57
2022-09-20, 53
2022-09-21, 49
2022-09-22, 49
2022-09-23, 50
2022-09-24, 28
2022-09-25, 55
2022-09-26, 61
2022-09-27, 50
2022-09-28, 40
2022-09-29, 47
2022-09-30, 38
2022-10-01, 32
2022-10-02, 31
2022-10-03, 43
2022-10-04, 52
2022-10-05, 30
2022-10-06, 53
2022-10-07, 37
2022-10-08, 14
2022-10-09, 32
2022-10-10, 45
2022-10-11, 45
2022-10-12, 37
2022-10-13, 46
2022-10-14, 40
2022-10-15, 29
2022-10-16, 26
2022-10-17, 47
2022-10-18, 37
2022-10-19, 36
2022-10-20, 34
2022-10-21, 25
2022-10-22, 27
2022-10-23, 38
2022-10-24, 45
2022-10-25, 68
2022-10-26, 41
2022-10-27, 31
2022-10-28, 30
2022-10-29, 23
2022-10-30, 22
2022-10-31, 41
2022-11-01, 65
2022-11-02, 39
2022-11-03, 30
2022-11-04, 33
2022-11-05, 21
2022-11-06, 29
2022-11-07, 31
2022-11-08, 28
2022-11-09, 34
2022-11-10, 23
2022-11-11, 31
2022-11-12, 24
2022-11-13, 23
2022-11-14, 28
2022-11-15, 38
2022-11-16, 31
2022-11-17, 41
2022-11-18, 34
2022-11-19, 32
2022-11-20, 22
2022-11-21, 33
2022-11-22, 30
2022-11-23, 20
2022-11-24, 19
2022-11-25, 20
2022-11-26, 29
2022-11-27, 26
2022-11-28, 33
2022-11-29, 29
2022-11-30, 24
2022-12-01, 34
2022-12-02, 26
2022-12-03, 19
2022-12-04, 19
2022-12-05, 29
2022-12-06, 29
2022-12-07, 39
2022-12-08, 38
2022-12-09, 31
2022-12-10, 26
2022-12-11, 29
2022-12-12, 18
2022-12-13, 22
2022-12-14, 24
2022-12-15, 28
2022-12-16, 21
2022-12-17, 37
2022-12-18, 21
2022-12-19, 15
2022-12-20, 19
2022-12-21, 21
2022-12-22, 18
2022-12-23, 28
2022-12-24, 22
2022-12-25, 14
2022-12-26, 15
2022-12-27, 18
2022-12-28, 14
2022-12-29, 16
2022-12-30, 23
2022-12-31, 20
2023-01-01, 0
2023-01-02, 0
2023-01-03, 0
2023-01-04, 31
2023-01-05, 26
2023-01-06, 23
2023-01-07, 10
2023-01-08, 21
2023-01-09, 23
2023-01-10, 29
2023-01-11, 34
2023-01-12, 34
2023-01-13, 22
2023-01-14, 24
2023-01-15, 25
2023-01-16, 34
2023-01-17, 60
2023-01-18, 42
2023-01-19, 18
2023-01-20, 28
2023-01-21, 24
2023-01-22, 33
2023-01-23, 36
2023-01-24, 26
2023-01-25, 36
