,state,statefp,countyfp,year,month,species,inf/pool
12294,New Jersey,34,29,2007,8,Culex salinarius,0.0
12295,New Jersey,34,29,2007,8,Culex pipiens,0.020833333333333332
12296,New Jersey,34,29,2007,8,Culex restuans,0.010810810810810811
12297,New Jersey,34,29,2007,8,Culex salinarius,0.0
12298,New Jersey,34,29,2007,9,Culex salinarius,0.0
12299,New Jersey,34,29,2007,9,Culex salinarius,0.0
12300,New Jersey,34,29,2007,10,Culex restuans,0.0
12301,New Jersey,34,29,2007,10,Culex salinarius,0.0
12302,New Jersey,34,29,2007,10,Culex pipiens,0.0
12303,New Jersey,34,29,2007,10,Culex restuans,0.0
12304,New Jersey,34,29,2007,10,Culex salinarius,0.0
12305,New Jersey,34,29,2008,6,Culex pipiens,0.0
12306,New Jersey,34,29,2008,6,Culex restuans,0.0
12307,New Jersey,34,29,2008,6,Culex salinarius,0.0
12308,New Jersey,34,29,2008,6,Culex pipiens,0.0
12309,New Jersey,34,29,2008,6,Culex restuans,0.0
12310,New Jersey,34,29,2008,6,Culex salinarius,0.0
12311,New Jersey,34,29,2008,7,Culex restuans,0.0
12312,New Jersey,34,29,2008,7,Culex salinarius,0.0
12313,New Jersey,34,29,2008,7,Culex pipiens,0.005813953488372093
12314,New Jersey,34,29,2008,7,Culex restuans,0.0
12315,New Jersey,34,29,2008,7,Culex salinarius,0.0
12316,New Jersey,34,29,2008,8,Culex salinarius,0.0
12317,New Jersey,34,29,2008,9,Culex pipiens,0.0
12318,New Jersey,34,29,2008,9,Culex restuans,0.0
12319,New Jersey,34,29,2008,9,Culex salinarius,0.0
12320,New Jersey,34,29,2008,9,Culex pipiens,0.0
12321,New Jersey,34,29,2008,9,Culex restuans,0.0
12322,New Jersey,34,29,2008,10,Culex restuans,0.0
12323,New Jersey,34,29,2008,10,Culex salinarius,0.0
12324,New Jersey,34,29,2008,10,Culex pipiens,0.0
12325,New Jersey,34,29,2008,10,Culex restuans,0.0
12326,New Jersey,34,29,2009,6,Culex restuans,0.0
12327,New Jersey,34,29,2009,6,Culex salinarius,0.0
12328,New Jersey,34,29,2009,6,Culex salinarius,0.0
12329,New Jersey,34,29,2009,7,Culex restuans,0.0
12330,New Jersey,34,29,2009,7,Culex salinarius,0.0
12331,New Jersey,34,29,2009,8,Culex restuans,0.0
12332,New Jersey,34,29,2009,8,Culex salinarius,0.0
12333,New Jersey,34,29,2009,8,Culex salinarius,0.0
12334,New Jersey,34,29,2009,9,Culex pipiens,0.0
12335,New Jersey,34,29,2009,9,Culex restuans,0.0
12336,New Jersey,34,29,2009,9,Culex salinarius,0.0
12337,New Jersey,34,29,2009,9,Culex pipiens,0.0
12338,New Jersey,34,29,2009,9,Culex restuans,0.0
12339,New Jersey,34,29,2009,9,Culex restuans,0.0
12340,New Jersey,34,29,2009,10,Culex pipiens,0.0
12341,New Jersey,34,29,2009,10,Culex restuans,0.0
12342,New Jersey,34,29,2009,10,Culex pipiens,0.0
12343,New Jersey,34,29,2009,10,Culex restuans,0.0
12344,New Jersey,34,29,2010,7,Culex restuans,1.0
12345,New Jersey,34,29,2010,7,Culex restuans,0.0
12346,New Jersey,34,29,2010,7,Culex salinarius,0.0
12347,New Jersey,34,29,2010,8,Culex salinarius,0.0
12348,New Jersey,34,29,2010,8,Culex restuans,0.0
12349,New Jersey,34,29,2010,9,Culex pipiens,0.0
12350,New Jersey,34,29,2010,9,Culex restuans,0.0
12351,New Jersey,34,29,2010,9,Culex salinarius,0.0
12352,New Jersey,34,29,2010,9,Culex restuans,0.0
12353,New Jersey,34,29,2010,10,Culex restuans,0.0
12354,New Jersey,34,29,2011,6,Culex salinarius,0.0
12355,New Jersey,34,29,2011,6,Culex restuans,0.0
12356,New Jersey,34,29,2011,6,Culex salinarius,0.0
12357,New Jersey,34,29,2011,6,Culex restuans,0.0
12358,New Jersey,34,29,2011,7,Culex salinarius,0.0
12359,New Jersey,34,29,2011,7,Culex restuans,0.0
12360,New Jersey,34,29,2011,8,Culex restuans,0.0
12361,New Jersey,34,29,2011,8,Culex salinarius,0.0
12362,New Jersey,34,29,2011,8,Culex restuans,0.0
12363,New Jersey,34,29,2011,9,Culex salinarius,0.0
12364,New Jersey,34,29,2011,9,Culex restuans,0.0
12365,New Jersey,34,29,2011,10,Culex restuans,0.0
12366,New Jersey,34,29,2012,6,Culex restuans,0.0
12367,New Jersey,34,29,2012,6,Culex salinarius,0.0
12368,New Jersey,34,29,2012,7,Culex salinarius,0.0
12369,New Jersey,34,29,2012,9,Culex salinarius,0.0
12370,New Jersey,34,29,2012,9,Culex salinarius,0.0
12371,New Jersey,34,29,2012,10,Culex salinarius,0.0
12372,New Jersey,34,29,2013,7,Culex salinarius,0.0
12373,New Jersey,34,29,2013,9,Culex salinarius,0.0
12374,New Jersey,34,29,2013,9,Culex restuans,0.0
12375,New Jersey,34,29,2013,10,Culex salinarius,0.0
12376,New Jersey,34,29,2013,10,Culex restuans,0.0
12377,New Jersey,34,29,2014,6,Culex salinarius,0.0
12378,New Jersey,34,29,2014,8,Culex salinarius,0.0
12379,New Jersey,34,29,2014,9,Culex salinarius,0.0
12380,New Jersey,34,29,2019,5,Culex salinarius,0.0
12381,New Jersey,34,29,2019,5,Culex pipiens/restuans/salinarius,0.0
12382,New Jersey,34,29,2019,6,Culex restuans,0.0
12383,New Jersey,34,29,2019,6,Culex salinarius,0.0
12384,New Jersey,34,29,2019,6,Culex pipiens/restuans/salinarius,0.0
12385,New Jersey,34,29,2019,6,Culex salinarius,0.0
12386,New Jersey,34,29,2019,6,Culex pipiens/restuans/salinarius,0.0
12387,New Jersey,34,29,2019,7,Culex pipiens/restuans/salinarius,0.0
12388,New Jersey,34,29,2019,7,Culex salinarius,0.0
12389,New Jersey,34,29,2019,7,Culex pipiens/restuans/salinarius,0.0
12390,New Jersey,34,29,2019,7,Culex salinarius,0.0
12391,New Jersey,34,29,2019,8,Culex pipiens/restuans/salinarius,0.0
12392,New Jersey,34,29,2019,8,Culex salinarius,0.0
12393,New Jersey,34,29,2019,8,Culex pipiens/restuans/salinarius,0.004914004914004914
12394,New Jersey,34,29,2019,8,Culex salinarius,0.0
12395,New Jersey,34,29,2019,9,Culex pipiens/restuans/salinarius,0.016091954022988506
12396,New Jersey,34,29,2019,9,Culex restuans,0.0
12397,New Jersey,34,29,2019,10,Culex pipiens/restuans/salinarius,0.0
12398,New Jersey,34,29,2019,10,Culex pipiens/restuans/salinarius,0.0
12399,New Jersey,34,29,2020,5,Culex salinarius,0.0
12400,New Jersey,34,29,2020,5,Culex pipiens/restuans/salinarius,0.0
12401,New Jersey,34,29,2020,6,Culex pipiens/restuans/salinarius,0.0
12402,New Jersey,34,29,2020,6,Culex salinarius,0.0
12403,New Jersey,34,29,2020,6,Culex pipiens/restuans/salinarius,0.0
12404,New Jersey,34,29,2020,6,Culex restuans,0.0
12405,New Jersey,34,29,2020,7,Culex pipiens/restuans/salinarius,0.0
12406,New Jersey,34,29,2020,7,Culex pipiens/restuans/salinarius,0.0
12407,New Jersey,34,29,2020,8,Culex salinarius,0.0
12408,New Jersey,34,29,2020,8,Culex pipiens/restuans/salinarius,0.0
12409,New Jersey,34,29,2020,9,Culex pipiens/restuans/salinarius,0.0
12410,New Jersey,34,29,2020,9,Culex salinarius,0.0
12411,New Jersey,34,29,2020,9,Culex pipiens,0.0
12412,New Jersey,34,29,2020,9,Culex pipiens/restuans/salinarius,0.0
12413,New Jersey,34,29,2020,9,Culex restuans,0.0
12414,New Jersey,34,29,2020,9,Culex salinarius,0.0
12415,New Jersey,34,29,2020,9,Culex pipiens/restuans/salinarius,0.0
12416,New Jersey,34,29,2020,10,Culex pipiens,0.0
12417,New Jersey,34,29,2020,10,Culex pipiens/restuans/salinarius,0.0
12418,New Jersey,34,29,2020,10,Culex restuans,0.0
12419,New Jersey,34,29,2021,5,Culex pipiens/restuans/salinarius,0.0
12420,New Jersey,34,29,2021,6,Culex pipiens/restuans/salinarius,0.0
12421,New Jersey,34,29,2021,6,Culex pipiens/restuans/salinarius,0.0
12422,New Jersey,34,29,2021,6,Culex pipiens/restuans/salinarius,0.0
12423,New Jersey,34,29,2021,7,Culex pipiens/restuans/salinarius,0.0
12424,New Jersey,34,29,2021,7,Culex pipiens/restuans/salinarius,0.006188118811881188
12425,New Jersey,34,29,2021,8,Culex pipiens/restuans/salinarius,0.0
12426,New Jersey,34,29,2021,8,Culex salinarius,0.0
12427,New Jersey,34,29,2021,8,Culex pipiens/restuans/salinarius,0.014962593516209476
12428,New Jersey,34,29,2021,9,Culex pipiens/restuans/salinarius,0.0
12429,New Jersey,34,29,2021,9,Culex pipiens/restuans/salinarius,0.030303030303030304
12430,New Jersey,34,29,2021,9,Culex restuans,0.0
12431,New Jersey,34,29,2021,10,Culex pipiens/restuans/salinarius,0.0
12432,New Jersey,34,29,2022,5,Culex pipiens/restuans/salinarius,0.0
12433,New Jersey,34,29,2022,5,Culex restuans,0.0
12434,New Jersey,34,29,2022,6,Culex pipiens/restuans/salinarius,0.0
12435,New Jersey,34,29,2022,7,Culex pipiens/restuans/salinarius,0.007532956685499058
12436,New Jersey,34,29,2022,8,Culex pipiens/restuans/salinarius,0.0
12437,New Jersey,34,29,2022,8,Culex salinarius,0.0
12438,New Jersey,34,29,2022,8,Culex pipiens,0.0
12439,New Jersey,34,29,2022,8,Culex pipiens/restuans/salinarius,0.019417475728155338
12440,New Jersey,34,29,2022,8,Culex salinarius,0.0
12441,New Jersey,34,29,2022,9,Culex pipiens/restuans/salinarius,0.0
12442,New Jersey,34,29,2022,9,Culex pipiens,0.0
12443,New Jersey,34,29,2022,9,Culex pipiens/restuans/salinarius,0.0
12444,New Jersey,34,29,2022,9,Culex restuans,0.16666666666666666
12445,New Jersey,34,29,2022,9,Culex salinarius,0.0
12446,New Jersey,34,29,2022,10,Culex pipiens/restuans/salinarius,0.0
12447,New Jersey,34,29,2022,10,Culex restuans,0.0
12448,New Jersey,34,29,2023,5,Culex pipiens,0.0
12449,New Jersey,34,29,2023,5,Culex pipiens/restuans/salinarius,0.0
12450,New Jersey,34,29,2023,5,Culex restuans,0.0
12451,New Jersey,34,29,2023,5,Culex salinarius,0.0
12452,New Jersey,34,29,2023,5,Culex pipiens,0.0
12453,New Jersey,34,29,2023,5,Culex pipiens/restuans/salinarius,0.0
12454,New Jersey,34,29,2023,5,Culex restuans,0.0
12455,New Jersey,34,29,2023,6,Culex pipiens/restuans/salinarius,0.0
12456,New Jersey,34,29,2023,6,Culex restuans,0.0
12457,New Jersey,34,29,2023,6,Culex pipiens,0.0
12458,New Jersey,34,29,2023,6,Culex pipiens/restuans/salinarius,0.0
12459,New Jersey,34,29,2023,6,Culex restuans,0.0
12460,New Jersey,34,31,2003,5,Culex pipiens,0.0
12461,New Jersey,34,31,2003,5,Culex restuans,0.0
12462,New Jersey,34,31,2003,6,Culex pipiens,0.0
12463,New Jersey,34,31,2003,6,Culex restuans,0.0
12464,New Jersey,34,31,2019,5,Culex pipiens/restuans/salinarius,0.0
12465,New Jersey,34,31,2019,5,Culex pipiens/restuans/salinarius,0.0
12466,New Jersey,34,31,2019,5,Culex restuans,0.0
12467,New Jersey,34,31,2019,10,Culex pipiens,0.0
12468,New Jersey,34,31,2019,10,Culex restuans,0.0
12469,New Jersey,34,31,2021,5,Culex pipiens/restuans/salinarius,0.0
12470,New Jersey,34,31,2021,6,Culex pipiens/restuans/salinarius,0.0
12471,New Jersey,34,31,2021,7,Culex pipiens/restuans/salinarius,0.0
12472,New Jersey,34,31,2021,7,Culex pipiens/restuans/salinarius,0.0007385524372230429
12473,New Jersey,34,31,2021,8,Culex pipiens/restuans/salinarius,0.018465909090909092
12474,New Jersey,34,31,2021,9,Culex pipiens/restuans/salinarius,0.0
12475,New Jersey,34,31,2021,9,Culex pipiens/restuans/salinarius,0.02032520325203252
12476,New Jersey,34,31,2021,10,Culex pipiens/restuans/salinarius,0.005291005291005291
12477,New Jersey,34,31,2022,5,Culex pipiens,0.0
12478,New Jersey,34,31,2022,5,Culex pipiens/quinquefasciatus/restuans,0.0
12479,New Jersey,34,31,2022,5,Culex restuans,0.0
12480,New Jersey,34,31,2022,6,Culex pipiens/quinquefasciatus/restuans,0.0
12481,New Jersey,34,31,2022,6,Culex pipiens/quinquefasciatus/restuans,0.0
12482,New Jersey,34,31,2022,7,Culex pipiens/quinquefasciatus/restuans,0.005280528052805281
12483,New Jersey,34,31,2022,8,Culex pipiens/quinquefasciatus/restuans,0.011857707509881422
12484,New Jersey,34,31,2022,9,Culex pipiens/quinquefasciatus/restuans,0.011502516175413372
12485,New Jersey,34,31,2022,10,Culex pipiens/quinquefasciatus/restuans,0.0
12486,New Jersey,34,31,2023,5,Culex pipiens/quinquefasciatus/restuans,0.0
12487,New Jersey,34,31,2023,6,Culex pipiens/quinquefasciatus/restuans,0.0
12488,New Jersey,34,31,2023,6,Culex pipiens/quinquefasciatus/restuans,0.0
12489,New Jersey,34,33,2003,5,Culex pipiens,0.0
12490,New Jersey,34,33,2003,5,Culex restuans,0.0
12491,New Jersey,34,33,2003,6,Culex restuans,0.0
12492,New Jersey,34,33,2003,7,Culex pipiens,0.0
12493,New Jersey,34,33,2003,7,Culex restuans,0.0
12494,New Jersey,34,33,2003,7,Culex salinarius,0.0
12495,New Jersey,34,33,2003,8,Culex restuans,0.0
12496,New Jersey,34,33,2003,9,Culex pipiens,0.0
12497,New Jersey,34,33,2003,9,Culex restuans,0.0
12498,New Jersey,34,33,2003,9,Culex salinarius,0.0
12499,New Jersey,34,33,2003,10,Culex pipiens,0.0
12500,New Jersey,34,33,2004,6,Culex restuans,0.0
12501,New Jersey,34,33,2004,6,Culex restuans,0.0
12502,New Jersey,34,33,2004,8,Culex pipiens,0.0
12503,New Jersey,34,33,2004,8,Culex restuans,0.0
12504,New Jersey,34,33,2004,9,Culex pipiens,0.0
12505,New Jersey,34,33,2004,9,Culex restuans,0.0
12506,New Jersey,34,33,2004,9,Culex salinarius,0.0
12507,New Jersey,34,33,2004,10,Culex pipiens,0.0
12508,New Jersey,34,33,2004,10,Culex restuans,0.0
12509,New Jersey,34,33,2005,8,Culex restuans,0.0
12510,New Jersey,34,33,2005,9,Culex restuans,0.0
12511,New Jersey,34,33,2005,9,Culex salinarius,0.0
12512,New Jersey,34,33,2006,6,Culex salinarius,0.0
12513,New Jersey,34,33,2006,6,Culex restuans,0.0
12514,New Jersey,34,33,2006,6,Culex salinarius,0.0
12515,New Jersey,34,33,2006,7,Culex pipiens,0.0
12516,New Jersey,34,33,2006,7,Culex restuans,0.0
12517,New Jersey,34,33,2006,7,Culex pipiens,0.0
12518,New Jersey,34,33,2006,7,Culex restuans,0.0
12519,New Jersey,34,33,2006,8,Culex pipiens,0.0
12520,New Jersey,34,33,2007,6,Culex restuans,0.0
12521,New Jersey,34,33,2007,7,Culex salinarius,0.0
12522,New Jersey,34,33,2007,7,Culex pipiens,0.0
12523,New Jersey,34,33,2007,8,Culex pipiens,0.0
12524,New Jersey,34,33,2007,8,Culex restuans,0.0
12525,New Jersey,34,33,2007,8,Culex salinarius,0.0
12526,New Jersey,34,33,2007,8,Culex pipiens,0.0
12527,New Jersey,34,33,2007,8,Culex restuans,0.0
12528,New Jersey,34,33,2007,8,Culex salinarius,0.0
12529,New Jersey,34,33,2007,8,Culex pipiens,0.0
12530,New Jersey,34,33,2007,8,Culex restuans,0.0
12531,New Jersey,34,33,2007,9,Culex pipiens,0.0
12532,New Jersey,34,33,2007,9,Culex salinarius,0.0
12533,New Jersey,34,33,2007,9,Culex pipiens,0.0
12534,New Jersey,34,33,2007,9,Culex restuans,0.0
12535,New Jersey,34,33,2007,9,Culex salinarius,0.0
12536,New Jersey,34,33,2007,9,Culex pipiens,0.0
12537,New Jersey,34,33,2007,9,Culex restuans,0.0
12538,New Jersey,34,33,2007,9,Culex salinarius,0.0
12539,New Jersey,34,33,2007,10,Culex pipiens,0.0
12540,New Jersey,34,33,2007,10,Culex restuans,0.0
12541,New Jersey,34,33,2008,6,Culex pipiens,0.0
12542,New Jersey,34,33,2008,6,Culex salinarius,0.0
12543,New Jersey,34,33,2008,6,Culex restuans,0.0
12544,New Jersey,34,33,2008,6,Culex salinarius,0.0
12545,New Jersey,34,33,2008,7,Culex restuans,0.0
12546,New Jersey,34,33,2008,7,Culex pipiens,0.0
12547,New Jersey,34,33,2008,7,Culex restuans,0.0
12548,New Jersey,34,33,2008,8,Culex restuans,0.0
12549,New Jersey,34,33,2008,8,Culex salinarius,0.0
12550,New Jersey,34,33,2008,8,Culex pipiens,0.0
12551,New Jersey,34,33,2008,8,Culex salinarius,0.0
12552,New Jersey,34,33,2008,8,Culex restuans,0.0
12553,New Jersey,34,33,2008,9,Culex pipiens,0.0
12554,New Jersey,34,33,2008,9,Culex salinarius,0.0
12555,New Jersey,34,33,2008,9,Culex pipiens,0.0
12556,New Jersey,34,33,2008,9,Culex restuans,0.0
12557,New Jersey,34,33,2008,9,Culex salinarius,0.0
12558,New Jersey,34,33,2008,9,Culex pipiens,0.0
12559,New Jersey,34,33,2008,9,Culex restuans,0.0
12560,New Jersey,34,33,2008,10,Culex salinarius,0.0
12561,New Jersey,34,33,2008,10,Culex pipiens,0.0
12562,New Jersey,34,33,2008,10,Culex restuans,0.0
12563,New Jersey,34,33,2008,10,Culex salinarius,0.0
12564,New Jersey,34,33,2008,10,Culex pipiens,0.0
12565,New Jersey,34,33,2009,6,Culex restuans,0.0
12566,New Jersey,34,33,2009,7,Culex salinarius,0.0
12567,New Jersey,34,33,2009,7,Culex restuans,0.0
12568,New Jersey,34,33,2009,8,Culex salinarius,0.0
12569,New Jersey,34,33,2009,9,Culex restuans,0.0
12570,New Jersey,34,33,2009,9,Culex salinarius,0.0
12571,New Jersey,34,33,2009,9,Culex pipiens,0.025
12572,New Jersey,34,33,2009,9,Culex restuans,0.0
12573,New Jersey,34,33,2009,9,Culex salinarius,0.0
12574,New Jersey,34,33,2009,10,Culex pipiens,0.0
12575,New Jersey,34,33,2009,10,Culex restuans,0.0
12576,New Jersey,34,33,2009,10,Culex salinarius,0.0
12577,New Jersey,34,33,2009,10,Culex pipiens,0.0
12578,New Jersey,34,33,2009,10,Culex restuans,0.0
12579,New Jersey,34,33,2009,10,Culex salinarius,0.0
12580,New Jersey,34,33,2009,10,Culex pipiens,0.0
12581,New Jersey,34,33,2009,10,Culex salinarius,0.0
12582,New Jersey,34,33,2010,6,Culex restuans,0.0
12583,New Jersey,34,33,2010,7,Culex pipiens,0.0
12584,New Jersey,34,33,2010,7,Culex restuans,0.0
12585,New Jersey,34,33,2010,8,Culex pipiens,0.0
12586,New Jersey,34,33,2010,9,Culex pipiens,0.0
12587,New Jersey,34,33,2010,9,Culex pipiens,0.0
12588,New Jersey,34,33,2010,9,Culex restuans,0.0
12589,New Jersey,34,33,2011,6,Culex pipiens,0.0
12590,New Jersey,34,33,2011,6,Culex restuans,0.0
12591,New Jersey,34,33,2011,7,Culex pipiens,0.0
12592,New Jersey,34,33,2011,7,Culex restuans,0.0
12593,New Jersey,34,33,2011,8,Culex pipiens,0.0
12594,New Jersey,34,33,2011,8,Culex restuans,0.0
12595,New Jersey,34,33,2011,9,Culex pipiens,0.0
12596,New Jersey,34,33,2011,9,Culex restuans,0.0
12597,New Jersey,34,33,2011,10,Culex pipiens,0.0
12598,New Jersey,34,33,2011,10,Culex restuans,0.0
12599,New Jersey,34,33,2012,5,Culex pipiens,0.0
12600,New Jersey,34,33,2012,5,Culex restuans,0.0
12601,New Jersey,34,33,2012,6,Culex pipiens,0.0
12602,New Jersey,34,33,2012,9,Culex restuans,0.0
12603,New Jersey,34,33,2012,9,Culex restuans,0.0
12604,New Jersey,34,33,2012,10,Culex pipiens,0.0
12605,New Jersey,34,33,2012,10,Culex restuans,0.0
12606,New Jersey,34,33,2012,10,Culex pipiens,0.0
12607,New Jersey,34,33,2012,10,Culex restuans,0.0
12608,New Jersey,34,33,2013,6,Culex pipiens,0.0
12609,New Jersey,34,33,2013,6,Culex restuans,0.0
12610,New Jersey,34,33,2013,8,Culex restuans,0.0
12611,New Jersey,34,33,2013,9,Culex pipiens,0.0
12612,New Jersey,34,33,2013,10,Culex restuans,0.0
12613,New Jersey,34,33,2014,6,Culex pipiens,0.0
12614,New Jersey,34,33,2014,6,Culex pipiens,0.0
12615,New Jersey,34,33,2014,6,Culex restuans,0.0
12616,New Jersey,34,33,2014,7,Culex pipiens,0.0
12617,New Jersey,34,33,2014,7,Culex restuans,0.0
12618,New Jersey,34,33,2015,6,Culex restuans,0.0
12619,New Jersey,34,33,2015,7,Culex pipiens,0.0
12620,New Jersey,34,33,2015,7,Culex restuans,0.0
12621,New Jersey,34,33,2015,9,Culex pipiens,0.0
12622,New Jersey,34,33,2015,9,Culex restuans,0.0
12623,New Jersey,34,33,2019,6,Culex pipiens,0.0
12624,New Jersey,34,33,2019,6,Culex pipiens/restuans/salinarius,0.0
12625,New Jersey,34,33,2019,6,Culex pipiens/restuans/salinarius,0.0
12626,New Jersey,34,33,2019,6,Culex salinarius,0.0
12627,New Jersey,34,33,2019,6,Culex pipiens,0.0
12628,New Jersey,34,33,2019,6,Culex pipiens/restuans/salinarius,0.0
12629,New Jersey,34,33,2019,6,Culex restuans,0.0
12630,New Jersey,34,33,2019,7,Culex pipiens,0.0
12631,New Jersey,34,33,2019,7,Culex pipiens,0.0
12632,New Jersey,34,33,2019,7,Culex pipiens/restuans/salinarius,0.0
12633,New Jersey,34,33,2019,7,Culex restuans,0.0
12634,New Jersey,34,33,2019,7,Culex pipiens,0.0
12635,New Jersey,34,33,2019,7,Culex pipiens/restuans/salinarius,0.0
12636,New Jersey,34,33,2019,7,Culex restuans,0.0
12637,New Jersey,34,33,2019,8,Culex pipiens,0.0
12638,New Jersey,34,33,2019,8,Culex pipiens,0.0
12639,New Jersey,34,33,2019,8,Culex pipiens/restuans/salinarius,0.0
12640,New Jersey,34,33,2019,8,Culex restuans,0.0
12641,New Jersey,34,33,2019,8,Culex pipiens,0.0
12642,New Jersey,34,33,2019,8,Culex pipiens/restuans/salinarius,0.0
12643,New Jersey,34,33,2019,8,Culex restuans,0.0
12644,New Jersey,34,33,2019,9,Culex pipiens,0.0
12645,New Jersey,34,33,2019,9,Culex pipiens/restuans/salinarius,0.0
12646,New Jersey,34,33,2019,9,Culex restuans,0.0
12647,New Jersey,34,33,2019,9,Culex pipiens,0.0
12648,New Jersey,34,33,2019,9,Culex pipiens/restuans/salinarius,0.0
12649,New Jersey,34,33,2019,9,Culex restuans,0.0
12650,New Jersey,34,33,2019,10,Culex pipiens/restuans/salinarius,0.0
12651,New Jersey,34,33,2019,10,Culex pipiens,0.0
12652,New Jersey,34,33,2019,10,Culex pipiens/restuans/salinarius,0.0
12653,New Jersey,34,33,2020,6,Culex pipiens/restuans/salinarius,0.0
12654,New Jersey,34,33,2020,6,Culex restuans,0.0
12655,New Jersey,34,33,2020,6,Culex pipiens/restuans/salinarius,0.0
12656,New Jersey,34,33,2020,6,Culex restuans,0.0
12657,New Jersey,34,33,2020,6,Culex pipiens/restuans/salinarius,0.0
12658,New Jersey,34,33,2020,6,Culex restuans,0.0
12659,New Jersey,34,33,2020,7,Culex pipiens,0.0
12660,New Jersey,34,33,2020,7,Culex pipiens/restuans/salinarius,0.0
12661,New Jersey,34,33,2020,7,Culex pipiens,0.0
12662,New Jersey,34,33,2020,7,Culex pipiens/restuans/salinarius,0.0
12663,New Jersey,34,33,2020,7,Culex restuans,0.0
12664,New Jersey,34,33,2020,7,Culex restuans,0.0
12665,New Jersey,34,33,2020,8,Culex pipiens/restuans/salinarius,0.0
12666,New Jersey,34,33,2020,8,Culex restuans,0.0
12667,New Jersey,34,33,2020,8,Culex pipiens/restuans/salinarius,0.0
12668,New Jersey,34,33,2020,8,Culex restuans,0.0
12669,New Jersey,34,33,2020,9,Culex pipiens,0.0
12670,New Jersey,34,33,2020,9,Culex pipiens/restuans/salinarius,0.0
12671,New Jersey,34,33,2020,9,Culex pipiens/restuans/salinarius,0.0
12672,New Jersey,34,33,2020,9,Culex pipiens/restuans/salinarius,0.0
12673,New Jersey,34,33,2020,10,Culex pipiens,0.0
12674,New Jersey,34,33,2020,10,Culex pipiens/restuans/salinarius,0.0
12675,New Jersey,34,33,2020,10,Culex restuans,0.0
12676,New Jersey,34,33,2020,10,Culex pipiens/restuans/salinarius,0.0
12677,New Jersey,34,33,2020,10,Culex restuans,0.0
12678,New Jersey,34,33,2020,10,Culex restuans,0.0
12679,New Jersey,34,33,2021,5,Culex pipiens,0.0
12680,New Jersey,34,33,2021,5,Culex pipiens/restuans/salinarius,0.0
12681,New Jersey,34,33,2021,5,Culex pipiens,0.0
12682,New Jersey,34,33,2021,5,Culex pipiens/restuans/salinarius,0.0
12683,New Jersey,34,33,2021,5,Culex restuans,0.0
12684,New Jersey,34,33,2021,5,Culex pipiens/restuans/salinarius,0.0
12685,New Jersey,34,33,2021,6,Culex restuans,0.0
12686,New Jersey,34,33,2021,6,Culex pipiens,0.0
12687,New Jersey,34,33,2021,6,Culex pipiens/restuans/salinarius,0.0
12688,New Jersey,34,33,2021,6,Culex pipiens,0.0
12689,New Jersey,34,33,2021,6,Culex pipiens/restuans/salinarius,0.0
12690,New Jersey,34,33,2021,6,Culex restuans,0.0
12691,New Jersey,34,33,2021,6,Culex pipiens,0.0
12692,New Jersey,34,33,2021,6,Culex restuans,0.0
12693,New Jersey,34,33,2021,7,Culex pipiens,0.0
12694,New Jersey,34,33,2021,7,Culex pipiens/restuans/salinarius,0.0
12695,New Jersey,34,33,2021,7,Culex restuans,0.0
12696,New Jersey,34,33,2021,7,Culex pipiens,0.0
12697,New Jersey,34,33,2021,7,Culex restuans,0.0
12698,New Jersey,34,33,2021,7,Culex salinarius,0.0
12699,New Jersey,34,33,2021,7,Culex pipiens,0.0
12700,New Jersey,34,33,2021,7,Culex pipiens/restuans/salinarius,0.0
12701,New Jersey,34,33,2021,7,Culex restuans,0.0
12702,New Jersey,34,33,2021,8,Culex pipiens/restuans/salinarius,0.0
12703,New Jersey,34,33,2021,8,Culex pipiens,0.0
12704,New Jersey,34,33,2021,8,Culex pipiens/restuans/salinarius,0.0
12705,New Jersey,34,33,2021,8,Culex pipiens,0.0
12706,New Jersey,34,33,2021,8,Culex pipiens/restuans/salinarius,0.0
12707,New Jersey,34,33,2021,8,Culex restuans,0.0
12708,New Jersey,34,33,2021,9,Culex pipiens/restuans/salinarius,0.0
12709,New Jersey,34,33,2021,9,Culex pipiens/restuans/salinarius,0.0
12710,New Jersey,34,33,2021,9,Culex pipiens,0.0
12711,New Jersey,34,33,2021,9,Culex pipiens/restuans/salinarius,0.0
12712,New Jersey,34,33,2021,10,Culex pipiens/restuans/salinarius,0.0
12713,New Jersey,34,33,2021,10,Culex pipiens/restuans/salinarius,0.0
12714,New Jersey,34,33,2021,10,Culex pipiens/restuans/salinarius,0.0
12715,New Jersey,34,33,2022,5,Culex pipiens/restuans/salinarius,0.0
12716,New Jersey,34,33,2022,5,Culex pipiens/restuans/salinarius,0.0
12717,New Jersey,34,33,2022,5,Culex pipiens/restuans/salinarius,0.0
12718,New Jersey,34,33,2022,6,Culex pipiens/restuans/salinarius,0.0
12719,New Jersey,34,33,2022,6,Culex pipiens/restuans/salinarius,0.0
12720,New Jersey,34,33,2022,6,Culex pipiens/restuans/salinarius,0.0
12721,New Jersey,34,33,2022,7,Culex pipiens/restuans/salinarius,0.0
12722,New Jersey,34,33,2022,7,Culex pipiens/restuans/salinarius,0.0
12723,New Jersey,34,33,2022,7,Culex pipiens/restuans/salinarius,0.0
12724,New Jersey,34,33,2022,7,Culex pipiens/restuans/salinarius,0.0
12725,New Jersey,34,33,2022,8,Culex pipiens/restuans/salinarius,0.0
