year,month,statefp,countyfp,infectionRate
2018,5,6,97,0.0
2018,5,6,99,0.0
2018,5,6,101,0.0
2018,5,6,107,0.0
2018,5,6,111,0.0
2018,5,6,113,0.0
2018,5,6,115,0.0
2018,5,31,55,0.0
2018,5,31,69,0.0
2018,5,31,79,0.0
2018,5,31,111,0.0
2018,6,4,13,0.0036455412226584407
2018,6,6,1,0.0007718034473887317
2018,6,6,7,0.0
2018,6,6,13,0.0
2018,6,6,19,0.0
2018,6,6,29,0.0001450536698578474
2018,6,6,31,0.0
2018,6,6,37,0.0
2018,6,6,41,0.0
2018,6,6,61,0.0
2018,6,6,65,0.00029166423613136556
2018,6,6,67,0.0012326043737574553
2018,6,6,71,0.0002051702913418137
2018,6,6,75,0.0
2018,6,6,83,0.0
2018,6,6,85,1.0
2018,6,6,89,0.0
2018,6,6,97,0.0
2018,6,6,99,0.0
2018,6,6,101,0.0
2018,6,6,107,3.636892638929299e-05
2018,6,6,113,0.0
2018,6,6,115,0.0
2018,6,31,13,0.0
2018,6,31,31,0.0
2018,6,31,45,0.0
2018,6,31,51,0.0
2018,6,31,55,0.0
2018,6,31,69,0.0
2018,6,31,79,0.0
2018,6,31,89,0.0
2018,6,31,111,0.0
2018,6,31,157,0.0
2018,6,31,179,0.0
2018,6,49,5,0.0
2018,6,49,35,0.0
2018,6,53,67,0.0
2018,6,56,39,0.0
2018,7,4,13,0.004967602591792656
2018,7,6,1,0.0004987531172069825
2018,7,6,7,0.003340292275574113
2018,7,6,13,0.0007761966364812419
2018,7,6,19,0.0021780165529258024
2018,7,6,29,0.000952683391552874
2018,7,6,31,0.0
2018,7,6,37,0.00046025379709382604
2018,7,6,41,0.0
2018,7,6,47,0.0
2018,7,6,61,0.00783410138248848
2018,7,6,65,0.0007118071002758253
2018,7,6,67,0.005710370031978072
2018,7,6,71,0.00027843519420854795
2018,7,6,75,0.0
2018,7,6,85,0.05
2018,7,6,89,0.00038289725590299936
2018,7,6,97,0.0
2018,7,6,99,0.0009107956067506027
2018,7,6,101,0.0037811948575749935
2018,7,6,107,0.00018426386585590566
2018,7,6,111,0.0
2018,7,6,113,0.001463447083083882
2018,7,6,115,0.000482392667631452
2018,7,31,13,0.0006858710562414266
2018,7,31,31,0.0
2018,7,31,45,0.0010735373054213634
2018,7,31,51,0.0
2018,7,31,55,0.0042941492216854536
2018,7,31,69,0.000547645125958379
2018,7,31,79,0.0
2018,7,31,89,0.0023006134969325155
2018,7,31,111,0.0
2018,7,31,157,0.0006119951040391676
2018,7,31,179,0.000998502246630055
2018,7,49,5,0.0
2018,7,49,35,6.571597555365709e-05
2018,7,53,67,0.0
2018,7,56,39,0.013157894736842105
2018,8,4,13,0.0031763568567877366
2018,8,6,1,0.0029940119760479044
2018,8,6,7,0.00502828409805154
2018,8,6,13,0.0024198427102238356
2018,8,6,19,0.008290155440414507
2018,8,6,21,0.005
2018,8,6,29,0.0032258064516129032
2018,8,6,31,0.0
2018,8,6,37,0.0015062131291577758
2018,8,6,41,0.0
2018,8,6,61,0.005571635311143271
2018,8,6,65,0.0009388412017167382
2018,8,6,67,0.00573562758436708
2018,8,6,71,0.0005617346365576902
2018,8,6,75,0.0
2018,8,6,83,0.0
2018,8,6,85,0.001949317738791423
2018,8,6,89,0.0007381435689241557
2018,8,6,97,0.0
2018,8,6,99,0.003973063973063973
2018,8,6,101,0.008403361344537815
2018,8,6,107,0.0021142890703001118
2018,8,6,111,0.0
2018,8,6,113,0.005656217045345605
2018,8,6,115,0.006076388888888889
2018,8,31,13,0.0049504950495049506
2018,8,31,31,0.002466091245376079
2018,8,31,45,0.007518796992481203
2018,8,31,51,0.002421307506053269
2018,8,31,55,0.011961722488038277
2018,8,31,69,0.0036310820624546117
2018,8,31,79,0.003976143141153081
2018,8,31,89,0.0045480386583285955
2018,8,31,111,0.003367003367003367
2018,8,31,157,0.004451038575667656
2018,8,31,179,0.007112375533428165
2018,8,49,5,0.0023215322112594312
2018,8,49,35,0.0015351999415161926
2018,8,56,39,0.0
2018,9,4,13,0.005794784693775602
2018,9,6,1,0.00331858407079646
2018,9,6,7,0.003022670025188917
2018,9,6,13,0.0002897710808461316
2018,9,6,19,0.003663003663003663
2018,9,6,29,0.0027675276752767526
2018,9,6,37,0.0018615554329840043
2018,9,6,41,0.0
2018,9,6,61,0.001948051948051948
2018,9,6,65,0.0001335113484646195
2018,9,6,67,0.002246051296913491
2018,9,6,71,0.000536480686695279
2018,9,6,85,0.0018867924528301887
2018,9,6,89,0.000946073793755913
2018,9,6,97,0.0
2018,9,6,99,0.0013688151696928219
2018,9,6,101,0.004219409282700422
2018,9,6,107,0.001381692573402418
2018,9,6,111,0.0
2018,9,6,113,0.0016757436112274822
2018,9,6,115,0.0
2018,9,31,13,0.0
2018,9,31,31,0.0
2018,9,31,45,0.0
2018,9,31,51,0.0
2018,9,31,55,0.0008019246190858059
2018,9,31,69,0.009009009009009009
2018,9,31,79,0.005649717514124294
2018,9,31,89,0.0
2018,9,31,111,0.0
2018,9,31,157,0.0
2018,9,31,179,0.0
2018,9,49,35,0.0013257575757575758
2018,9,56,39,0.0
2018,10,4,13,0.0010163634515702815
2018,10,6,1,0.0
2018,10,6,7,0.0
2018,10,6,13,0.0
2018,10,6,19,0.0006983240223463687
2018,10,6,37,0.0006305965443309371
2018,10,6,41,0.0
2018,10,6,61,0.0
2018,10,6,65,0.0
2018,10,6,67,0.00026399155227032733
2018,10,6,71,0.0
2018,10,6,85,0.0
2018,10,6,89,0.0
2018,10,6,97,0.017543859649122806
2018,10,6,99,0.00031655587211142766
2018,10,6,107,0.0
2018,10,6,111,0.0
2018,10,6,113,0.0
2018,10,49,35,0.0038461538461538464
2018,11,4,13,0.0008504305304560433
2018,11,6,1,0.0
2018,11,6,19,0.0
2018,11,6,37,0.0003624501631025734
2018,11,6,61,0.0
2018,11,6,65,0.0
2018,11,6,67,0.0
2018,11,6,71,0.0
2018,11,6,85,0.0
2018,11,6,113,0.0
2018,12,4,13,0.0
2018,12,6,61,0.0
2018,12,6,65,0.0
2019,1,4,13,0.0
2019,1,6,41,0.0
2019,1,6,61,0.0
2019,1,6,65,0.0
2019,1,6,97,0.0
2019,1,6,99,0.0
2019,2,4,13,0.0
2019,2,6,1,0.0
2019,2,6,65,0.0
2019,2,6,71,0.0
2019,3,4,13,0.00011469205184080744
2019,3,6,1,0.0
2019,3,6,37,0.0
2019,3,6,61,0.0
2019,3,6,65,0.0
2019,3,6,71,0.0
2019,3,6,89,0.0
2019,4,4,13,0.0010591724332721366
2019,4,6,1,0.0
2019,4,6,19,0.0
2019,4,6,29,0.0
2019,4,6,37,0.0
2019,4,6,41,0.0
2019,4,6,61,0.0
2019,4,6,65,0.0
2019,4,6,71,0.0
2019,4,6,83,0.0
2019,4,6,89,0.0
2019,4,6,97,0.0
2019,4,6,107,0.0
2019,5,4,13,0.010614368058484465
2019,5,6,1,0.0
2019,5,6,13,0.0
2019,5,6,19,0.0013468013468013469
2019,5,6,29,0.0
2019,5,6,37,0.0
2019,5,6,41,0.0
2019,5,6,61,0.0
2019,5,6,65,0.000980575270825551
2019,5,6,67,0.0
2019,5,6,71,0.0
2019,5,6,97,0.0
2019,5,6,101,0.0
2019,5,6,107,0.0002640612622128334
2019,5,6,113,0.0
2019,5,6,115,0.0
2019,5,31,55,0.0
2019,5,31,79,0.0
2019,5,34,3,0.0
2019,5,34,25,0.0
2019,5,34,29,0.0
2019,5,34,31,0.0
2019,5,34,37,0.0
2019,6,4,13,0.019118134600508343
2019,6,6,1,0.0
2019,6,6,7,0.0
2019,6,6,13,0.0
2019,6,6,19,0.004638065264204075
2019,6,6,29,0.0010141987829614604
2019,6,6,31,0.0
2019,6,6,37,0.0
2019,6,6,41,0.0
2019,6,6,61,0.0
2019,6,6,65,0.005033896590104219
2019,6,6,67,0.0
2019,6,6,71,7.182876023559833e-05
2019,6,6,83,0.0
2019,6,6,85,0.0
2019,6,6,89,0.0
2019,6,6,97,0.0
2019,6,6,99,0.0
2019,6,6,101,0.0
2019,6,6,107,0.003479413470300721
2019,6,6,111,0.0015384615384615385
2019,6,6,113,0.0
2019,6,6,115,0.0
2019,6,31,13,0.0
2019,6,31,31,0.0
2019,6,31,45,0.0
2019,6,31,51,0.0
2019,6,31,55,0.0
2019,6,31,69,0.0
2019,6,31,79,0.0
2019,6,31,89,0.0
2019,6,31,111,0.0
2019,6,31,157,0.0
2019,6,31,179,0.0
2019,6,34,1,0.0
2019,6,34,3,0.0
2019,6,34,9,0.0
2019,6,34,11,0.0
2019,6,34,15,0.0
2019,6,34,17,0.0
2019,6,34,21,0.0
2019,6,34,23,0.0
2019,6,34,25,0.0
2019,6,34,29,0.0
2019,6,34,33,0.0
2019,6,34,37,0.0
2019,6,49,5,0.0
2019,6,49,35,0.0
2019,6,53,67,0.0
2019,6,56,39,0.0
2019,7,4,13,0.015329125338142471
2019,7,6,1,0.0
2019,7,6,7,0.000622820129546587
2019,7,6,13,0.0
2019,7,6,19,0.01069350526812392
2019,7,6,29,0.00572122052704577
2019,7,6,31,0.008620689655172414
2019,7,6,37,0.0001889466225791214
2019,7,6,41,0.0
2019,7,6,61,0.0002639044665830969
2019,7,6,65,0.009097150703741846
2019,7,6,67,0.000774266206799465
2019,7,6,71,0.0004451368795904741
2019,7,6,83,0.0
2019,7,6,85,0.0
2019,7,6,89,0.00024975024975024975
2019,7,6,97,0.0
2019,7,6,99,0.0019897915044554027
2019,7,6,101,0.0003863987635239567
2019,7,6,107,0.01234238441523784
2019,7,6,111,0.0
2019,7,6,113,0.0
2019,7,6,115,0.002308802308802309
2019,7,31,13,0.000940144155437167
2019,7,31,31,0.0
2019,7,31,45,0.0
2019,7,31,51,0.0
2019,7,31,55,0.02702702702702703
2019,7,31,69,0.0025619128949615714
2019,7,31,79,0.003676470588235294
2019,7,31,89,0.0
2019,7,31,111,0.0
2019,7,31,157,0.0
2019,7,31,179,0.0
2019,7,34,1,0.0005793742757821553
2019,7,34,3,0.0008512449457331347
2019,7,34,9,0.0004636068613815484
2019,7,34,11,0.0
2019,7,34,17,0.0040100250626566416
2019,7,34,23,0.0024630541871921183
2019,7,34,25,0.0
2019,7,34,29,0.0
2019,7,34,33,0.0
2019,7,34,37,0.0
2019,7,49,5,0.0
2019,7,49,11,0.01
2019,7,49,35,7.058823529411764e-05
2019,7,53,67,0.0
2019,7,56,39,0.0
2019,8,4,13,0.010521885521885523
2019,8,6,1,0.0
2019,8,6,7,0.006718682271348071
2019,8,6,13,0.0
2019,8,6,19,0.013012251795521757
2019,8,6,29,0.010318949343339587
2019,8,6,37,0.0013248542660307366
2019,8,6,41,0.0
2019,8,6,47,0.010101010101010102
2019,8,6,61,0.0024864114721868855
2019,8,6,65,0.00242358960549347
2019,8,6,67,0.002909514111143439
2019,8,6,71,0.004294610264118532
2019,8,6,75,0.0
2019,8,6,83,0.0
2019,8,6,85,0.0
2019,8,6,89,0.00042946102641185313
2019,8,6,97,0.0
2019,8,6,99,0.00986207919323743
2019,8,6,101,0.005226480836236934
2019,8,6,107,0.01180849108619739
2019,8,6,111,0.0
2019,8,6,113,0.0022308660336345957
2019,8,6,115,0.008387096774193548
2019,8,31,13,0.0
2019,8,31,31,0.0
2019,8,31,45,0.0014947683109118087
2019,8,31,51,0.0
2019,8,31,55,0.0
2019,8,31,69,0.0
2019,8,31,79,0.0
2019,8,31,89,0.0
2019,8,31,111,0.006896551724137931
2019,8,31,157,0.0010380622837370243
2019,8,31,179,0.0
2019,8,34,1,0.0029850746268656717
2019,8,34,3,0.007291843310157707
2019,8,34,9,0.0008045052292839903
2019,8,34,11,0.0
2019,8,34,17,0.009894867037724181
2019,8,34,23,0.002677376171352075
2019,8,34,29,0.004640371229698376
2019,8,34,33,0.0
2019,8,34,37,0.00043840420868040335
2019,8,49,5,0.00013137151865475564
2019,8,49,11,0.01
2019,8,49,35,0.0010184451737014824
2019,8,56,39,0.0
2019,9,4,13,0.0
2019,9,6,1,0.0
2019,9,6,7,0.0019831432821021317
2019,9,6,13,0.0
2019,9,6,19,0.004747626186906547
2019,9,6,37,0.0022279233054280315
2019,9,6,41,0.0
2019,9,6,61,0.000535503909178537
2019,9,6,65,0.000822326155111271
2019,9,6,67,0.002553569445986455
2019,9,6,71,0.0010486577181208054
2019,9,6,83,0.0
2019,9,6,85,0.0
2019,9,6,89,0.0
2019,9,6,97,0.0
2019,9,6,99,0.002574633727701833
2019,9,6,101,0.013513513513513514
2019,9,6,107,0.00318797677331208
2019,9,6,111,0.0
2019,9,6,113,0.002624327516074006
2019,9,6,115,0.002109704641350211
2019,9,31,13,0.0
2019,9,31,31,0.0
2019,9,31,45,0.0
2019,9,31,51,0.0
2019,9,31,55,0.0
2019,9,31,69,0.0
2019,9,31,79,0.0
2019,9,31,89,0.0
2019,9,31,111,0.0005617977528089888
2019,9,31,157,0.0
2019,9,31,179,0.0
2019,9,34,1,0.0066100094428706326
2019,9,34,3,0.00805404001039231
2019,9,34,9,0.0009501187648456057
2019,9,34,11,0.0
2019,9,34,15,0.0
2019,9,34,17,0.007506702412868633
2019,9,34,19,0.0026726057906458797
2019,9,34,23,0.007142857142857143
2019,9,34,25,0.0
2019,9,34,29,0.016055045871559634
2019,9,34,33,0.0
2019,9,34,37,0.0010570824524312897
2019,9,49,5,0.0016286644951140066
2019,9,49,35,0.0019687712152070603
2019,9,56,39,0.0
2019,10,4,13,0.0001277710343065227
2019,10,6,1,0.0
2019,10,6,7,0.0
2019,10,6,13,0.00030902348578491963
2019,10,6,19,0.0009580838323353293
2019,10,6,37,0.0009737730459620878
2019,10,6,41,0.0
2019,10,6,61,0.0008710801393728223
2019,10,6,65,0.00018070112034694616
2019,10,6,67,0.0
2019,10,6,71,0.0008892841262783459
2019,10,6,75,0.0
2019,10,6,83,0.0
2019,10,6,85,0.0
2019,10,6,89,0.0
2019,10,6,97,0.0
2019,10,6,99,0.0006152584085315833
2019,10,6,107,0.0002870264064293915
2019,10,6,111,0.0
2019,10,6,113,0.0
2019,10,34,1,0.0033003300330033004
2019,10,34,3,0.0037629350893697085
2019,10,34,9,0.0
2019,10,34,11,0.0
2019,10,34,15,0.0027662517289073307
2019,10,34,17,0.004846526655896607
2019,10,34,19,0.0021008403361344537
2019,10,34,23,0.0
2019,10,34,25,0.0
2019,10,34,29,0.0
2019,10,34,31,0.0
2019,10,34,33,0.0
2019,10,34,37,0.0
2019,10,49,35,0.0
2019,11,4,13,0.0
2019,11,6,1,0.0
2019,11,6,37,0.0
2019,11,6,61,0.0
2019,11,6,65,0.0
2019,11,6,71,0.0
2019,12,4,13,0.0
2019,12,6,61,0.0
2019,12,6,65,0.0
2020,1,4,13,0.0
2020,1,6,61,0.0
2020,1,6,65,0.0
2020,2,4,13,0.0
2020,2,6,1,0.0
2020,2,6,61,0.0
2020,2,6,65,0.0
2020,2,6,67,0.0
2020,2,6,89,0.0
2020,2,6,97,0.0
2020,3,4,13,0.0
2020,3,6,1,0.0
2020,3,6,37,0.0
2020,3,6,61,0.0
2020,3,6,65,0.0
2020,3,6,85,0.0
2020,3,34,3,0.0
2020,4,4,13,0.0
2020,4,4,21,0.0
2020,4,6,1,0.0
2020,4,6,19,0.0
2020,4,6,37,0.0
2020,4,6,61,0.0
2020,4,6,65,0.0
2020,4,6,67,0.0
2020,4,6,71,0.0
2020,4,6,85,0.0
2020,4,6,89,0.0
2020,5,4,13,0.0
2020,5,4,19,0.0
2020,5,4,21,0.0
2020,5,4,27,0.0
2020,5,6,1,0.0
2020,5,6,7,0.0
2020,5,6,19,0.0002100840336134454
2020,5,6,29,0.0
2020,5,6,31,0.0
2020,5,6,37,5.63570784490532e-05
2020,5,6,41,0.0
2020,5,6,61,0.0
2020,5,6,65,4.9732686808404824e-05
2020,5,6,67,0.0
2020,5,6,71,0.0
2020,5,6,75,0.0
2020,5,6,83,0.0
2020,5,6,85,0.000945000945000945
2020,5,6,89,0.0
2020,5,6,97,0.0
2020,5,6,99,0.001101624896722666
2020,5,6,107,0.0002966918854769322
2020,5,6,113,0.0
2020,5,31,13,0.0
2020,5,31,55,0.0
2020,5,31,69,0.0
2020,5,31,79,0.0
2020,5,34,3,0.0
2020,5,34,11,0.0
2020,5,34,15,0.0
2020,5,34,19,0.0
2020,5,34,23,0.0
2020,5,34,25,0.0
2020,5,34,29,0.0
2020,5,34,37,0.0
2020,5,46,65,0.0
2020,6,4,13,0.00020833333333333335
2020,6,4,19,0.0
2020,6,4,21,0.0
2020,6,4,27,0.011839708561020037
2020,6,6,1,0.0
2020,6,6,7,0.0
2020,6,6,13,0.0
2020,6,6,19,0.0006441035250029278
2020,6,6,29,0.00013791201213625708
2020,6,6,31,0.0
2020,6,6,37,0.00054249547920434
2020,6,6,41,0.0
2020,6,6,61,0.0
2020,6,6,65,0.0007852169816259226
2020,6,6,67,0.00017845458330854798
2020,6,6,71,0.0
2020,6,6,75,0.0
2020,6,6,83,0.0
2020,6,6,85,0.0003860258637328701
2020,6,6,89,0.0
2020,6,6,97,0.0
2020,6,6,99,0.004245640636846095
2020,6,6,101,0.0
2020,6,6,107,4.624705175045091e-05
2020,6,6,111,0.0
2020,6,6,113,0.0
2020,6,6,115,0.0
2020,6,31,13,0.0
2020,6,31,31,0.0
2020,6,31,45,0.0
2020,6,31,51,0.0
2020,6,31,55,0.0
2020,6,31,69,0.0
2020,6,31,79,0.0
2020,6,31,89,0.0
2020,6,31,107,0.0
2020,6,31,111,0.0
2020,6,31,157,0.0
2020,6,31,179,0.0
2020,6,34,1,0.0
2020,6,34,3,0.0
2020,6,34,11,0.0
2020,6,34,15,0.0
2020,6,34,17,0.0
2020,6,34,19,0.0
2020,6,34,21,0.0018552875695732839
2020,6,34,23,0.0
2020,6,34,25,0.0007022471910112359
2020,6,34,29,0.0
2020,6,34,33,0.0
2020,6,34,37,0.0
2020,6,46,65,0.0
2020,6,49,35,0.0
2020,7,4,13,0.0018503832936822627
2020,7,4,19,0.0
2020,7,4,21,0.007692307692307693
2020,7,4,27,0.013948497854077254
2020,7,6,1,0.0
2020,7,6,7,0.0011157601115760112
2020,7,6,13,0.0
2020,7,6,19,0.005091487669053302
2020,7,6,29,0.0015621513055121626
2020,7,6,37,0.004038817523980479
2020,7,6,41,0.0
2020,7,6,61,0.00046533271288971617
2020,7,6,65,0.001583531274742676
2020,7,6,67,0.0018016606611311295
2020,7,6,71,0.0
2020,7,6,75,0.0
2020,7,6,83,0.0
2020,7,6,85,0.0002089427496865859
2020,7,6,89,0.00022461814914645105
2020,7,6,97,0.0
2020,7,6,99,0.0074667924231706356
2020,7,6,101,0.0009633911368015414
2020,7,6,107,0.0010618529333687285
2020,7,6,111,0.0
2020,7,6,113,0.00034551862345380416
2020,7,6,115,0.0
2020,7,31,13,0.0
2020,7,31,31,0.0
2020,7,31,45,0.0
2020,7,31,51,0.0
2020,7,31,55,0.0
2020,7,31,69,0.0
2020,7,31,79,0.0
2020,7,31,89,0.0
2020,7,31,107,0.0
2020,7,31,111,0.0
2020,7,31,157,0.0
2020,7,31,179,0.0
2020,7,34,1,0.0
2020,7,34,3,0.0015053763440860215
2020,7,34,9,0.0
2020,7,34,11,0.0
2020,7,34,15,0.0
2020,7,34,17,0.003005259203606311
2020,7,34,19,0.0
2020,7,34,21,0.003289473684210526
2020,7,34,23,0.0
2020,7,34,25,0.0
2020,7,34,29,0.0
2020,7,34,33,0.0
2020,7,34,37,0.0
2020,7,46,65,0.0
2020,7,49,5,0.0
2020,7,49,35,0.0
2020,8,4,13,0.0008710801393728223
2020,8,4,19,0.0
2020,8,4,21,0.012987012987012988
2020,8,4,27,0.0
2020,8,6,1,0.0
2020,8,6,7,0.0034419458467186783
2020,8,6,13,0.0029795158286778397
2020,8,6,19,0.010284891494394734
2020,8,6,29,0.005915409642117717
2020,8,6,31,0.0
2020,8,6,37,0.00897583429228999
2020,8,6,41,0.0
2020,8,6,61,0.004358537047564904
2020,8,6,65,0.0015987210231814548
2020,8,6,67,0.0040680172483931335
2020,8,6,71,0.00023596035865974517
2020,8,6,83,0.0
2020,8,6,85,0.0
2020,8,6,89,0.001373836055564036
2020,8,6,97,0.0
2020,8,6,99,0.009025749933634192
2020,8,6,101,0.010067114093959731
2020,8,6,107,0.003882856202698256
2020,8,6,113,0.004179566563467492
2020,8,6,115,0.002509410288582183
2020,8,31,13,0.0
2020,8,31,31,0.0
2020,8,31,45,0.0
2020,8,31,51,0.0
2020,8,31,55,0.0
2020,8,31,69,0.0
2020,8,31,79,0.0028169014084507044
2020,8,31,89,0.0
2020,8,31,107,0.0
2020,8,31,111,0.0029895366218236174
2020,8,31,157,0.0008620689655172414
2020,8,31,179,0.0
2020,8,34,1,0.001059322033898305
2020,8,34,3,0.00545578540577404
2020,8,34,9,0.0
2020,8,34,11,0.0
2020,8,34,15,0.0011467889908256881
2020,8,34,17,0.007194244604316547
2020,8,34,19,0.0
2020,8,34,21,0.0065298507462686565
2020,8,34,23,0.0048828125
2020,8,34,25,0.016865079365079364
2020,8,34,29,0.0
2020,8,34,33,0.0
2020,8,34,37,0.0
2020,8,38,105,0.0
2020,8,49,5,0.0003546099290780142
2020,8,49,35,0.00018533104758374646
2020,9,4,13,0.0003588087549336204
2020,9,4,19,0.0
2020,9,4,21,0.00641025641025641
2020,9,4,27,0.0
2020,9,6,1,0.0
2020,9,6,7,0.0011634671320535194
2020,9,6,13,0.0009080590238365494
2020,9,6,19,0.0048260941920452655
2020,9,6,29,0.007157464212678937
2020,9,6,31,0.0
2020,9,6,37,0.00803501437157042
2020,9,6,41,0.0
2020,9,6,61,0.00078125
2020,9,6,65,0.0007379166154224573
2020,9,6,67,0.002349925229651784
2020,9,6,71,0.0007672241829062452
2020,9,6,83,0.0
2020,9,6,85,0.0
2020,9,6,89,0.0031847133757961785
2020,9,6,97,0.0
2020,9,6,99,0.0021428052589525675
2020,9,6,101,0.0037593984962406013
2020,9,6,107,0.002827834765733296
2020,9,6,111,0.0
2020,9,6,113,0.0019274786170340923
2020,9,6,115,0.0
2020,9,31,13,0.0
2020,9,31,31,0.0
2020,9,31,45,0.25
2020,9,31,51,0.0
2020,9,31,55,0.0
2020,9,31,69,0.013513513513513514
2020,9,31,79,0.002642007926023778
2020,9,31,89,0.0
2020,9,31,107,0.0
2020,9,31,111,0.0
2020,9,31,157,0.0
2020,9,31,179,0.0
2020,9,34,1,0.0
2020,9,34,3,0.0012933264355923435
2020,9,34,9,0.0003362474781439139
2020,9,34,11,0.0
2020,9,34,15,0.0006523157208088715
2020,9,34,17,0.003864734299516908
2020,9,34,19,0.0012236906510034262
2020,9,34,21,0.008403361344537815
2020,9,34,23,0.0
2020,9,34,25,0.005128205128205128
2020,9,34,29,0.0
2020,9,34,33,0.0
2020,9,34,37,0.0
2020,9,49,11,0.0008848133848133849
2020,9,49,35,0.0005908419497784342
2020,10,4,13,0.0
2020,10,4,21,0.0
2020,10,4,27,0.0
2020,10,6,1,0.0
2020,10,6,7,0.0
2020,10,6,13,0.0002626050420168067
2020,10,6,19,0.0005945303210463733
2020,10,6,37,0.00463429377392706
2020,10,6,41,0.0
2020,10,6,61,0.0
2020,10,6,65,9.103322712790169e-05
2020,10,6,67,0.0009204712812960235
2020,10,6,71,0.00028595939376608524
2020,10,6,75,0.0
2020,10,6,83,0.004784688995215311
2020,10,6,85,0.0
2020,10,6,89,0.0
2020,10,6,97,0.0
2020,10,6,99,0.00010322047894302229
2020,10,6,107,0.0010260920551158018
2020,10,6,113,0.0010319917440660474
2020,10,34,1,0.0
2020,10,34,3,0.00234192037470726
2020,10,34,9,0.0
2020,10,34,11,0.0
2020,10,34,15,0.0
2020,10,34,17,0.0
2020,10,34,19,0.0
2020,10,34,21,0.004545454545454545
2020,10,34,23,0.0
2020,10,34,25,0.0
2020,10,34,29,0.0
2020,10,34,33,0.0
2020,10,34,37,0.0
2020,10,49,35,0.0
2020,11,4,13,0.0
2020,11,6,1,0.0
2020,11,6,19,0.0
2020,11,6,37,0.0008492569002123143
2020,11,6,61,0.0
2020,11,6,65,0.0
2020,11,6,71,0.0
2020,11,6,83,0.0
2020,12,4,13,0.0
2020,12,6,1,0.0
2020,12,6,61,0.0
2020,12,6,65,0.0
2020,12,6,85,0.0
2021,1,4,13,0.0
2021,1,6,1,0.0
2021,1,6,37,0.0
2021,1,6,65,0.0
2021,1,6,85,0.0
2021,2,4,13,0.0
2021,2,6,1,0.0
2021,2,6,37,0.0
2021,2,6,65,0.0
2021,2,6,71,0.0
2021,2,6,85,0.0
2021,2,6,89,0.0
2021,3,4,13,0.0
2021,3,6,1,0.0
2021,3,6,19,0.0
2021,3,6,37,0.0
2021,3,6,65,0.0
2021,3,6,71,0.0
2021,3,6,85,0.0
2021,3,6,89,0.0
2021,4,4,13,0.00012953367875647668
2021,4,4,19,0.25
2021,4,4,21,0.0
2021,4,4,27,0.0
2021,4,6,1,0.0
2021,4,6,29,0.0
2021,4,6,37,0.0
2021,4,6,41,0.0
2021,4,6,61,0.0
2021,4,6,65,0.0
2021,4,6,67,0.0
2021,4,6,71,0.0
2021,4,6,85,0.0
2021,4,6,89,0.0
2021,4,6,97,0.0
2021,4,6,107,0.0
2021,4,34,3,0.0
2021,4,34,11,0.0
2021,4,34,15,0.0
2021,4,34,21,0.0
2021,4,34,25,0.0
2021,5,4,13,0.0013123359580052493
2021,5,4,21,0.0
2021,5,4,27,0.0
2021,5,6,1,0.0
2021,5,6,7,0.0
2021,5,6,19,0.0
2021,5,6,29,0.0006035003017501509
2021,5,6,37,0.0
2021,5,6,41,0.0
2021,5,6,61,0.0
2021,5,6,65,0.0
2021,5,6,67,0.0007074637424831977
2021,5,6,71,0.0
2021,5,6,83,0.0
2021,5,6,85,0.0
2021,5,6,89,0.0
2021,5,6,97,0.0
2021,5,6,99,0.0
2021,5,6,107,0.0
2021,5,6,111,0.0
2021,5,6,113,0.0
2021,5,34,3,0.0
2021,5,34,9,0.0
2021,5,34,11,0.0
2021,5,34,15,0.0
2021,5,34,17,0.0
2021,5,34,19,0.0
2021,5,34,21,0.0
2021,5,34,23,0.0
2021,5,34,25,0.0
2021,5,34,29,0.0
2021,5,34,31,0.0
2021,5,34,33,0.0
2021,5,34,35,0.0
2021,5,34,37,0.0
2021,5,46,13,0.0
2021,5,46,65,0.0
2021,5,46,83,0.0
2021,5,46,99,0.0
2021,5,53,77,0.0
2021,6,4,13,0.009708737864077669
2021,6,4,21,0.0
2021,6,4,27,0.0031628887717448603
2021,6,6,1,0.0
2021,6,6,7,0.0003456022118541559
2021,6,6,13,0.0005963029218843172
2021,6,6,19,0.0025086839058278657
2021,6,6,29,0.001745635910224439
2021,6,6,31,0.0
2021,6,6,37,0.0007750060547348026
2021,6,6,41,0.0
2021,6,6,61,0.0003367003367003367
2021,6,6,65,0.0
2021,6,6,67,0.0013428827215756492
2021,6,6,71,0.0
2021,6,6,83,0.0
2021,6,6,85,0.0
2021,6,6,89,0.0002998500749625187
2021,6,6,97,0.0
2021,6,6,99,0.0011982425775529223
2021,6,6,101,0.0
2021,6,6,107,0.0063553467808786955
2021,6,6,113,0.00013623978201634878
2021,6,6,115,0.0
2021,6,16,45,0.0
2021,6,31,13,0.0
2021,6,31,55,0.0
2021,6,31,79,0.0
2021,6,31,89,0.0
2021,6,31,111,0.0
2021,6,31,157,0.0
2021,6,31,179,0.0
2021,6,34,1,0.0
2021,6,34,3,0.0007700205338809035
2021,6,34,9,0.0
2021,6,34,11,0.0
2021,6,34,15,0.0
2021,6,34,17,0.0
2021,6,34,19,0.0
2021,6,34,21,0.0
2021,6,34,23,0.0
2021,6,34,25,0.0
2021,6,34,29,0.0
2021,6,34,31,0.0
2021,6,34,33,0.0
2021,6,34,35,0.00035790980672870435
2021,6,34,37,0.0
